sent,reference,translation
住人たちがそれぞれ 独自の適応方法を見出すことで 住人たちがそれぞれ 独自の適応方法を見出すことで このタワーはミクロ経済と 中小ビジネスが活発な このタワーはミクロ経済と 中小ビジネスが活発な 生きた街のようになるのです,"And with each inhabitant finding their own unique way of coming by , this tower becomes like a living city , a place which is alive with micro-economies and small businesses .",This tower is like a live city where microeマンs find their own way of adapting and small business.
タワーに新しく越してくる人は 屋根はすでにあるので 住みたい場所を カーテンや敷物で区切ります,"When a new inhabitant moves into the tower , they already have a roof over their head , so they just typically mark their space with a few curtains or sheets .","Anyone who moves to the tower already has a roof, so they can decide where they want to live, with curtains and敷ts."
私がマココを訪れた そもそもの理由は 友人のクンレ ・ アデイェミが マココの子供たちのために 立ち上げた 三階建ての水上校舎を作る プロジェクトに参加するためでした,"What originally brought me to Makoko was this project from a friend of mine , Kunlé Adeyemi , who recently finished building this three-story floating school for the kids in Makoko .",The reason I came to Mexico in the first place was to join a project my friend Kuile Adami built for a three- flight watershed for its children.
このような集まりは 興味深い対比を浮き彫りにします このような集まりは 興味深い対比を浮き彫りにします 新品が飾られている一方で 新居の調度品を展示するための 小道具として ゴミが混在しているのです,A gathering like this one offers such a juxtaposition where all the new stuff is displayed and all the garbage is used as props to display all their new home accessories .,"In a coven like this, there's a bunch of garbage in the walls to show you how to make an interesting balance between the new and the new and the new."
対人地雷禁止条約および クラスター爆弾禁止条約は 市民団体を関与させるという 従来の外交政策からの転換がなければ なしえなかったことでしょう,"We could never have done the convention against anti-personnel landmines and the convention that is banning cluster munitions unless we had done diplomacy differently , by engaging with civil society .",It would have been if we hadn't been transferred from the従来 diplomatic policy that would involve civilians.
この住人たちは文字通り 自らの手で家を建てます そして この愛情に満ちた努力が このタワーに住む 多くの家族の誇りになるのです,"The inhabitants literally built up these homes with their own hands , and this labor of love instills a great sense of pride in many families living in this tower .","These people will literally build their own houses, and this loveful effort will be the pride of many families who live in this tower."
30階にはジムがあり 重りやバーベルには 備え付けられることのなかった エレベーターの滑車を使っています,"And on the 30th floor , there is a gym where all the weights and barbells are made out of the leftover pulleys from the elevators which were never installed .","There's a gym on the 30th floor, and we're using elevators that weren't meant to fit in."
しかし この牛小屋の向かいにある 部屋には新婚の夫婦が 住んでおり 地元の人曰く この地域で最も 素敵なアパートらしいです,But then in the apartment across the hall from this cow shed lives a newly married couple in what locals describe as one of the nicest apartments in the area .,"But the room across from this cow shed is where a newlywed's wife lives, which, locals say is the most beautiful apartment in the area."
コミュニケーションのスキルを 向上させなければ より大きな 「 私たち 」 を作って 我々の問題に対処することはできないのです,How are we going to settle and build a bigger &quot; &quot; We &quot; &quot; to deal with our issues if we don &apos;t improve our skills of communication ?,"If we don't improve our communication skills, we won't be able to create a bigger ""we"" and face our problems."
タワーの中では 色々なサービスを 目にします たとえば理髪店や 小さな工房 そして各階に 小さな食料品店や店があります,"Throughout the tower , you come across all kinds of services , like the barber , small factories , and every floor has a little grocery store or shop .","In the tower, you'll see all kinds of services, like hair shops, small shops, and there are small grocery stores and shops on each floor."
ゲイツ財団の仕事で 私が一番好きなのは 発展途上国を訪れることができることで 実際かなり頻繁に行っています,"One of my favorite parts of my job at the Gates Foundation is that I get to travel to the developing world , and I do that quite regularly .","In my line of work, the most I like to do is to be able to visit more countries, in fact, quite often."
私達が子供に願うことは同じなのです 子供達が大きくなって成功し 健康で幸せな人生を送って欲しいのです,"They want what we want for our children and that is for their children to grow up successful , to be healthy , and to have a successful life .","It's the same thing that we want our children to grow up and succeed and live a happy, healthy life."
このようなことはエチオピアのような国では 大きなインパクトがあるのです このおかげでエチオピアの子供の死亡率が 2000年から2008年にかけて 25 % 低下しました,"That is having real impact in a country like Ethiopia , and it &apos;s why you see their child mortality numbers coming down 25 percent from 2000 to 2008 .","These things have a great impact on countries like取りoピーa, so the death rate of取りoピーa's children dropped from 2000 to 251 in two decades."
しかも何が人々を幸せにするか想像するのでなく 例えばラテンアメリカなどに出かけて行って そこでは幸せが家族との生活に関係していると 理解した上で行なっています,And they don &apos;t just guess what makes people happy ; they go to places like Latin America and they realize that happiness there is associated with family life .,"And not just to imagine what makes people happy, for example, going out to Latin America where they understand happiness has something to do with their lives."
10億人以上の人々が暮らしています でも麻痺症の報告をする 地域の医師が3万5000人いて 臨床医や薬局からの大規模な報告システムがあります,"They have over a billion people in this country , but they have 35,000 local doctors who report paralysis , and clinicians , a huge reporting system in chemists .","There are over a billion people living there, but there are over 30,000 local doctors reporting paralysis, and there's a massive reporting system from medical doctors and pharmaceuticals."
重要なことは これが我々が おそらく初めて目にする アラブ世界の歴史上初の ボトムアップの革命であり 民衆主体の革命だということです,"The point is that we are probably seeing , for the first time in the history of the Arab world , a revolution bottom-up — people &apos;s revolution .","What matters is that this is perhaps the firstボt-up revolution in the history of the Arab world, a revolution of the people."
将来 私たちは 人々や市民団体から断絶した 外交政策ではなく こうした成功例を参考にする必要があります,"In the future , I believe , we should draw examples from these different illustrations , not to have diplomacy which is disconnected from people and civil society .","In the future, we need to look at the success of this, not the diplomatic policy that was cut off from people and citizens."
地元の建築家や シンクタンクの方から トーレ ・ デ ・ ダビの話を聞きました カラカスの中心に位置する 45階建てのオフィスビルです,"During a conversation with local architects Urban-Think Tank , I learned about the Torre David , a 45-story office building which sits right in the center of Caracas .",We've talked to a couple of local architects and think tanks about Tore De Davi in a 45-foot office building in the center of the word.
さて アフリカはナイジェリアの マココというコミュニティーに 話を移しましょう ラゴス ・ ラグーンの水上で 15万人の人々が 生活をしているスラムです,"Let &apos;s go now to Africa , to Nigeria , to a community called Makoko , a slum where 150,000 people live just meters above the Lagos Lagoon .","Well, in Africa, we're talking about a community called Macoco, which is a slum where 150,000 people are living on the waters of Rago."
これらの特殊な空間に 暮らし 働き 遊ぶ人々によって 作られているため こうした地域はその環境を 十分生かすように 直感的に設計されています,"Created by these very people who live , work and play in these particular spaces , these neighborhoods are intuitively designed to make the most of their circumstances .","Because these specific spaces are made by people who live and work and play, this area is designed instinctively to live long enough."
彼女はこう言いました 「 均一性という病が ― 生きる喜びを奪っている 」 まさにその通りだと思います,"She says that &quot; &quot; there &apos;s this plague of sameness which is killing the human joy , &quot; &quot; and I couldn &apos;t agree with her more .","She said, ""The disease of evenness is depriving me of the joy of living."""
( 拍手 ) そして機械的機構がなくなる代わりに 電線が使われると言います,"( Applause ) They then pointed out that there &apos;d be , sort of , the other controls by wire , to get rid of all that mechanical stuff .",And they say the electricity will be used instead of the mechanical power.
この問題に関する情報はあまりにも多く 様々な形で 皆さんに提供できます,"And maybe to put that in perspective : there &apos;s so much data on this , I &apos;ll be happy to give it to you in different forms .","There's too much information about this matter, and I can provide it in many ways."
そしてなにより 我々が 多数派の権利を尊重しないとしたら ムスリム同胞団に 少数派の権利を尊重すべきであるなどと どうして言うことができるでしょうか ?,"And how can we tell the Muslim Brotherhood , as we should , that they must respect minority rights , if we don &apos;t accept majority rights ?","And if we don't respect the rights of a few, how can we say that the Muslims should respect the rights of a few?"
8年ほど前から この廃墟ビルに 人々が移り住み始め ― この作りかけのビルの 支柱の間に 家を作り始めたのです,"About eight years ago , people started moving into the abandoned tower and began to build their homes right in between every column of this unfinished tower .","Eight years ago, people were moving in to this abandoned building, and they started building houses between the pillars of this destructive building."
この未完成のタワーで 生活していく上で 出てくる諸問題に対して 住人たちは様々な解決策を 編み出しました,"Within the tower , people have come up with all sorts of solutions in response to the various needs which arise from living in an unfinished tower .","While living in this unfinished tower, the people have gathered answers to answer all sorts of problems."
でもコカコーラはあることに気づきました 現地の人々が商品をまとめ買いして コカコーラの手が届かない地域で売っていることです,"But Coke noticed something — they noticed that local people were taking the product , buying it in bulk and then reselling it in these hard-to-reach places .","But I realized there's a thing about Coke, that people there gather goods and sell them out of the reach of Coke."
医者は8月14日と15日に便サンプルを採取し 8月25日には 1型ポリオであると確認されました,"On August 14th and 15th , they took a stool sample , and by the 25th of August , it was confirmed he had Type 1 polio .","The doctors took the intake samples on August 14th and 15th, confirmed to be a one-and-a-half."
そして20世紀には革命がありました この革命は20世紀の初めに起こり まだ続いています,"Now , in the 20th century we had a revolution that was initiated at the beginning of the 20th century , and which is still going on .","And there was a revolution in the 20th century, this revolution happened at the beginning of the 20th century, and it's still going on."
同時に 私たち物理学者は 量子論や相対性理論を理解し 組み合わせ 発展させるのに 時間を費やしてきました,"At the same time , we physicists have been busy trying to make sense of and build on and integrate the discoveries of quantum theory and relativity .","Meanwhile, our physicists have spent a lot of time understanding and combining the theory of quantum and relative evolution."
これはブルックリンのベッド ・ スタイ 短い道があったことが分かります 車のためで あまり必要ではありませんでした,"This is in Bed-Stuy , Brooklyn , and you can see the short leg that was there , used for cars , that &apos;s not really needed .","This is a Brooklyn bed-stay, which means there was a short road for a car that wasn't much of a need."
私たちは この方法を バスにも適用していて ニューヨーク市の バス車両台数は 北米最大ですが 速度は一番遅いです,"We &apos;ve also brought this approach to our buses , and New York City has the largest bus fleet in North America , the slowest bus speeds .","We're applying this technology to buses, and New York City's bus schedules are the biggest in North America, but they're still slowest."
画面では表面しか見えませんが 氷は おそらく何百kmもの厚さがあります,"So what you &apos;re looking at is the surface of the moon Europa , which is a thick sheet of ice , probably a hundred kilometers thick .","You can only see the surface on the screen, but the ice is probably hundreds of kilometers thick."
今夜は私が今一番夢中な エンターテインメントとロボティクスが交わる所について お話ししたいと思います,"So tonight I &apos;d like to tell you about the intersection that I &apos;m most excited about at this very moment , which is entertainment and robotics .","Tonight, I'd like to talk to you about where I'm going to be most involved with theズ and the robotics."
柔らかく多孔性の 黄土高原の 土で有名なこの地域では ごく最近まで約4千万人が 地中の家に住んでいました,"In a region famous for the soft , porous Loess Plateau soil , there lived until recently an estimated 40 million people in these houses underground .","In this area, famous for its soft, canny soil, there were at least 40 million houses all over the country until recently."
トーレ ・ デ ・ ダビのような場所が 特に注目に値するのは このような骨組みだけの構造物が 人々が創造力を発揮する 基礎を提供するからです,What makes places like the Torre David particularly remarkable is this sort of skeleton framework where people can have a foundation where they can tap into .,A place like Tore De Davi is especially remarkable because such bone-like structures serve the foundation of people's creative powers.
そしてそのような多くの辺境の地で その土地の母親達と交流すると 私達の持つ共通点に とても驚かされます,"And when I meet the mothers in so many of these remote places , I &apos;m really struck by the things that we have in common .",And it's amazing what we have in common in such many corners.
まず村の屋外で排便することが よくないという理由を説明し 理解してもらいます,"You start to talk to them about why open defecation is something that shouldn &apos;t be done in the village , and they agree to that .","First, I want you to explain to me why it's not good to pee outside the village."
つまり 人々が医療と開発援助で 何を実際に求めているか 理解し始めれば コミュニティに変化をもたらし 国全体に変化をもたらすことができるのです,"So if we can start to understand what people really want in health and development , we can change communities and we can change whole nations .","I mean, if you start to understand what people really want with medicine and development, you can change the community, change the whole country."
国境を越えてすぐ北にあるネパールか すぐ南にあるジャールカンド州です,"It could have come from Nepal , just to the north , across the border , or from Jharkhand , a state just to the south .",It's just north of the border or just south of Ralcan.
ほろ馬車で大陸を横断するのに 要する時間と 鉄道や飛行機を 利用した場合を比べてみてください,"I mean , look at the time it took to cross a continent in a Conestoga wagon , then on a railroad , then an airplane .",We can compare the time it takes to cross the continent with the time it takes to use railroads and airplanes.
一方の時間と空間に対する考え方と もう片方の社会に対する 考え方は密接に関係していました,"Their way of thinking about space and time and motion on the one hand , and a society on the other hand , were closely related .",The way one person's view of time and space is very close to the way one person's.
そして さらに突き詰めていくと 相関性の宇宙においては 全ての特性が互いに 関連していると考えるのが 自然でしょう,"And if you push that all the way down , really , it makes the best sense in a relational universe where all properties are relational .","And when we get closer, it's natural to think that all the elements of the relevant universe are relevant to each other."
街路とは 都市のもっとも大切な 資産の1つですが その ほとんどが ― 日常の風景に隠れています,"Streets are some of the most valuable resources that a city has , and yet it &apos;s an asset that &apos;s largely hidden in plain sight .","The streets are one of the most important assets in the city, but most of them hide in the daylight."
科学に充てられる費用は 左に 紫や黄色の丸がありますが そのなかの,"The science budget is actually — if you look to your left , there &apos;s a purple set of blobs and then yellow set of blobs .","The cost of science is on the left, with purple or yellow circle in it."
赤十字国際委員会 ICRCは 中立の立場を取っているため 誰とでも対話をしています,"The International Committee of the Red Cross , the ICRC , is talking to everyone , and it is doing so because it is neutral .",The Red Cross's been talking to anyone because they've taken aはまだ position.
人々はメインデッキから 長い木のカヌーに乗り 自分の家やお店のある 広大な地域を移動します,"From the main dock , people board long wooden canoes which carry them out to their various homes and shops located in the expansive area .",People will ride a long wooden canoe from the main deck and move into a vast area with their homes and shops.
特にマココのような地域での ナイジェリアの人口増加は 特にマココのような地域での ナイジェリアの人口増加は 物事が手に負えない状態に なってきていることを象徴しています,"The population growth in Nigeria , and especially in these areas like Makoko , are painful reminders of how out of control things really are .","The increase in grown-ups in grown-ups, especially in areas like Maycoco, suggests things are getting out of hand."
一日を通して 婚約パーティーのような 小規模なパーティーに 路上で行き会うことがあります,"Throughout the day , it &apos;s quite common to come across a small party taking place in the streets , just like this engagement party .","You know, during the day, you get to go out to a little party, like an engagement party, or something."
コカコーラのような物を普及させるのは何か それが理解できれば 応用して社会に役立てることができます,"I feel that , if we can understand what makes something like Coca-Cola ubiquitous , we can apply those lessons then for the public good .","There's something about making something like Coke work that if you understand it, you can apply and use it in society."
これらの小規模起業家たちが コカコーラを売って収益を得ることができるのは 屋台や荷車に積んだ瓶を1本残らず売っているからです,Now the reason these micro-entrepreneurs can sell or make a profit is they have to sell every single bottle in their pushcart or their wheelbarrow .,The only reason these small businessmen make money selling Coke is because they sell every single bottle that's loaded in a shed or a backpack.
そのキャンペーン用にコカコーラが制作したこの曲を聴いてみましょう ソマリのヒップホップ ・ アーチストによる 「 ウェイヴィン フラッグ 」,"Let &apos;s listen to this song that Coke created for it , &quot; &quot; Wavin &apos; Flag &quot; &quot; by a Somali hip hop artist .",Let's hear this song made by Coke Coke for that campaign by the hit hits of the hits from the hits and the hits by the hits from the hits from the hits from the hits.
しかし 都市のなかで 4ブロックほど移動したいとき 車は楽しくも 、 効率的でも 、 生産的でもありません,"The problem is , you get into the city and you want to go four blocks , it &apos;s neither fun nor efficient nor productive .","But when you want to move about four blocks across the city, the car is not fun, not efficient, not productive."
それはすなわち 200ワットの電力と 700から800ワットの熱を 手にいれることになります,"It doesn &apos;t matter much — it says if you get 200 watts of electricity , you &apos;ll get 700 or 800 watts of heat .",Which means you're going to have a 200- Wat of power and a heat of 70 to800.
その一方で 我われは コミュニティとして 不完全な証拠から 皆が同意する結論を なんとか導き出します,"On the other hand , somehow we manage to reason together as a community , from incomplete evidence to conclusions that we all agree about .","In the meantime, as a community, we managed to come to the conclusion that everyone agrees with."
そして この事実を共有して 結論を導き出す プロセスとコミュニティに 参加することは 民主主義に関して色々と 教えてくれると思います,"And being in this process of being in a community that reasons from shared evidence to conclusions , I believe , teaches us about democracy .","And if we share this fact, then we come to the conclusion that joining the process and the community will teach us a lot about democracy."
そして現在 明らかにしようとしているのは 宇宙は関係により 成り立っているというアイデアです,"And what we ’ ve been working out is the implications , really , of the idea that the universe is made up of relations .",And what we're about to reveal is the idea that the universe is made up of relationship.
過去の試みは どれも効果が無いと分かり 私たちは 別の もっと大きなアプローチで 街路について考えました,"And so , none of those approaches worked , so we took a different approach , a bigger approach , looked at our street differently .","When we realized that none of our past attempts were effective, we thought about the streets in another, bigger approach."
何かに着手する際の 長年を要する研究調査や 何かに着手する際の 長年を要する研究調査や コンピューターモデルを 待っているのではなく 塗料と仮設のもので 遂行したのです,"Instead of waiting through years of planning studies and computer models to get something done , we &apos;ve done it with paint and temporary materials .","They're not waiting for years of research and computer modeling to start something, they're just waiting for years of research and painting."
私たちは この即効性の高いアプローチを 自転車プログラムにも適用しました 6年間で自転車は ニューヨークにおける 日常の移動手段の1つになりました,"We also brought this quick-acting approach to our cycling program , and in six years turned cycling into a real transportation option in New York .","We've applyed this fast-acting approach to the bicycle program, and in six years, bicycles have become one of New York's Everyday transportation."
その何がすごいのかと言うと 地球では液体の水が ある場所ならばどこでも 生命が宿っています,"And what &apos;s important about that is that , on our planet , on Earth , wherever we find liquid water , we find life .","What's great about it is that wherever there's liquid water on Earth, there's life."
近くの軌道に移動して 元の軌道に戻ってくるとき 決まった色の光を放ちます,"And when they jump up to the next place they can be , and fall back down again , they emit light at particular colors .","It moves to nearby orbits, and when it comes back to its original orbits, it casts a bright light of a different color."
その銀河の一部で 何十億もの太陽を含み 銀河の中心であるかのように 輝いています,"It &apos;s part of that galaxy , and it &apos;s shining as brightly as the center of the galaxy with a billion suns in it .","A part of that galaxy contains billions of suns, glowing like they're at the center of the galaxy."
俺をかわせたとしても 後には — スプーンを持ったやつが 控えてるんだ 」 ( 笑い声 ) 口の悪いロボットなんです,"You get past me , the guy behind me has a spoon . &quot; &quot; ( Laughter ) HK : He &apos;s a French robot .","Even if you let me go, someone's gonna come after you with a spoon."""
その程度をお見せしますと アメリカ人はヨーロッパ人に比べて 体内にある難燃剤の濃度が 10 ～ 40倍も高くなっています,And just to point out the levels — Americans have 10 to 40 times higher levels of these compounds in our bodies than the Europeans .,"I'll show you how much, but the Americans are ten to 40 times higher in their body than the Europeans."
彼は政治的なプロセスとしての対話を 弱者の戦略としてではなく 強者の戦略として用いました,"So he engaged a political process of dialogue , not as a strategy of the weak , but as a strategy of the strong .","He used the political process as a strategy for the weak, not as a strategy for the strong."
彼は人々が集まって対話をする 真実と和解のプロセスを通して いくつかの非常に難しい問題を解決し 積極的に対話を行いました,And he engaged talking profoundly by settling some of the most tricky issues through a truth and reconciliation process where people came and talked .,"He sees people gathering together through the process of truth and settlement, solving some very difficult issues, and talks with them through."
ここの経済活動は全て 水上での生活に 適応してきたため 漁業やボート作りが 一般的な職業です,"This entire economic model is designed to meet a specific way of living on the water , so fishing and boat-making are common professions .","All of our economic activity has been adapted to life on the water, so fishing, boat building is a common profession."
毎年150万人の子供が 下痢で死亡していますが 大半は野外排便のせいです,We know that a million and a half children die a year from diarrhea and a lot of it is because of open defecation .,"Three and a half million children a year die of diarrhosis, most of them due to outgoing aircraft."
利用する面積は歩行者と同じです 混雑のなかでも他の歩行者と 共存する能力を有します,I have the same footprint as a pedestrian ; I have the same unique capability to deal with other pedestrians in a crowded space .,"It's the same walker who uses it, but it's also capable of living with other walkers."
また戻ってきて こう言いました 「 やっと欲しかったものを作ってくれた 」,"And she comes back to me and she stops , and she says , &quot; Finally , they made something for us . &quot;","And then he came back and said, ""Late you made me what I wanted."""
ここで学んだ重要なことは 交通か 公共スペースを作ることか ― どちらかだけを優先しなくても 良いということです,"And this is an important lesson , because it doesn &apos;t need to be a zero-sum game between moving traffic and creating public space .","What I've learned here is that you can either make traffic, or you can make public space, but you don't have to give up on either one."
そこでホームセンターに行って 何百ものローンチェアを購入し 街路にローンチェアを置きました,"So we went to a hardware store and bought hundreds of lawn chairs , and we put those lawn chairs out on the street .","So I went to the home center, and I bought hundreds of lone chairs, and I put lone chairs on the street."
私たちが作った自転車専用レーンは 約50キロにも渡り 今や米国の いたる所で 見ることができます,"And we &apos;ve built 30 miles of these protected bike lanes , and now you &apos;re seeing them pop up all over the country .","The bicycle tracks we built are about 50 kilometers long, and they can now be seen anywhere in the United States."
良い面だけみれば 私たちのゼニガタアザラシが 少なくとも炎上することは 当分の間ないんでしょうけれどね,"But we said , well , on the bright side , our harbor seals at least will not be bursting into flame anytime soon .","On the good side, at least our little seals won't burn at all for the time."
そこで私は分散剤が 海中でどう分布するかなどの 予備調査をしに そこへ行くことにしました,I went down there on a preliminary investigation to look into dispersants and how they &apos;re going into the water column and so forth .,That's where I'm going to go to run a preliminary study of how the mixture works in the ocean.
短い時間ではあっても そこに入ったことがある私は 熱中症ではないと言い切れます,"Having been in that water just for the short time I was there , I can tell you , it is not heat stress .","It may not be a brief time, but I'm pretty sure I'm not the one who's been in there."
毒物学の見地からいえば これはとても恐ろしいことです コレキシットと分散された油は 結合することで 単独の場合よりも もっと強力な毒になるからです,"So from a toxicology perspective , this is really awful because Corexit and the dispersed oil are much more toxic together than either alone .","From the point of view of toxicology, it's a terrible thing, because the putting together of the collected oil makes a more powerful poison than alone."
私たちはコレキシット 9500 が ヒ素やクロムなどの重金属を含むこと ― そしてヒ素はガンを引き起こすのに 十分な量であることを発見しました,"So we did find that Corexit 9500 contains heavy metals , arsenic and chromium — arsenic at high enough levels to have cancer-causing effects .","We've discovered that the colony of 9500 contains arsenic, chromes and heavy metal and arsenic is enough to cause cancer."
徐々に施術を始めていきました これも問題の一つです 先のものよりも更に旧式です,"We eventually got it working , is the truth , but it was one of these . Even older than the one you saw .","It's one of the problems, but it's a lot older than the ones we've been using."
X線の見方について説明をしたいので こちらの写真を見て下さいね,"The reason I have this picture here , this X-ray , it &apos;s just to tell you where and how we were viewing X-rays .",Look at these photos.
このユニットを繫いでいるのはゲームボーイとか 携帯電話を充電する12ボルトのカーソケットですよ,"This little unit here — remember your little 12-volt plug in the car , that charges your , whatever , Game Boy , telephone ?",This unit is powered by a 12-ton car socket charged with video games and cell phone charge.
