sent,reference,translation
初めてインドに行った時訪れた家は 土間で水道もなければ 電気もない状態でした それでもこれが世界中で見られる実際の光景なのです,"My first trip in India , I was in a person &apos;s home where they had dirt floors , no running water , no electricity , and that &apos;s really what I see all over the world .","When I first came to India, there was no running water, there was no electricity, and yet this is an actual image from all over the world."
外交における正当性とは何でしょう ? 地域において広域の力を持つ 我々があいまいに集団と呼んでいる 彼らのことを理解し 外交に反映することができないならば 我々外交官が生み出す 問題解決の正当性は何でしょう ?,"What is the legitimacy of diplomacy , of the the solution we devise as diplomats if they cannot be reflected and understood by also these broader forces of societies that we now very loosely call groups ?","What is the validity of diplomacy that we vaguely call group in the area if we can't understand them, cover them in diplomacy?"
私たちが行なっている 公共スペースのプロジェクトでは すべて地元の企業や商人団体と 緊密に働きます すべて地元の企業や商人団体と 緊密に働きます スペースを維持したり 街路の家具を移動したり 植物の世話をしてくれる人々です,"With all of our projects , our public space projects , we work closely with local businesses and local merchant groups who maintain the spaces , move the furniture , take care of the plants .","In the project we're running, we work with other local corporations and trading organizations to keep the space, move the furniture on the streets and look after the plants."
1968年を救った写真だと 多くの人が言う有名な写真です 緊迫した年だった1968年は パリの五月革命が起き ベトナム戦争の真っ最中でした,"A famous picture ; many people have said that it &apos;s the picture that saved 1968 , which was a turbulent year — the student riots in Paris , the height of the Vietnam War .","It's a famous portrait in which many would say that in the eve of the 1970, that town didn't realized I was in the middle of a war."
我々が もし民主主義を説く一方で 彼らを代表する集団と 交渉しないのであれば ダブルスタンダードと言われても当然です,"How can we escape &#91; having &#93; a double-standard , if we at the same time preach democracy and at the same time don &apos;t want to deal with the groups that are representative ?","If we don't negotiate with the collectives who represent our democracy, undoubtedly, let's call it a double stack."
また 数年間にわたって 北京に建てられた レム ・ コールハースの 中国中央電視台本部ビルや ヘルツォーク & ド ・ ムーロンの オリンピックスタジアムの 建設現場を追いました,"But over the course of several years , I &apos;ve been documenting Rem Koolhaas &apos;s CCTV building in Beijing and the olympic stadium in the same city by the architects Herzog and de Meuron .","We've traced the construction site of the Chinese Central Booking Center building in Beijing, Hellzenek."
人々や市民団体を 問題の一部としてではなく 解決策の一部として 取り込むことができなければ 交渉によって気候変動問題を 解決することはできないでしょう,"How are we going to solve climate change through negotiations , unless we are able to make civil society and people , not part of the problem , but part of the solution ?","If we can't turn people and civilians into a part of the problem, according to negotiating climate change, we will not be able to solve climate change by negotiating."
建設期間が何年にもわたると 雑然としていながらも 街としての機能を備えた 労働者の集落ができます 彼らが建築している洗練された建物とは 対照的です,"As the length of the construction takes years , workers end up forming a rather rough-and-ready informal city , making for quite a juxtaposition against the sophisticated structures that they &apos;re building .","Over the years they've been closed down and scattered, there's always workmen in the city, as opposed to smart buildings they're building."
彼らは与えられた環境の中で 自分たちのスペースをなるべく 綺麗で居心地よくしようとします,"They typically make the best out of their conditions , and try to make their spaces look nice and homey , or at least up until as far as they can reach .",They try to make their space as clean and comfortable as possible in the environment they've given them.
住人たちがそれぞれ 独自の適応方法を見出すことで 住人たちがそれぞれ 独自の適応方法を見出すことで このタワーはミクロ経済と 中小ビジネスが活発な このタワーはミクロ経済と 中小ビジネスが活発な 生きた街のようになるのです,"And with each inhabitant finding their own unique way of coming by , this tower becomes like a living city , a place which is alive with micro-economies and small businesses .","In each case, this tower is a spirited city of micro economy and petty business."
タワーに新しく越してくる人は 屋根はすでにあるので 住みたい場所を カーテンや敷物で区切ります,"When a new inhabitant moves into the tower , they already have a roof over their head , so they just typically mark their space with a few curtains or sheets .","All newcomers move into the tower, they already have a roof over our heads, so we keep the curtains and rugs from where they want to live."
私がマココを訪れた そもそもの理由は 友人のクンレ ・ アデイェミが マココの子供たちのために 立ち上げた 三階建ての水上校舎を作る プロジェクトに参加するためでした,"What originally brought me to Makoko was this project from a friend of mine , Kunlé Adeyemi , who recently finished building this three-story floating school for the kids in Makoko .",The first reason I visited Maccocco was because my friend Kurian Adele attended the project to build a third-floor water park for an infantry kid.
このような集まりは 興味深い対比を浮き彫りにします このような集まりは 興味深い対比を浮き彫りにします 新品が飾られている一方で 新居の調度品を展示するための 小道具として ゴミが混在しているのです,A gathering like this one offers such a juxtaposition where all the new stuff is displayed and all the garbage is used as props to display all their new home accessories .,"As mere props for exhibition of new objects, none of the fucking garbage sits in the closet."
対人地雷禁止条約および クラスター爆弾禁止条約は 市民団体を関与させるという 従来の外交政策からの転換がなければ なしえなかったことでしょう,"We could never have done the convention against anti-personnel landmines and the convention that is banning cluster munitions unless we had done diplomacy differently , by engaging with civil society .",The war on human misery and the War on Craster bombing would have been prevented if not of the traditional diplomatic mission of the private sector.
この住人たちは文字通り 自らの手で家を建てます そして この愛情に満ちた努力が このタワーに住む 多くの家族の誇りになるのです,"The inhabitants literally built up these homes with their own hands , and this labor of love instills a great sense of pride in many families living in this tower .","These people literally build their own houses, and this loving effort will make many of the families who live in this tower proud."
30階にはジムがあり 重りやバーベルには 備え付けられることのなかった エレベーターの滑車を使っています,"And on the 30th floor , there is a gym where all the weights and barbells are made out of the leftover pulleys from the elevators which were never installed .","There's a gym on the 30th floor, it's where you use the elevator pulleys you couldn't afford."
しかし この牛小屋の向かいにある 部屋には新婚の夫婦が 住んでおり 地元の人曰く この地域で最も 素敵なアパートらしいです,But then in the apartment across the hall from this cow shed lives a newly married couple in what locals describe as one of the nicest apartments in the area .,"But on the other side of this cow shed, a newlywed couple lives in a flat owned by the locals, which claims to be the most beautiful apartment in the area."
コミュニケーションのスキルを 向上させなければ より大きな 「 私たち 」 を作って 我々の問題に対処することはできないのです,How are we going to settle and build a bigger &quot; &quot; We &quot; &quot; to deal with our issues if we don &apos;t improve our skills of communication ?,"If you don't improve your communication skills, you won't be able to create a larger ""we."" to deal with our problems."
タワーの中では 色々なサービスを 目にします たとえば理髪店や 小さな工房 そして各階に 小さな食料品店や店があります,"Throughout the tower , you come across all kinds of services , like the barber , small factories , and every floor has a little grocery store or shop .","Inside the tower, you will experience a lot of customers, such as hair shops, tiny pottery studios, and these small grocery stores and stores on every floor."
ゲイツ財団の仕事で 私が一番好きなのは 発展途上国を訪れることができることで 実際かなり頻繁に行っています,"One of my favorite parts of my job at the Gates Foundation is that I get to travel to the developing world , and I do that quite regularly .","In Gates Endowment's line of work, my all-time favorite is being able to visit a developing country."
私達が子供に願うことは同じなのです 子供達が大きくなって成功し 健康で幸せな人生を送って欲しいのです,"They want what we want for our children and that is for their children to grow up successful , to be healthy , and to have a successful life .","It's the same thing that we want our children to do, to succeed, to grow, to live a healthy and happy life."
このようなことはエチオピアのような国では 大きなインパクトがあるのです このおかげでエチオピアの子供の死亡率が 2000年から2008年にかけて 25 % 低下しました,"That is having real impact in a country like Ethiopia , and it &apos;s why you see their child mortality numbers coming down 25 percent from 2000 to 2008 .",Things like this have such a big impact in countries like Ethiopia because of this reduction in the death rate in Ethiopia to 25 percent.
しかも何が人々を幸せにするか想像するのでなく 例えばラテンアメリカなどに出かけて行って そこでは幸せが家族との生活に関係していると 理解した上で行なっています,And they don &apos;t just guess what makes people happy ; they go to places like Latin America and they realize that happiness there is associated with family life .,"And I don't suspect what makes people happy, like going to Latin America, where happiness has something to do with family life."
10億人以上の人々が暮らしています でも麻痺症の報告をする 地域の医師が3万5000人いて 臨床医や薬局からの大規模な報告システムがあります,"They have over a billion people in this country , but they have 35,000 local doctors who report paralysis , and clinicians , a huge reporting system in chemists .","You have over a billion people living there, but there are 30,000 local doctors reporting paralysis, big reporting systems from clinics and hospitals."
重要なことは これが我々が おそらく初めて目にする アラブ世界の歴史上初の ボトムアップの革命であり 民衆主体の革命だということです,"The point is that we are probably seeing , for the first time in the history of the Arab world , a revolution bottom-up — people &apos;s revolution .","The point is, this could be probably the first botany up revolution in the history of the Arab world."
将来 私たちは 人々や市民団体から断絶した 外交政策ではなく こうした成功例を参考にする必要があります,"In the future , I believe , we should draw examples from these different illustrations , not to have diplomacy which is disconnected from people and civil society .","In the future, we need to consider the success of this drastic policy stopped by people and citizens."
地元の建築家や シンクタンクの方から トーレ ・ デ ・ ダビの話を聞きました カラカスの中心に位置する 45階建てのオフィスビルです,"During a conversation with local architects Urban-Think Tank , I learned about the Torre David , a 45-story office building which sits right in the center of Caracas .","The local architects and thinkers spoke of Torres De Davidi, a 45-story office building at the center of Caracas."
さて アフリカはナイジェリアの マココというコミュニティーに 話を移しましょう ラゴス ・ ラグーンの水上で 15万人の人々が 生活をしているスラムです,"Let &apos;s go now to Africa , to Nigeria , to a community called Makoko , a slum where 150,000 people live just meters above the Lagos Lagoon .","Well, in Africa, we're talking about a community called Macoco, in Nigeria, where 150,000 people live in the water of Lagos Lagoon."
これらの特殊な空間に 暮らし 働き 遊ぶ人々によって 作られているため こうした地域はその環境を 十分生かすように 直感的に設計されています,"Created by these very people who live , work and play in these particular spaces , these neighborhoods are intuitively designed to make the most of their circumstances .","It's designed by people who live and work and play in these special environments, so it's instinctively designed to enrich their environment."
彼女はこう言いました 「 均一性という病が ― 生きる喜びを奪っている 」 まさにその通りだと思います,"She says that &quot; &quot; there &apos;s this plague of sameness which is killing the human joy , &quot; &quot; and I couldn &apos;t agree with her more .","She said, ""The disease of transcendence is taking away the joy of living."""
( 拍手 ) そして機械的機構がなくなる代わりに 電線が使われると言います,"( Applause ) They then pointed out that there &apos;d be , sort of , the other controls by wire , to get rid of all that mechanical stuff .",They say the power lines are being utilized instead of their mechanical properties.
この問題に関する情報はあまりにも多く 様々な形で 皆さんに提供できます,"And maybe to put that in perspective : there &apos;s so much data on this , I &apos;ll be happy to give it to you in different forms .",Way too much information about the problem can be provided to you in many ways.
そしてなにより 我々が 多数派の権利を尊重しないとしたら ムスリム同胞団に 少数派の権利を尊重すべきであるなどと どうして言うことができるでしょうか ?,"And how can we tell the Muslim Brotherhood , as we should , that they must respect minority rights , if we don &apos;t accept majority rights ?","And for that reason, if we don't respect the rights of many groups, why should the Muslim Brotherhood respect their rights?"
8年ほど前から この廃墟ビルに 人々が移り住み始め ― この作りかけのビルの 支柱の間に 家を作り始めたのです,"About eight years ago , people started moving into the abandoned tower and began to build their homes right in between every column of this unfinished tower .","Eight years ago, people moved into this abandoned building, and they started building a house of my own."
この未完成のタワーで 生活していく上で 出てくる諸問題に対して 住人たちは様々な解決策を 編み出しました,"Within the tower , people have come up with all sorts of solutions in response to the various needs which arise from living in an unfinished tower .","While living in this primitive tower, throughout the ship's settlements, we've come to expect a variety of solution."
でもコカコーラはあることに気づきました 現地の人々が商品をまとめ買いして コカコーラの手が届かない地域で売っていることです,"But Coke noticed something — they noticed that local people were taking the product , buying it in bulk and then reselling it in these hard-to-reach places .",But then I realized that Coke tapes are hoarded and sold in neighborhoods far away from Cokecore.
医者は8月14日と15日に便サンプルを採取し 8月25日には 1型ポリオであると確認されました,"On August 14th and 15th , they took a stool sample , and by the 25th of August , it was confirmed he had Type 1 polio .","The doctor recovered the flight samples on August 14th and the 15th, and has confirmed it's a single polio on August 25."
そして20世紀には革命がありました この革命は20世紀の初めに起こり まだ続いています,"Now , in the 20th century we had a revolution that was initiated at the beginning of the 20th century , and which is still going on .",And there has been a revolution in the 20th century. This revolution is happening at the beginning of the 20th century.
同時に 私たち物理学者は 量子論や相対性理論を理解し 組み合わせ 発展させるのに 時間を費やしてきました,"At the same time , we physicists have been busy trying to make sense of and build on and integrate the discoveries of quantum theory and relativity .","Meanwhile, we physicists have spent a good deal of time differentiating the theory of quantum mechanics and relativity."
これはブルックリンのベッド ・ スタイ 短い道があったことが分かります 車のためで あまり必要ではありませんでした,"This is in Bed-Stuy , Brooklyn , and you can see the short leg that was there , used for cars , that &apos;s not really needed .","This is the deepest bedside table in Brooklyn, which indicates there was a short road for the car, it wasn't necessary."
私たちは この方法を バスにも適用していて ニューヨーク市の バス車両台数は 北米最大ですが 速度は一番遅いです,"We &apos;ve also brought this approach to our buses , and New York City has the largest bus fleet in North America , the slowest bus speeds .","By the way, we're working on buses in New York City, which is the largest bus route in North America, but the slowest."
画面では表面しか見えませんが 氷は おそらく何百kmもの厚さがあります,"So what you &apos;re looking at is the surface of the moon Europa , which is a thick sheet of ice , probably a hundred kilometers thick .",The ice was probably hundreds of kilometers thick.
今夜は私が今一番夢中な エンターテインメントとロボティクスが交わる所について お話ししたいと思います,"So tonight I &apos;d like to tell you about the intersection that I &apos;m most excited about at this very moment , which is entertainment and robotics .",Tonight I'd like to talk about my most excited entertainment and robotics assignment.
柔らかく多孔性の 黄土高原の 土で有名なこの地域では ごく最近まで約4千万人が 地中の家に住んでいました,"In a region famous for the soft , porous Loess Plateau soil , there lived until recently an estimated 40 million people in these houses underground .","In this area famous for its soft, porous soil, almost 40 million people lived in their homes until recently."
トーレ ・ デ ・ ダビのような場所が 特に注目に値するのは このような骨組みだけの構造物が 人々が創造力を発揮する 基礎を提供するからです,What makes places like the Torre David particularly remarkable is this sort of skeleton framework where people can have a foundation where they can tap into .,A place like Tore De De Davidi is particularly remarkable because these tiny structures are bullet-proof of the foundations of creativity.
そしてそのような多くの辺境の地で その土地の母親達と交流すると 私達の持つ共通点に とても驚かされます,"And when I meet the mothers in so many of these remote places , I &apos;m really struck by the things that we have in common .","And if we collaborate with the mothers of that land in such many corners, well, it's really quite amazing what we have in common."
まず村の屋外で排便することが よくないという理由を説明し 理解してもらいます,"You start to talk to them about why open defecation is something that shouldn &apos;t be done in the village , and they agree to that .","First, I'll explain to you why urinating outside the village isn't a good idea."
つまり 人々が医療と開発援助で 何を実際に求めているか 理解し始めれば コミュニティに変化をもたらし 国全体に変化をもたらすことができるのです,"So if we can start to understand what people really want in health and development , we can change communities and we can change whole nations .","I mean, if you start to understand what people really want with medicine and development help, then you can change the community and change the whole country."
国境を越えてすぐ北にあるネパールか すぐ南にあるジャールカンド州です,"It could have come from Nepal , just to the north , across the border , or from Jharkhand , a state just to the south .","Missouri, just to the north of the border, just to the north of Nepalcan."
ほろ馬車で大陸を横断するのに 要する時間と 鉄道や飛行機を 利用した場合を比べてみてください,"I mean , look at the time it took to cross a continent in a Conestoga wagon , then on a railroad , then an airplane .",So i could compare the time and airspeed that is required to cross the continent using railroads and airplanes.
一方の時間と空間に対する考え方と もう片方の社会に対する 考え方は密接に関係していました,"Their way of thinking about space and time and motion on the one hand , and a society on the other hand , were closely related .",One's way of thinking about time and space. One's way of thinking about society.
そして さらに突き詰めていくと 相関性の宇宙においては 全ての特性が互いに 関連していると考えるのが 自然でしょう,"And if you push that all the way down , really , it makes the best sense in a relational universe where all properties are relational .","And the more importantly, it's easy to see that all the elements of causaal space are relevant to each other."
街路とは 都市のもっとも大切な 資産の1つですが その ほとんどが ― 日常の風景に隠れています,"Streets are some of the most valuable resources that a city has , and yet it &apos;s an asset that &apos;s largely hidden in plain sight .","The street corner is one of the most important assets of the city, but most of it's hidden away in plain sight."
科学に充てられる費用は 左に 紫や黄色の丸がありますが そのなかの,"The science budget is actually — if you look to your left , there &apos;s a purple set of blobs and then yellow set of blobs .",There's chemistry costs in purple and yellow circles on the left.
赤十字国際委員会 ICRCは 中立の立場を取っているため 誰とでも対話をしています,"The International Committee of the Red Cross , the ICRC , is talking to everyone , and it is doing so because it is neutral .","Now, the Red Cross International Subcommittee, BASFM, is working with everyone."
人々はメインデッキから 長い木のカヌーに乗り 自分の家やお店のある 広大な地域を移動します,"From the main dock , people board long wooden canoes which carry them out to their various homes and shops located in the expansive area .",People pass a long wooden canoe off the main deck to move across a vast extent of their houses and stores.
特にマココのような地域での ナイジェリアの人口増加は 特にマココのような地域での ナイジェリアの人口増加は 物事が手に負えない状態に なってきていることを象徴しています,"The population growth in Nigeria , and especially in these areas like Makoko , are painful reminders of how out of control things really are .","Certain factions in Nigeria, especially in areas like markoco, are expressing things that are out of control."
一日を通して 婚約パーティーのような 小規模なパーティーに 路上で行き会うことがあります,"Throughout the day , it &apos;s quite common to come across a small party taking place in the streets , just like this engagement party .","During the day, there's a small party in the street, like an engagement party."
コカコーラのような物を普及させるのは何か それが理解できれば 応用して社会に役立てることができます,"I feel that , if we can understand what makes something like Coca-Cola ubiquitous , we can apply those lessons then for the public good .","What makes something like coke Coke work, if you understand it, use it to our advantage."
これらの小規模起業家たちが コカコーラを売って収益を得ることができるのは 屋台や荷車に積んだ瓶を1本残らず売っているからです,Now the reason these micro-entrepreneurs can sell or make a profit is they have to sell every single bottle in their pushcart or their wheelbarrow .,These small entrepreneurs make millions selling their Coke Coke until they sell every last bottle in the food truck.
そのキャンペーン用にコカコーラが制作したこの曲を聴いてみましょう ソマリのヒップホップ ・ アーチストによる 「 ウェイヴィン フラッグ 」,"Let &apos;s listen to this song that Coke created for it , &quot; &quot; Wavin &apos; Flag &quot; &quot; by a Somali hip hop artist .","Uh, let's-- let's-- let's hear this song was written by that campaign."
しかし 都市のなかで 4ブロックほど移動したいとき 車は楽しくも 、 効率的でも 、 生産的でもありません,"The problem is , you get into the city and you want to go four blocks , it &apos;s neither fun nor efficient nor productive .","But when we're about four blocks away from the city, the cars aren't something fun or efficient or productive."
それはすなわち 200ワットの電力と 700から800ワットの熱を 手にいれることになります,"It doesn &apos;t matter much — it says if you get 200 watts of electricity , you &apos;ll get 700 or 800 watts of heat .",Which means 200 watts of electricity and 700 watts of heat.
その一方で 我われは コミュニティとして 不完全な証拠から 皆が同意する結論を なんとか導き出します,"On the other hand , somehow we manage to reason together as a community , from incomplete evidence to conclusions that we all agree about .","In the meantime, as a community, we're trying to come to the conclusion that everyone agrees with."
そして この事実を共有して 結論を導き出す プロセスとコミュニティに 参加することは 民主主義に関して色々と 教えてくれると思います,"And being in this process of being in a community that reasons from shared evidence to conclusions , I believe , teaches us about democracy .","And the shared facts, the limited conclusion, that participating in the process and the community will tell us so much about democracy."
そして現在 明らかにしようとしているのは 宇宙は関係により 成り立っているというアイデアです,"And what we ’ ve been working out is the implications , really , of the idea that the universe is made up of relations .","And right now, what we're trying to reveal is the idea that the universe is made up of relationships."
過去の試みは どれも効果が無いと分かり 私たちは 別の もっと大きなアプローチで 街路について考えました,"And so , none of those approaches worked , so we took a different approach , a bigger approach , looked at our street differently .","When we found out that none of our previous attempts were effective, we thought of another larger approach to city streets."
何かに着手する際の 長年を要する研究調査や 何かに着手する際の 長年を要する研究調査や コンピューターモデルを 待っているのではなく 塗料と仮設のもので 遂行したのです,"Instead of waiting through years of planning studies and computer models to get something done , we &apos;ve done it with paint and temporary materials .","It wasn't about years and years of research and computer models waiting for something to begin with, it was just an assignment."
私たちは この即効性の高いアプローチを 自転車プログラムにも適用しました 6年間で自転車は ニューヨークにおける 日常の移動手段の1つになりました,"We also brought this quick-acting approach to our cycling program , and in six years turned cycling into a real transportation option in New York .",We applied this fast-acting approach to a bicycle program that turned bicycles into one of New York's daily ways of transportation.
その何がすごいのかと言うと 地球では液体の水が ある場所ならばどこでも 生命が宿っています,"And what &apos;s important about that is that , on our planet , on Earth , wherever we find liquid water , we find life .",There's life everywhere where there's liquid water.
近くの軌道に移動して 元の軌道に戻ってくるとき 決まった色の光を放ちます,"And when they jump up to the next place they can be , and fall back down again , they emit light at particular colors .","You move to the nearest orbit, and when you return to your original orbit, you shine a light of a set color."
その銀河の一部で 何十億もの太陽を含み 銀河の中心であるかのように 輝いています,"It &apos;s part of that galaxy , and it &apos;s shining as brightly as the center of the galaxy with a billion suns in it .","Part of that galaxy contains billions of suns, shining like the center of the galaxy."
俺をかわせたとしても 後には — スプーンを持ったやつが 控えてるんだ 」 ( 笑い声 ) 口の悪いロボットなんです,"You get past me , the guy behind me has a spoon . &quot; &quot; ( Laughter ) HK : He &apos;s a French robot .","Even if you can get me in your sights, then I'm gonna need a spoon."
その程度をお見せしますと アメリカ人はヨーロッパ人に比べて 体内にある難燃剤の濃度が 10 ～ 40倍も高くなっています,And just to point out the levels — Americans have 10 to 40 times higher levels of these compounds in our bodies than the Europeans .,"As you can see, the levels of gunpowder in the body are 10 to 40 times higher than in Europe."
彼は政治的なプロセスとしての対話を 弱者の戦略としてではなく 強者の戦略として用いました,"So he engaged a political process of dialogue , not as a strategy of the weak , but as a strategy of the strong .","He used politics as a viable anti-social strategy, not as a sign of weakness."
彼は人々が集まって対話をする 真実と和解のプロセスを通して いくつかの非常に難しい問題を解決し 積極的に対話を行いました,And he engaged talking profoundly by settling some of the most tricky issues through a truth and reconciliation process where people came and talked .,"He's drawing people together through a process of truth and settlement, solving some very compelling problems and making conversations."
ここの経済活動は全て 水上での生活に 適応してきたため 漁業やボート作りが 一般的な職業です,"This entire economic model is designed to meet a specific way of living on the water , so fishing and boat-making are common professions .","All of the financial activity here has adapted to life on the water, so fishing, boatmaking are a very general profession."
毎年150万人の子供が 下痢で死亡していますが 大半は野外排便のせいです,We know that a million and a half children die a year from diarrhea and a lot of it is because of open defecation .,"Look, three-quarters of a million children a year die of diarrhea, most of them caused by field flights."
利用する面積は歩行者と同じです 混雑のなかでも他の歩行者と 共存する能力を有します,I have the same footprint as a pedestrian ; I have the same unique capability to deal with other pedestrians in a crowded space .,"You use it as a pedestrian, that gives you the ability to coexist with other pedestrian objects."
また戻ってきて こう言いました 「 やっと欲しかったものを作ってくれた 」,"And she comes back to me and she stops , and she says , &quot; Finally , they made something for us . &quot;","I came back, and I said, ""I've finally made what I wanted."""
ここで学んだ重要なことは 交通か 公共スペースを作ることか ― どちらかだけを優先しなくても 良いということです,"And this is an important lesson , because it doesn &apos;t need to be a zero-sum game between moving traffic and creating public space .","What I've learned is it's either traffic patterns or public spaces, which means it doesn't have to be the only priority here."
そこでホームセンターに行って 何百ものローンチェアを購入し 街路にローンチェアを置きました,"So we went to a hardware store and bought hundreds of lawn chairs , and we put those lawn chairs out on the street .","So I went to Home Depot, bought hundreds of lone chairs, would put a lone chair on the street."
私たちが作った自転車専用レーンは 約50キロにも渡り 今や米国の いたる所で 見ることができます,"And we &apos;ve built 30 miles of these protected bike lanes , and now you &apos;re seeing them pop up all over the country .","The bike lanes we've built are approximately 50 kilometers wide, so you can see them all over the U.S. now."
良い面だけみれば 私たちのゼニガタアザラシが 少なくとも炎上することは 当分の間ないんでしょうけれどね,"But we said , well , on the bright side , our harbor seals at least will not be bursting into flame anytime soon .","Looking on the bright side, at least our capuchin won't burn for a while."
そこで私は分散剤が 海中でどう分布するかなどの 予備調査をしに そこへ行くことにしました,I went down there on a preliminary investigation to look into dispersants and how they &apos;re going into the water column and so forth .,That's why I'm on my way to see if there's any preliminary findings of all the glue in the ocean.
短い時間ではあっても そこに入ったことがある私は 熱中症ではないと言い切れます,"Having been in that water just for the short time I was there , I can tell you , it is not heat stress .","It may not be a short time, but now that I've been in it, I can assure you that I'm not hotheaded."
毒物学の見地からいえば これはとても恐ろしいことです コレキシットと分散された油は 結合することで 単独の場合よりも もっと強力な毒になるからです,"So from a toxicology perspective , this is really awful because Corexit and the dispersed oil are much more toxic together than either alone .","From a toxicology point of view, this is supposed to be quite terrifying, because combined oils release a more powerful poison than alone."
私たちはコレキシット 9500 が ヒ素やクロムなどの重金属を含むこと ― そしてヒ素はガンを引き起こすのに 十分な量であることを発見しました,"So we did find that Corexit 9500 contains heavy metals , arsenic and chromium — arsenic at high enough levels to have cancer-causing effects .","We've found a form of corticil 9500 containing heavy metals like arsenic and chromes, and arsenic is enough to induce cancer."
徐々に施術を始めていきました これも問題の一つです 先のものよりも更に旧式です,"We eventually got it working , is the truth , but it was one of these . Even older than the one you saw .",It's merely a matter of time before it mysteriously starts.
X線の見方について説明をしたいので こちらの写真を見て下さいね,"The reason I have this picture here , this X-ray , it &apos;s just to tell you where and how we were viewing X-rays .",I'd like to explain to you how to look at these photos.
このユニットを繫いでいるのはゲームボーイとか 携帯電話を充電する12ボルトのカーソケットですよ,"This little unit here — remember your little 12-volt plug in the car , that charges your , whatever , Game Boy , telephone ?",Anyone with access to this unit is a video game player or a 12-volt car socket that charges cell phones.
