sent,reference,translation
"Joten teimme jalkoja , joita ihmiset hellästi kutsuivat lasijaloiksi , vaikka ne itse asiassa ovat läpinäkyvää polyuretaania , eli keilapallojen materiaalia .","So we made what people lovingly referred to as glass legs even though they &apos;re actually optically clear polyurethane , a.k.a. bowling ball material .","So we made legs that people gently called glass bars, even though they're actually translucent polyurethane, which is bowling ball material."
"Ja silloin tiesin , että suhteeni yhteiskuntaan on muuttunut syvällisesti tämän viimeisen vuosikymmen aikana .",And that &apos;s when I knew — that &apos;s when I knew that the conversation with society has changed profoundly in this last decade .,And that's when I knew that my relationship with society has changed profoundly in the last decade.
"Mutta toisinaan hän ei tiennyt varmasti , oliko kyse harhasta vai ei . Koska hallusinaatiot sopivat tapahtumayhteyteen .","But sometimes he wasn &apos;t sure whether he was hallucinating or not , because the hallucinations would fit in the context of the visions .","But sometimes he didn't know for sure if it was a hallucination or not, because the hallucinations fit the connection."
"Mutta vain yksi prosentti myöntää ne , koska he pelkäävät tulevansa luokitelluiksi hulluiksi tai jotakin .","But no more than one percent of the people acknowledge them , because they are afraid they will be seen as insane or something .",But only one percent of them admit it because they're afraid they're gonna turn into a locked-up madman or something.
"Joten tein sopimuksen aikuisten kanssa , että lapset voivat tulla sisään ilman aikuisia kahdeksi minuutiksi itsekseen .",So I made a deal with the adults that the kids could come in without any adults for two minutes on their own .,So I made a deal with the adults to let the kids come in without the adults for two minutes on their own.
"Tunnemme hyvin omat mielikuvitusmaisemamme , sisäiset maisemamme . Olemme eläneet niiden kanssa koko elämämme .","And we are familiar with the landscapes of our own imagination , our inscapes . We &apos;ve lived with them all our lives .","We know our own imaginations, our inner scenery, and we've lived with them all our lives."
"Tarkoitukseni on puhua hallusinaatioista . Erityisesti tietystä visuaalisesta aistiharhasta , jota potilaillani esiintyy .","So I am going to be talking about hallucinations , and a particular sort of visual hallucination which I see among my patients .","My purpose is to talk about hallucinations, especially a certain visual hallucination that my patients have."
"Mutta se on täysin äänetön , kuin mykkäelokuva . &quot; &quot; Hän piti sitä melko tylsänä elokuvana .","But it &apos;s completely silent , like a silent movie . &quot; &quot; And she said that it &apos;s a rather boring movie .","But it's completely silent, like a silent movie."
"Ihmisellä ei ehkä ole pelkästään &quot; &quot; auto &quot; &quot; -soluja , vaan myös &quot; &quot; Aston Martin &quot; &quot; -soluja .","So you may not only have &quot; &quot; car &quot; &quot; cells , you may have &quot; &quot; Aston Martin &quot; &quot; cells .",It's possible that people don't just have a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car and a car have cells.
"Eivät siis kaikki heistä eivätkä ne , jotka lähettävät minulle vihapostia . Mutta yllättyisitte .","I mean , not all of them , and not the ones who send me hate mail , but you would be surprised .","Not all of them, and not the ones who send me hate mail, but you'd be surprised."
Tässä kohtaa aloin siirtyä pois tarpeesta toistaa ihmismäisyyttä ainoana esteettisenä ideaalina .,"And even at this point , I started to move away from the need to replicate human-ness as the only aesthetic ideal .",This is where I began to move away from the need to repeat humanity as the only aesthetical object.
Toisen kerran kävelyllä Pariisin kaduilla hän näki — ihan todella — mestauslavan .,"On one occasion when he was walking in the streets of Paris , he saw — this was real — a scaffolding .","The second time he walked the streets of Paris, he saw a man beheaded."
Kotona hän näki 15 cm korkean mestauslavan pienoismallin työhuoneensa pöydällä .,"But when he got back home , he saw a miniature of the scaffolding six inches high , on his study table .","At home, he saw a six-inch tall beheading model on his desk."
"( Naurua ) Toinen jalkapari , jonka parissa teimme yhteistyötä olivat nämä ... ne näyttävät meduusan jaloilta . Myös polyuretaanista .","( Laughter ) And then another pair of legs we collaborated on were these — look like jellyfish legs , also polyurethane .",The other pair of feet we were working on... they look like jellyfish' feet.
"On tietty visuaalisen hallusinaation muoto , joka voi liittyä heikentyneeseen näköön tai sokeuteen .","I said , &quot; &quot; There is a special form of visual hallucination which may go with deteriorating vision or blindness .",There's a certain form of visual hallucination that may be related to impaired vision or blindness.
"Mies käännähti ympäri , jakautui kuudeksi identtiseksi raitapaitaiseksi hahmoksi , jotka alkoivat kävellä häntä kohti .","And he turned around . And then he divided into six figures in striped shirts , who started walking towards her .","The man turned around, divided into six identical striped figures who began to walk towards him."
"Nykyään tiedämme , että on satoja muunlaisia soluja , jotka voivat olla äärimmäisen erikoistuneita .","And now we know that there are hundreds of other sorts of cells , which can be very , very specific .",We now know that there are hundreds of other kinds of cells that can be extremely specialized.
"Sitten yksi kahdeksanvuotias sanoi : &quot; Hei , miksi et haluaisi myös lentää ? &quot;","And then , one eight-year-old said , &quot; Hey , why wouldn &apos;t you want to fly too ? &quot;","Then this eight-year-old said, ""Hey, why wouldn't you want to fly too?"""
Kerran hän näki kylpytakkiin pukeutuneen piippumiehen ja tajusi sen esittävän häntä itseään .,"On one occasion , he saw a man in a bathrobe smoking a pipe , and realized it was himself .","One day, he saw a man in a bathrobe with a pipe and realized it was playing him."
"Eräällä toisella potilaallani , jolla myös oli vielä näköä jäljellä , harhat saattoivat olla häiritseviä .","With another patient of mine , who , also had some vision , the vision she had could be disturbing .","One of my other patients, who also had vision, could be disturbing."
"On muita aivojen osia , jotka erityisesti osallistuvat rakennusten ja maisemien tunnistamiseen ja hallusinointiin .",There are other parts of the brain which are specifically involved with the recognition and hallucination of buildings and landscapes .,There are other parts of the brain that are particularly involved in identifying buildings and scenery and hallucinating.
Ainoastaan korkeammilla tasoilla muut aistit tulevat mukaan luoden yhteyksiä muistiin ja tunteisiin .,It &apos;s only at higher levels that the other senses join in and there are connections with memory and emotion .,"Only on higher levels do other senses enter, creating connections to memory and emotion."
"Keskustelu meni yleensä jotenkin näin : &quot; &quot; Kuule Aimee , sinä olet todella kaunis .","And the conversation would go something like this , &quot; &quot; You know Aimee , you &apos;re very attractive .",The conversation usually goes something like this:
"Ja tyttö , joka on tuntenut minut vuosikausia normaalipituudessani 173 cm —",And a girl was there who has known me for years at my normal 5 &apos; 8 &quot; &quot; .,"And the girl who's known me for years at my normal height, 5'2"","
"Itse asiassa on havaittu , että aivojen eri näköalueet aktivoituvat hallusinaatioita koettaessa .","And in fact , to find that different parts of the visual brain are activated as they are hallucinating .","As a matter of fact, it's been discovered that the different vision areas of the brain are activated by hallucinations during experimentation."
"Vuoden 1970 paikkeilla havaittiin , etteivät ainoastaan tietyt aivojen osat , vaan myös tietyt solut .","Around 1970 , it was found that there were not only parts of the brain , but particular cells .","It was discovered some parts of the brain, some parts of the brain, but some cells as well."
"Koska et saa ketään olemaan samaa mieltä kanssasi , jos he eivät ensin kuuntele sinua .",Because you can &apos;t get anyone to agree with you if they don &apos;t even listen to you first .,Because you can't get anyone to agree with you if they don't listen to you first.
"Jos esimerkiksi liitämme vuoren ja tulen yhteen , saadaan tuli vuori . Siis tulivuori .","For example , the mountain and the fire together , we have fire mountain . It &apos;s a volcano .","For example, if we join a mountain and I come together, we'll have a volcano."
"Hän oli toimittaja lehdessä nimeltä ID , ja teki minusta lehteen kansijutun .","She was the editor then of a magazine called ID , and she gave me a cover story .","He was a reporter in a magazine called ID, and he did a cover story on me."
"Ihmiset tulivat luokseni konferenssin jälkeen , puheeni jälkeen , miehiä ja naisia .","And people would come up to me after the conference , after my talk , men and women .","People came to me after the conference, after my speech, men and women."
"Toinen hahmo oli puoliksi nainen , puoliksi gepardi — pieni kunnianosoitus elämälleni urheilijana .","Then another character was a half-woman , half-cheetah — a little homage to my life as an athlete .","The other character was half woman, half cheetah - a small tribute to my life as an athlete."
Mutta hän oli peloissaan . Hän oli elänyt 95 vuotta eikä ollut koskaan ennen hallusinoinut .,But she was frightened . She &apos;d lived 95 years and she &apos;d never had a hallucination before .,But he was scared because he'd been alive for 40 years and he'd never hallucinated before.
Varsin usein nämä hallusinaatiot putkahtavat esiin ja häipyvät yhdessä hujauksessa .,It &apos;s typical of these hallucinations that they may come in a flash and disappear in a flash .,Very often these hallucinations pop up and go away in a heartbeat.
Kermit-sammakko ei merkitse minulle mitään . &quot; &quot; Sarjakuvat eivät häirinneet häntä suuremmin .,Kermit the Frog means nothing to me . &quot; &quot; She didn &apos;t mind the cartoons too much .,Kermit the Jackal means nothing to me.
Kuvia muodostettaessa ylempi osa ohimolohkon näköaivokuorta tulee mukaan toimintaan .,"When images are formed , a higher part of the visual cortex is involved in the temporal lobe .","When these images are formed, the upper part of the peripheral lobe becomes involved."
"Se aktivoituu , kun ihminen tunnistaa , piirtää tai hallusinoi sarjakuvia .","It &apos;s activated when one recognizes cartoons , when one draws cartoons , and when one hallucinates them .","It's activated when people recognize, draw or hallucinate comics."
"Jotta voimme lopettaa lokeroimasta muotoa , toimintaa ja estetiikkaa , ja niiden arvottamisen eri tavoin .","So that we can stop compartmentalizing form , function and aesthetic , and assigning them different values .","So we can stop with the boxed form, the action, the aerial, and the appreciation of them in different ways."
"Jokunen kuukausi sitten minulle soitettiin hoitokodista , missä työskentelen .","A few months ago , I got a phone call from a nursing home where I work .","A few months ago, I got a call from the nursing home where I work."
Ei ihmistä eikä eläintä . Ne kaikki tuntuivat hänestä merkityksettömiltä .,"And none of the people or the animals , well , they all seemed oblivious of her .","No man, no animal, they all seemed meaningless to him."
"Sitten sanoin hänelle : &quot; &quot; Luulen tietäväni , mikä teitä vaivaa .","And I then said to her , &quot; I think I know what you have . &quot;","And then I said to him, I think I know what's wrong with you."
Isoisä Charles Lullin näki satamäärin eri hahmoja ja kaikenlaisia maisemia .,"Charles Lullin , the grandfather , saw hundreds of different figures , different landscapes of all sorts .",Grandfather Charles Lullin saw hundreds of figures and all kinds of scenery.
Kerran hän sanoi nähneensä ravintolassa raitapaitaisen miehen .,"On one occasion , she said she saw a man in a striped shirt in a restaurant .",One time he said he saw a man in a striped shirt at a restaurant.
Näköön tai kuuloon littyvät psykoottiset hallusinaatiot puhuttelevat ihmistä . Ne syyttävät .,"Psychotic hallucinations , whether they are visual or vocal , they address you . They accuse you .","See or hear psychotic hallucinations speak to you, they blame you."
Nyt 250 vuotta myöhemmin alamme saada pientä valaistusta tapahtumaan .,"Now , 250 years later , I think we &apos;re beginning to glimpse how this is done .","And now, two hundred and fifty years later, we're starting to get a little enlightenment going."
O.S. : &quot; &quot; Ne eivät häiritse minua sen enempää kuin tinnituksenikaan . Jonka jätän huomiotta .,"OS : Well they don &apos;t disturb me any more than my tinnitus , which I ignore .","They don't bother me any more than they bother me with my personality, which I overlook."
( Naurua ) Mitä olen oppinut ollessani vastaanottavana osapuolena kaikessa tässä rumuudessa ?,"( Laughter ) So what have I realized , being on the receiving end of all this ugliness ?",What have I learned from being the receiver in all this uglyness?
"Tuo ei muuten , jos kiinnititte huomiota , ollut emotionaalisesti korrektia .","That , by the way , in case you &apos;re paying attention , is not emotionally correct .","That, by the way, if you were paying attention, wasn't emotionally correct."
"Siksi olin siellä , halusin kutsua heidät katsomaan ja tutustumaan .","That &apos;s why I was there , I wanted to invite them to look and explore .","That's why I was there. I wanted to invite them over, get to know each other."
"Ja mielenkiintoista , identiteetin kannalta , mitä tarkoittaa olla vammainen ?","And interestingly , from an identity standpoint , what does it mean to have a disability ?","And interestingly enough, for an identity, what does it mean to be retarded?"
Siis tarkoitan — Pamela Andersonilla on enemmän proteesia kehossaan kuin minulla .,"I mean , people — Pamela Anderson has more prosthetic in her body than I do .","I mean, Pamela Anderson has more promicin in her body than I do."
"Minulla on ne täällä lavalla mukanani : Viiniköynnöksiä , magnolioita , tyrmäävät .","Actually , I have them on stage with me : grapevines , magnolias — truly stunning .","I've got 'em right here on stage, grapes, magnolias, knockouts."
"Minulta kysyttiin , voisinko tulla tapaamaan vanhaa Rosalie-rouvaa .","And so they asked me if I would come and see Rosalie , the old lady .",I was asked if I could come and see the old lady Rosalie.
"Mitä tulee taudin alkuperäiseen kuvaukseen 1700-luvulla , Charles Bonnet ei itse nähnyt asioita .","Now with the original description in the 18th century , Charles Bonnet did not have them .","As far as the original description of the disease back in the 18th century,"
Kuvat olivat läpikuultavia ja peittivät näytön tavoin puolet näkökentästä .,"These cartoons would be transparent and would cover half the visual field , like a screen .","The images were translucent and, like a screen, covered up half the vision."
"Ensimmäisissä kuvailuissa ajateltiin , että niitä voitaisiin tulkita unien tapaan .","When these were first described , it was thought that they could be interpreted like dreams .","In the first descriptions, it was thought that they could be read like dreams."
En ole lappuliisa enkä hautausurakoitsija .,"And no , I &apos;m not a meter maid , and I &apos;m not an undertaker .",I'm not an undertaker.
"Aloin pohtia , kuinka uusi , nopea tapa oppia kiinaa voisi olla hyödyllinen .","I started thinking about how a new , fast method of learning Chinese might be useful .","I began to wonder how a new, quick way to learn Chinese could be useful."
Oven symboli näyttää kuin saluunan ovilta villissä lännessä .,The symbol of the door looks like a pair of saloon doors in the wild west .,The symbol of the door looks like the doors of a saloon in the Wild West.
Nyt hän nostaa kynän peukalolla ja etusormella .,Now he &apos;s going to pick up a pen with his opposed thumb and index finger .,Now he picks up the pen with his thumb and forearm.
"Ja toiseksi : onko mahdollista , tai edes mielekästä hidastaa ?","And the second is , is it possible , or even desirable , to slow down ?","And secondly, is it possible, or even meaningful, to slow down?"
TED oli kirjaimellisesti laukaisualusta elämäni matkan seuraavalle vuosikymmenelle .,TED literally was the launch pad to the next decade of my life &apos;s exploration .,The D.E.D. was literally the launcher of my life's journey to the next decade.
"Ei ole reilua , että voi muuttaa pituuttaan , miten haluaa .","It &apos;s not fair that you can change your height , as you want it .",It's not fair that you can change your height any way you want.
"Hän sanoi , ettei tunnistanut ainuttakaan ihmistä tai paikkaa harha-aistimuksissaan .",She said she didn &apos;t recognize any of the people or places in the hallucinations .,He said he didn't recognize a single person or place in his delusions.
Hän oli fiksu vanha nainen . Mieleltään täysin terve . Ei mitään lääketieteellisiä ongelmia .,"She was a bright old lady , perfectly sane . She had no medical problems .","She was a smart old woman, perfectly healthy in her mind, no medical problems."
Aivonne ovat täysin kunnossa . Olette mieleltänne täysin terve .,There is nothing wrong with your brain . There is nothing wrong with your mind .,Your brain is perfectly fine.
Noin 10 prosentilla näkövammaisista on harhoja .,"Something like 10 percent , as I said , of visually impaired people get these .",About ten per cent of all visions have hallucinations.
"Kasvot , toisinaan rujot kasvot , ovat yleisin yksittäinen näky näissä harhoissa .","Faces , and sometimes deformed faces , are the single commonest thing in these hallucinations .","The face, sometimes a dirty face, is the most common single sight in these hallucinations."
Erityisesti ohimolohkon yksi alue nimeltään gyrus fusiformis .,"And in particular , one area of the temporal lobe is called the fusiform gyrus .","In particular, there's one area of the temple lobe that's known as ""Glorus fusiformis."""
"Eräs toinen aivojen osa aktivoituu erityisesti , kun näkee sarjakuvia .",There is another part of the brain which is especially activated when one sees cartoons .,"There's one other part of the brain that gets activated, especially when you see comic books."
Charles Bonnet ́ n syndroomassa ei päästä noille korkeammille tasoille .,"And in the Charles Bonnet syndrome , you don &apos;t go to those higher levels .",There's no way to get to those higher levels.
"Vain silloin , kun on näkövammainen tai sokea , ketju katkeaa .",It is only if one is visually impaired or blind that the process is interrupted .,"Only when you're visually impaired or blind, the chain breaks."
Toisinaan ne kiinnostavat minua . Minulla on paljon kuvia niistä muistikirjoissani .,"They occasionally interest me , and I have many pictures of them in my notebooks .","Sometimes I find them interesting, and I have a lot of pictures of them in my notebooks."
"Itse asiassa , mitä paremmin työni teen , sitä enemmän minua vihataan .","In fact , the better I do my job , the more people hate me .","In fact, the better I do my job, the more people hate me."
"En välitä , jos kutsutte minua lepakoksi &#91; dyke &#93; . Ihan oikeasti .",I don &apos;t care if you call me a dyke . I really don &apos;t .,I don't care if you call me a bat.
"Tänään aloitan kahdeksalla näyttääkseni , miten tapa toimii .",Today I &apos;m going to start with eight to show you how the method works .,Today I'll start with eight to show you how it works.
"Ovi . Laitetaan lankku oven sisälle , oven salpa .","A door . Put a plank inside the door , it &apos;s a door bolt .",Let's put a hook inside the door.
Tätä tapaa käyttämällä kahdeksan ensimmäistä radikaalia sallivat luoda 32 merkkiä .,"By using this method , the first eight radicals will allow you to build 32 .","Using this way, the first eight radicals allow for 32 signs."
Hän sanoo minulle : &quot; &quot; Olemme tehneet työtä ympäri maata .,"He says to me , &quot; &quot; We &apos;ve done some work around the country .","He says to me, ""Two-three-three, two-three, three-three, four-three, we've been working all over the country."""
"Sanoimme rakentavamme laitteen , joka tekee mitä hän haluaa .","We said , we &apos;re going to build a device that does what he wants .",We said we'd build a machine that does what he wants.
"Jostakin syystä , siihen ei ole tutkintovaatimusta eikä peruskurssia .","For some reason , there &apos;s no standard syllabus , there &apos;s no basic course .","For some reason, there's no degree and no basics."
Reaktioni oli sanoa : &quot; &quot; Halleluja — mikä loistoidea !,"My first reflex was to say , &quot; &quot; Hallelujah — what a great idea !",What a great idea!
"&quot; Ei , ei , ei ! Sen pitäisi olla Ihmeperhe . &quot;","&quot; No , no , no ! It should be the Incredibles . &quot;",It's supposed to be the Wonder Family.
Runous nostaa banaalin ja laiminlyödyn esineen taiteen valtakuntaan .,Poetry is what elevates the banal and neglected object to a realm of art .,It's poetry that raises the Jackal and the missing object into the realm of art.
Näemme silmillämme . Mutta näemme myös aivoillamme .,"We see with the eyes , but we see with the brain as well .","We can see with our eyes, but we can see with our brains."
Mutta viime päivinä hän oli nähnyt asioita .,"But now , for the last few days , she &apos;d been seeing things .","But in the last few days, he had seen things."
Näen paljon lapsia . He kävelevät portaissa ylös alas .,I see a lot of children . They are walking up and down stairs .,I see a lot of kids walking up and down the stairs.
"Tapaan useita vanhoja ihmisiä , joiden kuulo tai näkö on heikentynyt .",I see a lot of elderly people who are hearing impaired or visually impaired .,I meet a lot of old people with deafness or eyesight.
Vuonna 1759 hän kuvaili lapsenlapselleen erilaisia näkemiään asioita .,"And in 1759 , he described to his grandson various things he was seeing .","And in 17STEN, he described to his granddaughter all the different things he saw."
Joskus hän saattoi nähdä teini-ikäisen pojan istumassa konepellillä .,Sometimes she would see a teenage boy sitting on the hood of the car .,Sometimes he could see a teenage boy sitting on the hood.
"Jos he myöntävät vaivansa lääkäreilleen , heidät voidaan diagnosoida väärin .",And if they do mention them to their own doctors they may be misdiagnosed .,"If they admit to their doctors, they could be misdiagnosed."
Tällaista puhutelluksi tulemisen luonnetta ei esiinny Charles Bonnet ́ n hallusinaatioissa lainkaan .,There is none of this quality of being addressed with these Charles Bonnet hallucinations .,This is not the nature of being spoken to.
"Kun ihmisillä on yksinkertaisia geometrisiä hallusinaatioita , primaarinen näköaivokuori aktivoituu .","When people have these simple geometrical hallucinations , the primary visual cortex is activated .","When human beings are having simple, cosmic hallucinations, they activate their optical lobe."
Puhutte näistä asioista osoittaen suurta ymmärtämystä ja empatiaa potilaitanne kohtaan .,You speak about these things with so much insight and empathy for your patients .,You speak of these things in a way that shows great understanding and harmony towards your patients.
"Toinen silmäni on sokea , eikä toinenkaan ole ihan terässä .","I &apos;m blind in one eye , and not terribly good in the other .",One eye is blind and the other is not quite right.
Koska ymmärrätte niiden syyn . Eivätkö ne huolestuta teitä ? &quot; &quot;,"Because you understand what &apos;s doing it , it doesn &apos;t make you worried ?","Because you understand their reason, don't they worry you?"
Opin uusia merkkejä joka päivä 15 vuoden ajan .,I learned new characters every day during the course of the next 15 years .,I learned new signs every day for 15 years.
Yksi puu on puu . Kaksi puuta muodostavat pikkumetsän .,"One tree is a tree . Two trees together , we have the woods .","One tree is a tree, and two trees form a small forest."
Merkki vasemmalla on kaksi vuorta toistensa päällä .,The character on the left is two mountains stacked on top of each other .,The mark on the left is two mountains on top of each other.
Mielestäni se ei ole silti yllättävää .,"And I think that — that &apos;s not really surprising though , is it ?",I still don't think it's surprising.
Ja mielestäni psykologisella tasolla tällainen luo yhtälön .,And I think what that does to us psychologically is it creates an equation .,"And I think on a psychological level, this is what creates the equation."
"Ja jos siinä ei ole hävettävää tarpeeksi , sain sakon Italiassa .","And if that &apos;s not shaming enough , I got that ticket in Italy .","And if it's not enough to be ashamed of, I got a ticket in Italy."
Se antaa adrenaliiniryöpyn . Siitä on vaikea luopua .,It &apos;s all that adrenaline rush . It &apos;s hard to give it up .,"It'll give you a rush, and it'll be hard to give it up."
Tai yksinkertaisesti käyttää aikaa hidastamiseen ja elämästä nauttimiseen .,Or even simply just taking the time to slow down and savor your life .,Or simply use the time to slow down and enjoy life.
"( Naurua ) Tällä tarkoitan , etten enää varta vasten ylikuormita itseäni .",( Laughter ) And what that means is that I no longer overload myself gratuitously .,"I mean, I don't usually overload myself anymore."
( Naurua ) Näemme tällaista sisä- ja ulkopiiri- psykologiaa koko ajan .,"( Laughter ) We see this sort of in-group , out-group psychology all the time .",We see inside and out psychology like this all the time.
Jotkut teistä näkivätkin minut TEDissä 11 vuotta sitten .,"So some of you actually saw me at TED , 11 years ago .",Some of you saw me on the show 11 years ago.
Minun onnekseni monet ihmiset vastasivat kutsuun .,"Well , lucky for me , a lot of people answered that call .","Lucky for me, a lot of people answered the call."
Mutta ihmisillä on toki hallusinaatioitakin . Hallusinaatiot ovat täysin erilaisia .,"But there are also hallucinations as well , and hallucinations are completely different .","People have hallucinations, of course, but hallucinations are completely different."
Näen valkean rakennuksen . Sataa pehmeää lunta .,"I see a white building . It &apos;s snowing , a soft snow .","I see a white building, it's snowing softly."
Poika oli hyvin sinnikäs ja liikkui melkoisen sulavasti auton kääntyessä .,He was very tenacious and he moved rather gracefully when the car turned .,The boy was very resilient and moved quite smoothly when the car turned.
Yhtäkkiä näkee kasvot . Yhtäkkiä näkee auton .,"So , suddenly you see a face . Suddenly you see a car .",Suddenly you see a car.
( Suosionosoituksia ) Chris Anderson : &quot; &quot; Suurenmoinen esitys . Kiitoksia oikein paljon .,( Applause ) Chris Anderson : That was superb . Thank you so much .,Thank you very much.
"Ja se tarkoittaa , että ihmiset eivät pidä meistä . Vai mitä ?","And incidentally , that means that people don &apos;t like us . Right ?","And that means people don't like us, right?"
Hän istui pöydässä seitsemän tai kahdeksan kaverin kanssa .,He sat at a table with seven or eight of these other guys .,He was sitting at a table with seven or eight guys.
"Kun kuorman ottaa pois , siitä tulee taas ohjautuvampi .","They take the load off , and it becomes , again , compliant .","When you take it away, it becomes more controlling."
"Kävimme treffeillä , nyt pikatreffeillä .","And of course , we used to date and now we speed date .","We went on a date, now we're on a speed date."
Eli seksikin kellotetaan nykyään .,"So , you know , even sex is on a stopwatch these days .",So even sex is on a clock these days.
Yksi on että nopeus on hauskaa ja seksikästä .,"One is that speed is fun , you know , speed is sexy .",One is that speed is fun and sexy.
Eniten tätä on tutkittu rotukysymysten yhteydessä .,And the case that &apos;s been most studied is the case of race .,Most of this has been researched on race issues.
"Joitakin korteista piteli valkoiset kädet , toisia tummat kädet . Kortit olivat samoja .","Some of them were held by white hands , others by black hands .","Some of the cards had white hands, others had dark hands."
Ajattelimme luoda jotain täysin uutta liikuntakykyyn vaikuttavaa .,So we thought we would start writing a brand new chapter of mobility .,"We thought we'd create something completely new, something that would affect your exercise."
"Mutta ei ole keksitty mitään , mikä saisi minut kävelemään , ennen tätä .","But nothing has been invented that enables me to walk , until now .","But nothing has been invented to make me walk, until now."
"Ja muita asioita , joita en tunne .",And other things that I don &apos;t — aren &apos;t familiar with .,And other things I don't know.
Siihen aikaan esittämäni jalat olivat uraauurtavia proteeseja .,"At the time , the legs I presented were groundbreaking in prosthetics .","In those days, the legs I played were groundbreaking."
Tekoraaja ei enää kuvaa tarvetta korvata menetys .,A prosthetic limb doesn &apos;t represent the need to replace loss anymore .,It's no longer about the need to make up for lost time.
Tuntuu kuin ne tulisivat ulkopuolelta ja jäljittelisivät havaintojamme .,"They seem to come from the outside , and to mimic perception .",It's like they're coming from the outside and mimic our sightings.
Näen valjastetun hevosen raahaamassa lunta pois .,"I see this horse with a harness , dragging the snow away .",I see a harnessed horse dragging snow away.
Noin 10 prosentilla näkövammaisista on visuaalisia hallusinaatioita .,And about 10 percent of the visually impaired people get visual hallucinations .,About ten percent of visually impaired people have visual hallucinations.
"Ei ole pakko olla täysin sokea , kyllin heikko näkö riittää .","You don &apos;t have to be completely blind , only sufficiently impaired .",You don't have to be completely blind. Weak enough eyesight is enough.
Ensiksi hän kertoi nähneensä nenäliinan ilmassa .,The first thing he said was he saw a handkerchief in midair .,First he told me he saw a handkerchief in the air.
Sitten nämä kuusi hahmoa yhtyivät taas haitarin tavoin .,"And then the six figures came together again , like a concertina .",Then these six figures rejoined like a haitar.
Tämä aivojen osa havaitsee rajapintoja ja malleja .,This is the part of the brain which perceives edges and patterns .,This part of the brain detects boundaries and models.
