sent,reference,translation
Ainoastaan korkeammilla tasoilla muut aistit tulevat mukaan luoden yhteyksiä muistiin ja tunteisiin .,It &apos;s only at higher levels that the other senses join in and there are connections with memory and emotion .,"Only at higher levels do the other senses enter, creating connections with memory and emotion."
"Keskustelu meni yleensä jotenkin näin : &quot; &quot; Kuule Aimee , sinä olet todella kaunis .","And the conversation would go something like this , &quot; &quot; You know Aimee , you &apos;re very attractive .",The conversation usually went something like this.
"Ja tyttö , joka on tuntenut minut vuosikausia normaalipituudessani 173 cm —",And a girl was there who has known me for years at my normal 5 &apos; 8 &quot; &quot; .,"And a girl who's known me for years in my normal height, 5'4""."
"Itse asiassa on havaittu , että aivojen eri näköalueet aktivoituvat hallusinaatioita koettaessa .","And in fact , to find that different parts of the visual brain are activated as they are hallucinating .","In fact, it's been discovered that the different visual areas of the brain get activated during the experience of hallucinations."
"Vuoden 1970 paikkeilla havaittiin , etteivät ainoastaan tietyt aivojen osat , vaan myös tietyt solut .","Around 1970 , it was found that there were not only parts of the brain , but particular cells .","Around 1988, it was discovered that not only certain parts of the brain, but certain cells too."
"Koska et saa ketään olemaan samaa mieltä kanssasi , jos he eivät ensin kuuntele sinua .",Because you can &apos;t get anyone to agree with you if they don &apos;t even listen to you first .,Because you can't get anyone to agree with you if they don't listen to you first.
"Jos esimerkiksi liitämme vuoren ja tulen yhteen , saadaan tuli vuori . Siis tulivuori .","For example , the mountain and the fire together , we have fire mountain . It &apos;s a volcano .","For example, if we put the mountain and the fire together, we get a mountain, a volcano."
"Hän oli toimittaja lehdessä nimeltä ID , ja teki minusta lehteen kansijutun .","She was the editor then of a magazine called ID , and she gave me a cover story .","He was a reporter for a magazine called an ID, and he did a cover story on me."
"Ihmiset tulivat luokseni konferenssin jälkeen , puheeni jälkeen , miehiä ja naisia .","And people would come up to me after the conference , after my talk , men and women .","People came to me after the conference, after my speech, men and women."
"Toinen hahmo oli puoliksi nainen , puoliksi gepardi — pieni kunnianosoitus elämälleni urheilijana .","Then another character was a half-woman , half-cheetah — a little homage to my life as an athlete .","The second character was half woman, half cheetah - a small tribute to my life as an athlete."
Mutta hän oli peloissaan . Hän oli elänyt 95 vuotta eikä ollut koskaan ennen hallusinoinut .,But she was frightened . She &apos;d lived 95 years and she &apos;d never had a hallucination before .,He had lived for 95 years and had never hallucinated before.
Varsin usein nämä hallusinaatiot putkahtavat esiin ja häipyvät yhdessä hujauksessa .,It &apos;s typical of these hallucinations that they may come in a flash and disappear in a flash .,Very often these hallucinations pop up and go away in a heartbeat.
Kermit-sammakko ei merkitse minulle mitään . &quot; &quot; Sarjakuvat eivät häirinneet häntä suuremmin .,Kermit the Frog means nothing to me . &quot; &quot; She didn &apos;t mind the cartoons too much .,Kermit the Frog means nothing to me.
Kuvia muodostettaessa ylempi osa ohimolohkon näköaivokuorta tulee mukaan toimintaan .,"When images are formed , a higher part of the visual cortex is involved in the temporal lobe .","When you make pictures, the upper part of the visual cortex of the temporal lobe comes into play."
"Se aktivoituu , kun ihminen tunnistaa , piirtää tai hallusinoi sarjakuvia .","It &apos;s activated when one recognizes cartoons , when one draws cartoons , and when one hallucinates them .","It's activated when people recognize, draw or hallucinate comic books."
"Jotta voimme lopettaa lokeroimasta muotoa , toimintaa ja estetiikkaa , ja niiden arvottamisen eri tavoin .","So that we can stop compartmentalizing form , function and aesthetic , and assigning them different values .","So we can stop labeling shape, action and aesthetics and classifying them in different ways."
"Jokunen kuukausi sitten minulle soitettiin hoitokodista , missä työskentelen .","A few months ago , I got a phone call from a nursing home where I work .","A few months ago, I got a call from the nursing home where I work."
Ei ihmistä eikä eläintä . Ne kaikki tuntuivat hänestä merkityksettömiltä .,"And none of the people or the animals , well , they all seemed oblivious of her .","Not a man, not an animal, they all seemed meaningless to him."
"Sitten sanoin hänelle : &quot; &quot; Luulen tietäväni , mikä teitä vaivaa .","And I then said to her , &quot; I think I know what you have . &quot;","And then I said to him, ""Ich gracias, si, si, I think I know what's wrong with you."""
Isoisä Charles Lullin näki satamäärin eri hahmoja ja kaikenlaisia maisemia .,"Charles Lullin , the grandfather , saw hundreds of different figures , different landscapes of all sorts .",Grandfather Charles Lullin saw hundreds of different characters and all kinds of landscapes.
Kerran hän sanoi nähneensä ravintolassa raitapaitaisen miehen .,"On one occasion , she said she saw a man in a striped shirt in a restaurant .",One day he said he saw a man in a striped shirt at a restaurant.
Näköön tai kuuloon littyvät psykoottiset hallusinaatiot puhuttelevat ihmistä . Ne syyttävät .,"Psychotic hallucinations , whether they are visual or vocal , they address you . They accuse you .","The psychotic hallucinations that you see or hear really speak to you, and they blame you."
Nyt 250 vuotta myöhemmin alamme saada pientä valaistusta tapahtumaan .,"Now , 250 years later , I think we &apos;re beginning to glimpse how this is done .","Now, 250 years later, we're starting to get a little insight into the event."
O.S. : &quot; &quot; Ne eivät häiritse minua sen enempää kuin tinnituksenikaan . Jonka jätän huomiotta .,"OS : Well they don &apos;t disturb me any more than my tinnitus , which I ignore .","They don't bother me any more than they bother my tinnitus, which I ignore."
( Naurua ) Mitä olen oppinut ollessani vastaanottavana osapuolena kaikessa tässä rumuudessa ?,"( Laughter ) So what have I realized , being on the receiving end of all this ugliness ?",What have I learned from being on the receiving end of all this ugliness?
"Tuo ei muuten , jos kiinnititte huomiota , ollut emotionaalisesti korrektia .","That , by the way , in case you &apos;re paying attention , is not emotionally correct .","Which, by the way, if you were paying attention, was not emotionally correct."
"Siksi olin siellä , halusin kutsua heidät katsomaan ja tutustumaan .","That &apos;s why I was there , I wanted to invite them to look and explore .",That's why I was there in the first place. I wanted to invite them to watch and get to know each other.
"Ja mielenkiintoista , identiteetin kannalta , mitä tarkoittaa olla vammainen ?","And interestingly , from an identity standpoint , what does it mean to have a disability ?","And interesting, from an identity standpoint, what does it mean to be retarded?"
Siis tarkoitan — Pamela Andersonilla on enemmän proteesia kehossaan kuin minulla .,"I mean , people — Pamela Anderson has more prosthetic in her body than I do .","I mean, Pamela Anderson has more protein in her body than I do."
"Minulla on ne täällä lavalla mukanani : Viiniköynnöksiä , magnolioita , tyrmäävät .","Actually , I have them on stage with me : grapevines , magnolias — truly stunning .","I have them here on stage, wine glasses, magnolias, knock me out."
"Minulta kysyttiin , voisinko tulla tapaamaan vanhaa Rosalie-rouvaa .","And so they asked me if I would come and see Rosalie , the old lady .",I was asked if I could come and see old Mrs. Rosalie.
"Mitä tulee taudin alkuperäiseen kuvaukseen 1700-luvulla , Charles Bonnet ei itse nähnyt asioita .","Now with the original description in the 18th century , Charles Bonnet did not have them .","As for the original description of the disease in the 18th century, Charles Wernert didn't see things himself."
Kuvat olivat läpikuultavia ja peittivät näytön tavoin puolet näkökentästä .,"These cartoons would be transparent and would cover half the visual field , like a screen .","The images were translucent, and, like a screen, covered half the field of vision."
"Ensimmäisissä kuvailuissa ajateltiin , että niitä voitaisiin tulkita unien tapaan .","When these were first described , it was thought that they could be interpreted like dreams .",The first descriptions thought that they could be interpreted like dreams.
En ole lappuliisa enkä hautausurakoitsija .,"And no , I &apos;m not a meter maid , and I &apos;m not an undertaker .",I'm not a parking attendant. I'm not an undertaker.
"Aloin pohtia , kuinka uusi , nopea tapa oppia kiinaa voisi olla hyödyllinen .","I started thinking about how a new , fast method of learning Chinese might be useful .","I began to wonder how a new, fast way to learn Chinese might be useful."
Oven symboli näyttää kuin saluunan ovilta villissä lännessä .,The symbol of the door looks like a pair of saloon doors in the wild west .,The symbol of the door looks like a saloon door in the Wild West.
Nyt hän nostaa kynän peukalolla ja etusormella .,Now he &apos;s going to pick up a pen with his opposed thumb and index finger .,Now he picks up the pen with his thumb and forefinger.
"Ja toiseksi : onko mahdollista , tai edes mielekästä hidastaa ?","And the second is , is it possible , or even desirable , to slow down ?","And secondly, is it possible, or at least meaningful, to slow down?"
TED oli kirjaimellisesti laukaisualusta elämäni matkan seuraavalle vuosikymmenelle .,TED literally was the launch pad to the next decade of my life &apos;s exploration .,The TED was literally a launch pad for the next decade of my life.
"Ei ole reilua , että voi muuttaa pituuttaan , miten haluaa .","It &apos;s not fair that you can change your height , as you want it .",It's not fair that you can change your height any way you want.
"Hän sanoi , ettei tunnistanut ainuttakaan ihmistä tai paikkaa harha-aistimuksissaan .",She said she didn &apos;t recognize any of the people or places in the hallucinations .,He said he didn't recognize a single person or place in his delusions.
Hän oli fiksu vanha nainen . Mieleltään täysin terve . Ei mitään lääketieteellisiä ongelmia .,"She was a bright old lady , perfectly sane . She had no medical problems .","She was a smart old woman, perfectly healthy in her mind, no medical problems."
Aivonne ovat täysin kunnossa . Olette mieleltänne täysin terve .,There is nothing wrong with your brain . There is nothing wrong with your mind .,"Your brain is perfectly fine, and your mind is perfectly healthy."
Noin 10 prosentilla näkövammaisista on harhoja .,"Something like 10 percent , as I said , of visually impaired people get these .",About ten percent of the visually impaired are hallucinating.
"Kasvot , toisinaan rujot kasvot , ovat yleisin yksittäinen näky näissä harhoissa .","Faces , and sometimes deformed faces , are the single commonest thing in these hallucinations .","The face, sometimes a disgusting face, is the most common single sight in these delusions."
Erityisesti ohimolohkon yksi alue nimeltään gyrus fusiformis .,"And in particular , one area of the temporal lobe is called the fusiform gyrus .","In particular, one area of the temporal lobe known as gyrus fusiformis."
"Eräs toinen aivojen osa aktivoituu erityisesti , kun näkee sarjakuvia .",There is another part of the brain which is especially activated when one sees cartoons .,"There's another part of the brain that activates, especially when you see comic books."
Charles Bonnet ́ n syndroomassa ei päästä noille korkeammille tasoille .,"And in the Charles Bonnet syndrome , you don &apos;t go to those higher levels .",Charles Bonnet Syndrome doesn't get to those higher levels.
"Vain silloin , kun on näkövammainen tai sokea , ketju katkeaa .",It is only if one is visually impaired or blind that the process is interrupted .,It's only when you're blind or blind that the chain breaks.
Toisinaan ne kiinnostavat minua . Minulla on paljon kuvia niistä muistikirjoissani .,"They occasionally interest me , and I have many pictures of them in my notebooks .","Sometimes I find them interesting, and I have a lot of pictures of them in my notebooks."
"Itse asiassa , mitä paremmin työni teen , sitä enemmän minua vihataan .","In fact , the better I do my job , the more people hate me .","In fact, the better I do my job, the more people hate me."
"En välitä , jos kutsutte minua lepakoksi &#91; dyke &#93; . Ihan oikeasti .",I don &apos;t care if you call me a dyke . I really don &apos;t .,I don't care if you call me a bat.
"Tänään aloitan kahdeksalla näyttääkseni , miten tapa toimii .",Today I &apos;m going to start with eight to show you how the method works .,Today I'm gonna start it at eight to show you how it works.
"Ovi . Laitetaan lankku oven sisälle , oven salpa .","A door . Put a plank inside the door , it &apos;s a door bolt .","Put a plank inside the door, deadbolt."
Tätä tapaa käyttämällä kahdeksan ensimmäistä radikaalia sallivat luoda 32 merkkiä .,"By using this method , the first eight radicals will allow you to build 32 .","Using this method, the first eight radicals have allowed us to create 32 characters."
Hän sanoo minulle : &quot; &quot; Olemme tehneet työtä ympäri maata .,"He says to me , &quot; &quot; We &apos;ve done some work around the country .","He says to me: In 1963, in 1963, we've worked all over the country."
"Sanoimme rakentavamme laitteen , joka tekee mitä hän haluaa .","We said , we &apos;re going to build a device that does what he wants .",We said we'd build a device that would do what he wanted.
"Jostakin syystä , siihen ei ole tutkintovaatimusta eikä peruskurssia .","For some reason , there &apos;s no standard syllabus , there &apos;s no basic course .","For some reason, there's no degree, no basics."
Reaktioni oli sanoa : &quot; &quot; Halleluja — mikä loistoidea !,"My first reflex was to say , &quot; &quot; Hallelujah — what a great idea !",My motto was to say -
"&quot; Ei , ei , ei ! Sen pitäisi olla Ihmeperhe . &quot;","&quot; No , no , no ! It should be the Incredibles . &quot;",It's supposed to be The Incredible Family.
Runous nostaa banaalin ja laiminlyödyn esineen taiteen valtakuntaan .,Poetry is what elevates the banal and neglected object to a realm of art .,It's poetry that lifts the jackal and the neglected object into the realm of art.
Näemme silmillämme . Mutta näemme myös aivoillamme .,"We see with the eyes , but we see with the brain as well .","We see with our eyes, but we also see with our brains."
Mutta viime päivinä hän oli nähnyt asioita .,"But now , for the last few days , she &apos;d been seeing things .","But in the last few days, he'd seen things."
Näen paljon lapsia . He kävelevät portaissa ylös alas .,I see a lot of children . They are walking up and down stairs .,I see a lot of kids walking up and down the stairs.
"Tapaan useita vanhoja ihmisiä , joiden kuulo tai näkö on heikentynyt .",I see a lot of elderly people who are hearing impaired or visually impaired .,I'm meeting with a number of old people whose hearing or vision is impaired.
Vuonna 1759 hän kuvaili lapsenlapselleen erilaisia näkemiään asioita .,"And in 1759 , he described to his grandson various things he was seeing .","In 1781, he described to his granddaughter different things he saw."
Joskus hän saattoi nähdä teini-ikäisen pojan istumassa konepellillä .,Sometimes she would see a teenage boy sitting on the hood of the car .,Sometimes he'd see a teenage boy sitting on the hood.
"Jos he myöntävät vaivansa lääkäreilleen , heidät voidaan diagnosoida väärin .",And if they do mention them to their own doctors they may be misdiagnosed .,"If they admit their problems to their doctors, they can be misdiagnosed."
Tällaista puhutelluksi tulemisen luonnetta ei esiinny Charles Bonnet ́ n hallusinaatioissa lainkaan .,There is none of this quality of being addressed with these Charles Bonnet hallucinations .,This is not the nature of being spoken to in Charles Bonnet's hallucinations at all.
"Kun ihmisillä on yksinkertaisia geometrisiä hallusinaatioita , primaarinen näköaivokuori aktivoituu .","When people have these simple geometrical hallucinations , the primary visual cortex is activated .","When people have simple chronic hallucinations, the primary visual cortex is activated."
Puhutte näistä asioista osoittaen suurta ymmärtämystä ja empatiaa potilaitanne kohtaan .,You speak about these things with so much insight and empathy for your patients .,You speak of such matters showing great understanding and empathy for your patients.
"Toinen silmäni on sokea , eikä toinenkaan ole ihan terässä .","I &apos;m blind in one eye , and not terribly good in the other .",One of my eyes is blind and the other one's not exactly sharp.
Koska ymmärrätte niiden syyn . Eivätkö ne huolestuta teitä ? &quot; &quot;,"Because you understand what &apos;s doing it , it doesn &apos;t make you worried ?",Don't they worry you?
Opin uusia merkkejä joka päivä 15 vuoden ajan .,I learned new characters every day during the course of the next 15 years .,I learned new signs every day for 15 years.
Yksi puu on puu . Kaksi puuta muodostavat pikkumetsän .,"One tree is a tree . Two trees together , we have the woods .","One tree is a tree, and two trees form a small forest."
Merkki vasemmalla on kaksi vuorta toistensa päällä .,The character on the left is two mountains stacked on top of each other .,The sign on the left is two mountains on top of each other.
Mielestäni se ei ole silti yllättävää .,"And I think that — that &apos;s not really surprising though , is it ?",But I don't think it's surprising.
Ja mielestäni psykologisella tasolla tällainen luo yhtälön .,And I think what that does to us psychologically is it creates an equation .,And I think that a psychological thing like this creates an equation.
"Ja jos siinä ei ole hävettävää tarpeeksi , sain sakon Italiassa .","And if that &apos;s not shaming enough , I got that ticket in Italy .","And if it's not shameful enough, I got a ticket in Italy."
Se antaa adrenaliiniryöpyn . Siitä on vaikea luopua .,It &apos;s all that adrenaline rush . It &apos;s hard to give it up .,It's marvelous.
Tai yksinkertaisesti käyttää aikaa hidastamiseen ja elämästä nauttimiseen .,Or even simply just taking the time to slow down and savor your life .,Or simply spend time slowing down and enjoying life.
"( Naurua ) Tällä tarkoitan , etten enää varta vasten ylikuormita itseäni .",( Laughter ) And what that means is that I no longer overload myself gratuitously .,"Whoa, whoa, whoa, whoa, whoa."
( Naurua ) Näemme tällaista sisä- ja ulkopiiri- psykologiaa koko ajan .,"( Laughter ) We see this sort of in-group , out-group psychology all the time .",We see this kind of inside and outside psychology all the time.
Jotkut teistä näkivätkin minut TEDissä 11 vuotta sitten .,"So some of you actually saw me at TED , 11 years ago .",Some of you saw me at the TED 11 years ago.
Minun onnekseni monet ihmiset vastasivat kutsuun .,"Well , lucky for me , a lot of people answered that call .","Lucky for me, a lot of people answered the call."
Mutta ihmisillä on toki hallusinaatioitakin . Hallusinaatiot ovat täysin erilaisia .,"But there are also hallucinations as well , and hallucinations are completely different .","But, of course, people have hallucinations, hallucinations are completely different."
Näen valkean rakennuksen . Sataa pehmeää lunta .,"I see a white building . It &apos;s snowing , a soft snow .","I see a white building, it's snowing soft."
Poika oli hyvin sinnikäs ja liikkui melkoisen sulavasti auton kääntyessä .,He was very tenacious and he moved rather gracefully when the car turned .,The boy was very persistent and moved quite smoothly when the car turned.
Yhtäkkiä näkee kasvot . Yhtäkkiä näkee auton .,"So , suddenly you see a face . Suddenly you see a car .","Suddenly you see a face, suddenly you see a car."
( Suosionosoituksia ) Chris Anderson : &quot; &quot; Suurenmoinen esitys . Kiitoksia oikein paljon .,( Applause ) Chris Anderson : That was superb . Thank you so much .,Thank you very much.
"Ja se tarkoittaa , että ihmiset eivät pidä meistä . Vai mitä ?","And incidentally , that means that people don &apos;t like us . Right ?","And that means people don't like us, right?"
Hän istui pöydässä seitsemän tai kahdeksan kaverin kanssa .,He sat at a table with seven or eight of these other guys .,She was sitting at a table with seven or eight friends.
"Kun kuorman ottaa pois , siitä tulee taas ohjautuvampi .","They take the load off , and it becomes , again , compliant .","When you take the load off, it becomes more manageable again."
"Kävimme treffeillä , nyt pikatreffeillä .","And of course , we used to date and now we speed date .","We went on a date, now speed dating."
Eli seksikin kellotetaan nykyään .,"So , you know , even sex is on a stopwatch these days .",So sex is on the clock now.
Yksi on että nopeus on hauskaa ja seksikästä .,"One is that speed is fun , you know , speed is sexy .",One is that speed is fun and sexy.
Eniten tätä on tutkittu rotukysymysten yhteydessä .,And the case that &apos;s been most studied is the case of race .,Most of this has been subjected to racial research.
"Joitakin korteista piteli valkoiset kädet , toisia tummat kädet . Kortit olivat samoja .","Some of them were held by white hands , others by black hands .","Some cards were held by white hands, others were held by dark hands."
Ajattelimme luoda jotain täysin uutta liikuntakykyyn vaikuttavaa .,So we thought we would start writing a brand new chapter of mobility .,We're thinking of creating something completely new. Something that affects your mobility.
"Mutta ei ole keksitty mitään , mikä saisi minut kävelemään , ennen tätä .","But nothing has been invented that enables me to walk , until now .",But nothing has been invented to make me walk until now.
"Ja muita asioita , joita en tunne .",And other things that I don &apos;t — aren &apos;t familiar with .,And other things I don't know.
Siihen aikaan esittämäni jalat olivat uraauurtavia proteeseja .,"At the time , the legs I presented were groundbreaking in prosthetics .",The legs I showed at the time were groundbreaking prosthetics.
Tekoraaja ei enää kuvaa tarvetta korvata menetys .,A prosthetic limb doesn &apos;t represent the need to replace loss anymore .,The technogalla no longer describes the need to make up for those losses.
Tuntuu kuin ne tulisivat ulkopuolelta ja jäljittelisivät havaintojamme .,"They seem to come from the outside , and to mimic perception .",It feels like they're coming from the outside.
Näen valjastetun hevosen raahaamassa lunta pois .,"I see this horse with a harness , dragging the snow away .",I see a harnessed horse dragging the snow away.
Noin 10 prosentilla näkövammaisista on visuaalisia hallusinaatioita .,And about 10 percent of the visually impaired people get visual hallucinations .,About ten percent of the visually impaired have visual hallucinations.
"Ei ole pakko olla täysin sokea , kyllin heikko näkö riittää .","You don &apos;t have to be completely blind , only sufficiently impaired .",You don't have to be completely blind to see. You don't have to be blind enough to see.
Ensiksi hän kertoi nähneensä nenäliinan ilmassa .,The first thing he said was he saw a handkerchief in midair .,First he told me he saw a handkerchief in the air.
Sitten nämä kuusi hahmoa yhtyivät taas haitarin tavoin .,"And then the six figures came together again , like a concertina .","And then these six figures came together again, like a accordion."
Tämä aivojen osa havaitsee rajapintoja ja malleja .,This is the part of the brain which perceives edges and patterns .,This part of the brain detects boundaries and patterns.
