source,references,hypothesis,type
"Mutta toisinaan hän ei tiennyt varmasti , oliko kyse harhasta vai ei . Koska hallusinaatiot sopivat tapahtumayhteyteen .","['But sometimes he wasn &apos;t sure whether he was hallucinating or not , because the hallucinations would fit in the context of the visions .']",But sometimes he did not know for sure whether it was an illusion or not. Because hallucinations fit the context of the event.,random
"Mutta vain yksi prosentti myöntää ne , koska he pelkäävät tulevansa luokitelluiksi hulluiksi tai jotakin .","['But no more than one percent of the people acknowledge them , because they are afraid they will be seen as insane or something .']","But only one per cent admit they are , because they are afraid of being labelled crazy or something.",random
"Joten tein sopimuksen aikuisten kanssa , että lapset voivat tulla sisään ilman aikuisia kahdeksi minuutiksi itsekseen .",['So I made a deal with the adults that the kids could come in without any adults for two minutes on their own .'],So I made a deal with the adults that the children could come in without adults for two minutes on their own.,random
"Tunnemme hyvin omat mielikuvitusmaisemamme , sisäiset maisemamme . Olemme eläneet niiden kanssa koko elämämme .","['And we are familiar with the landscapes of our own imagination , our inscapes . We &apos;ve lived with them all our lives .']","We are very familiar with our own imaginary landscapes , our inner landscapes . We have lived with them all our lives .",random
"Tarkoitukseni on puhua hallusinaatioista . Erityisesti tietystä visuaalisesta aistiharhasta , jota potilaillani esiintyy .","['So I am going to be talking about hallucinations , and a particular sort of visual hallucination which I see among my patients .']","My intention is to talk about hallucinations, in particular a certain kind of visual hallucination that my patients experience.",random
"Mutta se on täysin äänetön , kuin mykkäelokuva . &quot; &quot; Hän piti sitä melko tylsänä elokuvana .","['But it &apos;s completely silent , like a silent movie . &quot; &quot; And she said that it &apos;s a rather boring movie .']","But it's completely silent , like a silent movie. ""He thought it was a pretty boring movie.",random
"Ihmisellä ei ehkä ole pelkästään &quot; &quot; auto &quot; &quot; -soluja , vaan myös &quot; &quot; Aston Martin &quot; &quot; -soluja .","['So you may not only have &quot; &quot; car &quot; &quot; cells , you may have &quot; &quot; Aston Martin &quot; &quot; cells .']","A person may not only have ""car"" cells, but also ""Aston Martin"" cells.",random
"Eivät siis kaikki heistä eivätkä ne , jotka lähettävät minulle vihapostia . Mutta yllättyisitte .","['I mean , not all of them , and not the ones who send me hate mail , but you would be surprised .']","Not all of them, and not all of those who send me hate mail. But you would be surprised .",random
Tässä kohtaa aloin siirtyä pois tarpeesta toistaa ihmismäisyyttä ainoana esteettisenä ideaalina .,"['And even at this point , I started to move away from the need to replicate human-ness as the only aesthetic ideal .']",This is where I started to move away from the need to reproduce humanity as the only aesthetic ideal.,random
Toisen kerran kävelyllä Pariisin kaduilla hän näki — ihan todella — mestauslavan .,"['On one occasion when he was walking in the streets of Paris , he saw — this was real — a scaffolding .']","Another time, walking through the streets of Paris, he saw - for real - a scaffold .",random
Kotona hän näki 15 cm korkean mestauslavan pienoismallin työhuoneensa pöydällä .,"['But when he got back home , he saw a miniature of the scaffolding six inches high , on his study table .']","At home, he saw a 15 cm high model of a beheading slab on his study table.",random
"( Naurua ) Toinen jalkapari , jonka parissa teimme yhteistyötä olivat nämä ... ne näyttävät meduusan jaloilta . Myös polyuretaanista .","['( Laughter ) And then another pair of legs we collaborated on were these — look like jellyfish legs , also polyurethane .']",( Laughter ) Another pair of feet we worked on were these ... they look like jellyfish feet. Also made of polyurethane.,random
"On tietty visuaalisen hallusinaation muoto , joka voi liittyä heikentyneeseen näköön tai sokeuteen .","['I said , &quot; &quot; There is a special form of visual hallucination which may go with deteriorating vision or blindness .']",There is a specific form of visual hallucination that can be associated with impaired vision or blindness .,random
"Mies käännähti ympäri , jakautui kuudeksi identtiseksi raitapaitaiseksi hahmoksi , jotka alkoivat kävellä häntä kohti .","['And he turned around . And then he divided into six figures in striped shirts , who started walking towards her .']","The man turned around , split into six identical figures in striped shirts , who started walking towards him .",random
"Nykyään tiedämme , että on satoja muunlaisia soluja , jotka voivat olla äärimmäisen erikoistuneita .","['And now we know that there are hundreds of other sorts of cells , which can be very , very specific .']",Today we know that there are hundreds of other types of cells that can be extremely specialised .,random
"Sitten yksi kahdeksanvuotias sanoi : &quot; Hei , miksi et haluaisi myös lentää ? &quot;","['And then , one eight-year-old said , &quot; Hey , why wouldn &apos;t you want to fly too ? &quot;']","Then one eight-year-old said: &quot; Hey, why don't you want to fly too ? &quot;",random
Kerran hän näki kylpytakkiin pukeutuneen piippumiehen ja tajusi sen esittävän häntä itseään .,"['On one occasion , he saw a man in a bathrobe smoking a pipe , and realized it was himself .']",Once he saw a beeper man in a bathrobe and realised it was him .,random
"Eräällä toisella potilaallani , jolla myös oli vielä näköä jäljellä , harhat saattoivat olla häiritseviä .","['With another patient of mine , who , also had some vision , the vision she had could be disturbing .']","In another patient of mine , who also had some sight left, the hallucinations could be disturbing.",random
"On muita aivojen osia , jotka erityisesti osallistuvat rakennusten ja maisemien tunnistamiseen ja hallusinointiin .",['There are other parts of the brain which are specifically involved with the recognition and hallucination of buildings and landscapes .'],There are other parts of the brain that are specifically involved in recognising and hallucinating buildings and landscapes.,random
Ainoastaan korkeammilla tasoilla muut aistit tulevat mukaan luoden yhteyksiä muistiin ja tunteisiin .,['It &apos;s only at higher levels that the other senses join in and there are connections with memory and emotion .'],"Only at higher levels do the other senses become involved, making connections with memory and emotions.",random
"Keskustelu meni yleensä jotenkin näin : &quot; &quot; Kuule Aimee , sinä olet todella kaunis .","['And the conversation would go something like this , &quot; &quot; You know Aimee , you &apos;re very attractive .']","The conversation usually went something like this : ""Listen, Aimee, you're really beautiful.",random
"Ja tyttö , joka on tuntenut minut vuosikausia normaalipituudessani 173 cm —",['And a girl was there who has known me for years at my normal 5 &apos; 8 &quot; &quot; .'],And a girl who has known me for years at my normal height of 173 cm -,random
"Itse asiassa on havaittu , että aivojen eri näköalueet aktivoituvat hallusinaatioita koettaessa .","['And in fact , to find that different parts of the visual brain are activated as they are hallucinating .']","In fact, it has been observed that different visual areas of the brain are activated when hallucinations are experienced.",random
"Vuoden 1970 paikkeilla havaittiin , etteivät ainoastaan tietyt aivojen osat , vaan myös tietyt solut .","['Around 1970 , it was found that there were not only parts of the brain , but particular cells .']","Around 1970, it was discovered that not only certain parts of the brain, but also certain cells .",random
"Koska et saa ketään olemaan samaa mieltä kanssasi , jos he eivät ensin kuuntele sinua .",['Because you can &apos;t get anyone to agree with you if they don &apos;t even listen to you first .'],Because you can't get anyone to agree with you if they don't listen to you first.,random
"Jos esimerkiksi liitämme vuoren ja tulen yhteen , saadaan tuli vuori . Siis tulivuori .","['For example , the mountain and the fire together , we have fire mountain . It &apos;s a volcano .']","For example, if we put a mountain and a fire together , we get a fire mountain . That is, a volcano.",random
"Hän oli toimittaja lehdessä nimeltä ID , ja teki minusta lehteen kansijutun .","['She was the editor then of a magazine called ID , and she gave me a cover story .']","He was a journalist for a magazine called ID , and he did a cover story on me for the magazine.",random
"Ihmiset tulivat luokseni konferenssin jälkeen , puheeni jälkeen , miehiä ja naisia .","['And people would come up to me after the conference , after my talk , men and women .']","People came up to me after the conference , after my speech , men and women .",random
"Toinen hahmo oli puoliksi nainen , puoliksi gepardi — pieni kunnianosoitus elämälleni urheilijana .","['Then another character was a half-woman , half-cheetah — a little homage to my life as an athlete .']","The second figure was half woman , half cheetah - a small tribute to my life as an athlete.",random
Mutta hän oli peloissaan . Hän oli elänyt 95 vuotta eikä ollut koskaan ennen hallusinoinut .,['But she was frightened . She &apos;d lived 95 years and she &apos;d never had a hallucination before .'],But he was scared. He had lived 95 years and had never before possessed .,random
Varsin usein nämä hallusinaatiot putkahtavat esiin ja häipyvät yhdessä hujauksessa .,['It &apos;s typical of these hallucinations that they may come in a flash and disappear in a flash .'],Quite often these hallucinations pop up and disappear in a flash .,random
Kermit-sammakko ei merkitse minulle mitään . &quot; &quot; Sarjakuvat eivät häirinneet häntä suuremmin .,['Kermit the Frog means nothing to me . &quot; &quot; She didn &apos;t mind the cartoons too much .'],Kermit the frog means nothing to me . &quot; &quot; The cartoons did not bother him more .,random
Kuvia muodostettaessa ylempi osa ohimolohkon näköaivokuorta tulee mukaan toimintaan .,"['When images are formed , a higher part of the visual cortex is involved in the temporal lobe .']","When images are formed, the upper part of the temporal lobe's visual cortex becomes involved .",random
"Se aktivoituu , kun ihminen tunnistaa , piirtää tai hallusinoi sarjakuvia .","['It &apos;s activated when one recognizes cartoons , when one draws cartoons , and when one hallucinates them .']","It is activated when a person identifies , draws or hallucinates cartoons .",random
"Jotta voimme lopettaa lokeroimasta muotoa , toimintaa ja estetiikkaa , ja niiden arvottamisen eri tavoin .","['So that we can stop compartmentalizing form , function and aesthetic , and assigning them different values .']","To stop compartmentalising form , function and aesthetics , and valuing them in different ways.",random
"Jokunen kuukausi sitten minulle soitettiin hoitokodista , missä työskentelen .","['A few months ago , I got a phone call from a nursing home where I work .']",A few months ago I received a call from the care home where I work.,random
Ei ihmistä eikä eläintä . Ne kaikki tuntuivat hänestä merkityksettömiltä .,"['And none of the people or the animals , well , they all seemed oblivious of her .']",Neither man nor animal . They all seemed insignificant to him.,random
"Sitten sanoin hänelle : &quot; &quot; Luulen tietäväni , mikä teitä vaivaa .","['And I then said to her , &quot; I think I know what you have . &quot;']","Then I said to him: ""I think I know what's wrong with you.",random
Isoisä Charles Lullin näki satamäärin eri hahmoja ja kaikenlaisia maisemia .,"['Charles Lullin , the grandfather , saw hundreds of different figures , different landscapes of all sorts .']",Grandfather Charles Lullin saw hundreds of different characters and all kinds of landscapes .,random
Kerran hän sanoi nähneensä ravintolassa raitapaitaisen miehen .,"['On one occasion , she said she saw a man in a striped shirt in a restaurant .']","Once, she said she saw a man in a striped shirt in a restaurant .",random
Näköön tai kuuloon littyvät psykoottiset hallusinaatiot puhuttelevat ihmistä . Ne syyttävät .,"['Psychotic hallucinations , whether they are visual or vocal , they address you . They accuse you .']",Psychotic hallucinations of sight or hearing appeal to people . They accuse .,random
Nyt 250 vuotta myöhemmin alamme saada pientä valaistusta tapahtumaan .,"['Now , 250 years later , I think we &apos;re beginning to glimpse how this is done .']","Now, 250 years later, we are beginning to see a little light on the event.",random
O.S. : &quot; &quot; Ne eivät häiritse minua sen enempää kuin tinnituksenikaan . Jonka jätän huomiotta .,"['OS : Well they don &apos;t disturb me any more than my tinnitus , which I ignore .']","O.S. : ""They don't bother me any more than tinnitus does. Which I ignore.",random
( Naurua ) Mitä olen oppinut ollessani vastaanottavana osapuolena kaikessa tässä rumuudessa ?,"['( Laughter ) So what have I realized , being on the receiving end of all this ugliness ?']",( Laughter ) What have I learned from being on the receiving end of all this ugliness ?,random
"Tuo ei muuten , jos kiinnititte huomiota , ollut emotionaalisesti korrektia .","['That , by the way , in case you &apos;re paying attention , is not emotionally correct .']","That, by the way, if you were paying attention, was not emotionally correct.",random
"Siksi olin siellä , halusin kutsua heidät katsomaan ja tutustumaan .","['That &apos;s why I was there , I wanted to invite them to look and explore .']","That's why I was there , I wanted to invite them to come and see and get to know them .",random
"Ja mielenkiintoista , identiteetin kannalta , mitä tarkoittaa olla vammainen ?","['And interestingly , from an identity standpoint , what does it mean to have a disability ?']","And interestingly , in terms of identity , what does it mean to be disabled ?",random
Siis tarkoitan — Pamela Andersonilla on enemmän proteesia kehossaan kuin minulla .,"['I mean , people — Pamela Anderson has more prosthetic in her body than I do .']",I mean - Pamela Anderson has more prosthetics on her body than I do.,random
"Minulla on ne täällä lavalla mukanani : Viiniköynnöksiä , magnolioita , tyrmäävät .","['Actually , I have them on stage with me : grapevines , magnolias — truly stunning .']","I have them here on stage with me : vines , magnolias , stunning .",random
"Minulta kysyttiin , voisinko tulla tapaamaan vanhaa Rosalie-rouvaa .","['And so they asked me if I would come and see Rosalie , the old lady .']",I was asked if I could come and see old Lady Rosalie.,random
"Mitä tulee taudin alkuperäiseen kuvaukseen 1700-luvulla , Charles Bonnet ei itse nähnyt asioita .","['Now with the original description in the 18th century , Charles Bonnet did not have them .']","As for the original description of the disease in the 1700s , Charles Bonnet himself did not see things .",random
Kuvat olivat läpikuultavia ja peittivät näytön tavoin puolet näkökentästä .,"['These cartoons would be transparent and would cover half the visual field , like a screen .']","The images were translucent and covered half the field of vision, like a screen.",random
"Ensimmäisissä kuvailuissa ajateltiin , että niitä voitaisiin tulkita unien tapaan .","['When these were first described , it was thought that they could be interpreted like dreams .']",The first descriptions were thought to be interpreted as dreams .,random
En ole lappuliisa enkä hautausurakoitsija .,"['And no , I &apos;m not a meter maid , and I &apos;m not an undertaker .']",I am neither a lapidary nor an undertaker .,random
"Aloin pohtia , kuinka uusi , nopea tapa oppia kiinaa voisi olla hyödyllinen .","['I started thinking about how a new , fast method of learning Chinese might be useful .']","I started to wonder how a new, quick way to learn Chinese could be useful.",random
Oven symboli näyttää kuin saluunan ovilta villissä lännessä .,['The symbol of the door looks like a pair of saloon doors in the wild west .'],The door symbol looks like a saloon door in the Wild West.,random
Nyt hän nostaa kynän peukalolla ja etusormella .,['Now he &apos;s going to pick up a pen with his opposed thumb and index finger .'],Now he picks up the pen with his thumb and forefinger .,random
"Ja toiseksi : onko mahdollista , tai edes mielekästä hidastaa ?","['And the second is , is it possible , or even desirable , to slow down ?']","And secondly : is it possible, or even meaningful, to slow down ?",random
TED oli kirjaimellisesti laukaisualusta elämäni matkan seuraavalle vuosikymmenelle .,['TED literally was the launch pad to the next decade of my life &apos;s exploration .'],TED was literally the launch pad for the next decade of my life's journey.,random
"Ei ole reilua , että voi muuttaa pituuttaan , miten haluaa .","['It &apos;s not fair that you can change your height , as you want it .']",It is not fair that you can change your height as you wish.,random
"Hän sanoi , ettei tunnistanut ainuttakaan ihmistä tai paikkaa harha-aistimuksissaan .",['She said she didn &apos;t recognize any of the people or places in the hallucinations .'],He said he did not recognise any person or place in his hallucinations.,random
Hän oli fiksu vanha nainen . Mieleltään täysin terve . Ei mitään lääketieteellisiä ongelmia .,"['She was a bright old lady , perfectly sane . She had no medical problems .']",She was a smart old lady . Mentally perfectly healthy . No medical problems .,random
Aivonne ovat täysin kunnossa . Olette mieleltänne täysin terve .,['There is nothing wrong with your brain . There is nothing wrong with your mind .'],Your brain is perfectly fine. You are in perfect mental health.,random
Noin 10 prosentilla näkövammaisista on harhoja .,"['Something like 10 percent , as I said , of visually impaired people get these .']",Around 10% of visually impaired people have delusions .,random
"Kasvot , toisinaan rujot kasvot , ovat yleisin yksittäinen näky näissä harhoissa .","['Faces , and sometimes deformed faces , are the single commonest thing in these hallucinations .']","Faces , sometimes ugly faces , are the single most common sight in these delusions.",random
Erityisesti ohimolohkon yksi alue nimeltään gyrus fusiformis .,"['And in particular , one area of the temporal lobe is called the fusiform gyrus .']","In particular, one area of the temporal lobe called the gyrus fusiformis .",random
"Eräs toinen aivojen osa aktivoituu erityisesti , kun näkee sarjakuvia .",['There is another part of the brain which is especially activated when one sees cartoons .'],Another part of the brain is particularly activated when seeing cartoons .,random
Charles Bonnet ´ n syndroomassa ei päästä noille korkeammille tasoille .,"['And in the Charles Bonnet syndrome , you don &apos;t go to those higher levels .']",Charles Bonnet syndrome does not reach those higher levels.,random
"Vain silloin , kun on näkövammainen tai sokea , ketju katkeaa .",['It is only if one is visually impaired or blind that the process is interrupted .'],Only when you are visually impaired or blind is the chain broken.,random
Toisinaan ne kiinnostavat minua . Minulla on paljon kuvia niistä muistikirjoissani .,"['They occasionally interest me , and I have many pictures of them in my notebooks .']",Sometimes they interest me . I have lots of pictures of them in my notebooks .,random
"Itse asiassa , mitä paremmin työni teen , sitä enemmän minua vihataan .","['In fact , the better I do my job , the more people hate me .']","In fact, the better I do my job, the more I am hated.",random
"En välitä , jos kutsutte minua lepakoksi &#91; dyke &#93; . Ihan oikeasti .",['I don &apos;t care if you call me a dyke . I really don &apos;t .'],I don't care if you call me a bat &#91; dyke &#93; . Seriously .,random
"Tänään aloitan kahdeksalla näyttääkseni , miten tapa toimii .",['Today I &apos;m going to start with eight to show you how the method works .'],Today I'm starting at eight to show how the method works.,random
"Ovi . Laitetaan lankku oven sisälle , oven salpa .","['A door . Put a plank inside the door , it &apos;s a door bolt .']","Door . Put a plank inside the door , door latch .",random
Tätä tapaa käyttämällä kahdeksan ensimmäistä radikaalia sallivat luoda 32 merkkiä .,"['By using this method , the first eight radicals will allow you to build 32 .']","Using this method, the first eight radicals allow you to create 32 characters .",random
Hän sanoo minulle : &quot; &quot; Olemme tehneet työtä ympäri maata .,"['He says to me , &quot; &quot; We &apos;ve done some work around the country .']","He says to me : ""We have done work all over the country.",random
"Sanoimme rakentavamme laitteen , joka tekee mitä hän haluaa .","['We said , we &apos;re going to build a device that does what he wants .']",We said we would build a device that does what he wants.,random
"Jostakin syystä , siihen ei ole tutkintovaatimusta eikä peruskurssia .","['For some reason , there &apos;s no standard syllabus , there &apos;s no basic course .']","For some reason , there is no qualification requirement and no basic course .",random
Reaktioni oli sanoa : &quot; &quot; Halleluja — mikä loistoidea !,"['My first reflex was to say , &quot; &quot; Hallelujah — what a great idea !']","My reaction was to say : ""Hallelujah - what a brilliant idea!",random
"&quot; Ei , ei , ei ! Sen pitäisi olla Ihmeperhe . &quot;","['&quot; No , no , no ! It should be the Incredibles . &quot;']","""No, no, no ! It should be the Incredibles.",random
Runous nostaa banaalin ja laiminlyödyn esineen taiteen valtakuntaan .,['Poetry is what elevates the banal and neglected object to a realm of art .'],Poetry elevates the banal and neglected object into the realm of art.,random
Näemme silmillämme . Mutta näemme myös aivoillamme .,"['We see with the eyes , but we see with the brain as well .']",We see with our eyes . But we also see with our brains .,random
Mutta viime päivinä hän oli nähnyt asioita .,"['But now , for the last few days , she &apos;d been seeing things .']",But in recent days he had seen things .,random
Näen paljon lapsia . He kävelevät portaissa ylös alas .,['I see a lot of children . They are walking up and down stairs .'],I see a lot of children . They are walking up and down the stairs.,random
"Tapaan useita vanhoja ihmisiä , joiden kuulo tai näkö on heikentynyt .",['I see a lot of elderly people who are hearing impaired or visually impaired .'],I meet a number of elderly people with hearing or sight loss .,random
Vuonna 1759 hän kuvaili lapsenlapselleen erilaisia näkemiään asioita .,"['And in 1759 , he described to his grandson various things he was seeing .']",In 1759 he described to his granddaughter various things he had seen .,random
Joskus hän saattoi nähdä teini-ikäisen pojan istumassa konepellillä .,['Sometimes she would see a teenage boy sitting on the hood of the car .'],Sometimes he could see a teenage boy sitting on the bonnet .,random
"Jos he myöntävät vaivansa lääkäreilleen , heidät voidaan diagnosoida väärin .",['And if they do mention them to their own doctors they may be misdiagnosed .'],"If they admit their ailments to their doctors , they can be misdiagnosed.",random
Tällaista puhutelluksi tulemisen luonnetta ei esiinny Charles Bonnet ´ n hallusinaatioissa lainkaan .,['There is none of this quality of being addressed with these Charles Bonnet hallucinations .'],This kind of being talked to does not occur at all in Charles Bonnet's hallucinations.,random
"Kun ihmisillä on yksinkertaisia geometrisiä hallusinaatioita , primaarinen näköaivokuori aktivoituu .","['When people have these simple geometrical hallucinations , the primary visual cortex is activated .']","When people have simple geometric hallucinations , the primary visual cortex is activated.",random
Puhutte näistä asioista osoittaen suurta ymmärtämystä ja empatiaa potilaitanne kohtaan .,['You speak about these things with so much insight and empathy for your patients .'],You talk about these issues with great understanding and empathy for your patients.,random
"Toinen silmäni on sokea , eikä toinenkaan ole ihan terässä .","['I &apos;m blind in one eye , and not terribly good in the other .']",One of my eyes is blind and the other is not quite sharp.,random
Koska ymmärrätte niiden syyn . Eivätkö ne huolestuta teitä ? &quot; &quot;,"['Because you understand what &apos;s doing it , it doesn &apos;t make you worried ?']","Because you understand the reason for them . Do they not worry you ? ""&quot; &quot;",random
Opin uusia merkkejä joka päivä 15 vuoden ajan .,['I learned new characters every day during the course of the next 15 years .'],I learned new signs every day for 15 years .,random
Yksi puu on puu . Kaksi puuta muodostavat pikkumetsän .,"['One tree is a tree . Two trees together , we have the woods .']",One tree is a tree . Two trees form a small forest .,random
Merkki vasemmalla on kaksi vuorta toistensa päällä .,['The character on the left is two mountains stacked on top of each other .'],The mark on the left has two mountains on top of each other.,random
Mielestäni se ei ole silti yllättävää .,"['And I think that — that &apos;s not really surprising though , is it ?']",I still think it's not surprising .,random
Ja mielestäni psykologisella tasolla tällainen luo yhtälön .,['And I think what that does to us psychologically is it creates an equation .'],And I think that on a psychological level this creates an equation .,random
"Ja jos siinä ei ole hävettävää tarpeeksi , sain sakon Italiassa .","['And if that &apos;s not shaming enough , I got that ticket in Italy .']","And if that's not shameful enough , I got a fine in Italy .",random
Se antaa adrenaliiniryöpyn . Siitä on vaikea luopua .,['It &apos;s all that adrenaline rush . It &apos;s hard to give it up .'],It gives you an adrenaline rush . It's hard to give up .,random
Tai yksinkertaisesti käyttää aikaa hidastamiseen ja elämästä nauttimiseen .,['Or even simply just taking the time to slow down and savor your life .'],Or simply take time to slow down and enjoy life .,random
"( Naurua ) Tällä tarkoitan , etten enää varta vasten ylikuormita itseäni .",['( Laughter ) And what that means is that I no longer overload myself gratuitously .'],( Laughter ) By this I mean that I no longer deliberately overload myself.,random
( Naurua ) Näemme tällaista sisä- ja ulkopiiri- psykologiaa koko ajan .,"['( Laughter ) We see this sort of in-group , out-group psychology all the time .']",( Laughter ) We see this kind of inside and outside psychology all the time.,random
Jotkut teistä näkivätkin minut TEDissä 11 vuotta sitten .,"['So some of you actually saw me at TED , 11 years ago .']",Some of you saw me at TED 11 years ago .,random
Minun onnekseni monet ihmiset vastasivat kutsuun .,"['Well , lucky for me , a lot of people answered that call .']","Fortunately for me, many people responded to the invitation.",random
Mutta ihmisillä on toki hallusinaatioitakin . Hallusinaatiot ovat täysin erilaisia .,"['But there are also hallucinations as well , and hallucinations are completely different .']",But of course people have hallucinations too . Hallucinations are completely different .,random
Näen valkean rakennuksen . Sataa pehmeää lunta .,"['I see a white building . It &apos;s snowing , a soft snow .']",I see a white building . It is snowing softly .,random
Poika oli hyvin sinnikäs ja liikkui melkoisen sulavasti auton kääntyessä .,['He was very tenacious and he moved rather gracefully when the car turned .'],The boy was very persistent and moved quite smoothly when the car turned.,random
Yhtäkkiä näkee kasvot . Yhtäkkiä näkee auton .,"['So , suddenly you see a face . Suddenly you see a car .']",Suddenly you see a face. Suddenly you see a car.,random
( Suosionosoituksia ) Chris Anderson : &quot; &quot; Suurenmoinen esitys . Kiitoksia oikein paljon .,['( Applause ) Chris Anderson : That was superb . Thank you so much .'],"( Applause ) Chris Anderson : ""Great performance . Thank you very much .",random
"Ja se tarkoittaa , että ihmiset eivät pidä meistä . Vai mitä ?","['And incidentally , that means that people don &apos;t like us . Right ?']",And that means people don't like us. Or do they?,random
Hän istui pöydässä seitsemän tai kahdeksan kaverin kanssa .,['He sat at a table with seven or eight of these other guys .'],He was sitting at a table with seven or eight friends .,random
"Kun kuorman ottaa pois , siitä tulee taas ohjautuvampi .","['They take the load off , and it becomes , again , compliant .']","When the load is removed , it becomes more manoeuvrable again.",random
"Kävimme treffeillä , nyt pikatreffeillä .","['And of course , we used to date and now we speed date .']","We went on a date , now a speed date .",random
Eli seksikin kellotetaan nykyään .,"['So , you know , even sex is on a stopwatch these days .']",So even sex is nowadays clocked .,random
Yksi on että nopeus on hauskaa ja seksikästä .,"['One is that speed is fun , you know , speed is sexy .']",One is that speed is fun and sexy.,random
Eniten tätä on tutkittu rotukysymysten yhteydessä .,['And the case that &apos;s been most studied is the case of race .'],This has been most studied in the context of racial issues .,random
"Joitakin korteista piteli valkoiset kädet , toisia tummat kädet . Kortit olivat samoja .","['Some of them were held by white hands , others by black hands .']","Some cards were held by white hands, others by dark hands. The cards were the same.",random
Ajattelimme luoda jotain täysin uutta liikuntakykyyn vaikuttavaa .,['So we thought we would start writing a brand new chapter of mobility .'],We thought about creating something completely new to promote physical activity .,random
"Mutta ei ole keksitty mitään , mikä saisi minut kävelemään , ennen tätä .","['But nothing has been invented that enables me to walk , until now .']",But nothing has been invented to get me walking until now.,random
