sent,reference,translation
Ils ont besoin d&apos; un processus inclusif où le réel tissu de cette société très compliquée pourra faire face à leurs problèmes .,They need an inclusive process where the real fabric of this very complicated society can deal with their issues .,They need a primitive process where the real tissue of this very complicated society can deal with their problems.
"C&apos; est leur droit de se battre . » Maintenant , comme vous le savez , Mandela n&apos; a pas fait cela .","It &apos;s their right to fight . &quot; &quot; Now as you know , Mandela didn &apos;t do that .","Now, as you know, he didn't do this."
"Et nous devons aller au-delà de la diplomatie traditionnelle vers la question de la survie de notre temps , le changement climatique .","And we have to go also beyond traditional diplomacy to the survival issue of our times , climate change .","And we must go beyond traditional diplomacy to the question of the survival of our time, climate change."
"Qu&apos; est-ce qui fait que les gens se font mutuellement confiance , non seulement entre les Etats , mais aussi au sein des Etats ?","What is it that makes people trust each other , not only between states , but also within states ?","What makes people trust each other, not only between the states, but also within the states?"
"Mais quand on regarde attentivement , on voit d&apos; énormes trous à travers lesquels les ascenseurs et les services auraient fonctionné .","But when you look up closely , you see massive holes where elevators and services would have run through .","But when you look closely, you see huge holes through which elevators and services would have worked."
Durant cette soirée j&apos; ai croisé ce groupe de musique sur leur 31 dans leurs habits coordonnés .,"On this particular evening , I came across this live band dressed to the T in their coordinating outfits .",During that evening I met this band of music on their 31 in their coordinated clothes.
"Nous qui sommes des diplomates , sommes formés pour gérer les conflits entre les Etats et les questions entre les Etats .","We who are diplomats , we are trained to deal with conflicts between states and issues between states .","We who are diplomats, are trained to deal with conflicts between the states and matters between the states."
Et l&apos; autre avec qui vous allez entrer en contact est celui avec qui vous êtes en profond désaccord .,And the other side which you &apos;re going to engage is the one with whom you profoundly disagree .,And the other one you're going to make contact with is the one you're deeply disagreeing with.
"Si nous dialoguons avec eux , il y a le risque de les légitimer . » Je pense que c&apos; est une erreur .","If we talk to them , we may legitimize them . &quot; &quot; I think that is wrong .","If we confront them, there's a risk of legitimizing them."
"Si vous dialoguez comme il faut , vous dites clairement que dialoguer ce n&apos; est pas être d&apos; accord .","If you talk in the right way , you make it very clear that talking is not agreeing .","If you talk properly, you make it clear that talking is not okay."
Le paradoxe ici c&apos; est que la dernière décennie a probablement été une décennie perdue pour les progrès sur ce point .,The paradox here is that the last decade probably was a lost decade for making progress on this .,The paradox here is that the last decade has probably been a wasted decade for progress on this point.
"Et alors que nous essayons de comprendre ce vaste mouvement qui traverse le monde Arabe , nous ne sommes pas impuissants .","And as we try to understand this broad movement across the Arab world , we are not powerless .","And while we're trying to understand this vast movement that's going through the Arab world, we're not powerless."
"La nuit tombée , la région devient d&apos; un noir d&apos; encre , à l&apos; exception d&apos; une petite ampoule ou d&apos; un feu .","By nightfall , the area becomes almost pitch black , save for a small lightbulb or a fire .","By nightfall, the area becomes a black black ink, with the exception of a small light bulb or a fire."
"Chaque appartement est unique , et cette individualité raconte l&apos; histoire des circonstances et des valeurs de chaque famille .","Every apartment is unique , and this individuality tells a story about each family &apos;s circumstances and values .","Each apartment is unique, and this individuality tells the story of the circumstances and values of each family."
Permettez-moi de vous montrer une diapositive qui illustre ici le caractère des conflits depuis 1946 jusqu&apos; à nos jours .,Let me show you a slide here which illustrates the character of conflicts since 1946 until today .,Allow me to show you a slide that displays the character of conflicts here from 480 to the present day.
"Vous voyez en vert c&apos; est un conflit interétatique traditionnel , ceux que nous avions coutume de lire dans la presse .","You see the green is a traditional interstate conflict , the ones we used to read about .","You see in green is a traditional interstate conflict, those we used to read in the press."
Je crois que l&apos; intervention en Libye était nécessaire et que l&apos; intervention militaire en Afghanistan était également nécessaire .,I happen to believe that Libya was necessary and that military intervention in Afghanistan was also necessary .,I believe that intervention in Lebanon was necessary and that military intervention in Afghanistan was also necessary.
Le slogan de la campagne internationale de Coca c&apos; est &quot; &quot; Ouvrez le bonheur &quot; &quot; . Mais ils le localisent .,Coke &apos;s global campaign slogan is &quot; &quot; Open Happiness . &quot; &quot; But they localize it .,The name of the international Coke campaign.
"Mais il y a une chose à laquelle je ne crois pas que beaucoup de gens pensent , c&apos; est le contexte dans lequel une technologie intervient .",What I don &apos;t think most people think about is the context of how technology is applied .,"But there's one thing I don't believe a lot of people are thinking about, that's the context in which a technology interacts."
"Ou au ski . C&apos; est juste marrant , et les gens adorent se déplacer en faisant des trucs marrants .","Or skiing . It &apos;s just fun , and people love to move around doing fun things .","Or skiing. It's just fun, and people love to move around doing fun things."
"car techniquement j&apos; ai des moteurs , j&apos; ai des roues — je suis dans un véhicule à moteur .",Because technically I &apos;ve got motors ; I &apos;ve got wheels — I &apos;m a motor vehicle .,"'Cause technically I have engines, I have wheels-- I'm in a motor vehicle."
"J&apos; ai pris ça jusqu&apos; à Ground Zero , et je me suis frayé un chemin à travers la foule pendant une heure .","I took this down to Ground Zero , and knocked my way through crowds for an hour .","I took this all the way to scrub Zero, and I made my way through the crowd for an hour."
"&quot; &quot; J&apos; ai 81 ans , et je ne conduis plus de voiture ,","&quot; &quot; And I &apos;m 81 years old , and I don &apos;t drive a car anymore .","I'm 87 years old, and I don't drive cars anymore."
"Et , en fait , ceci est une chose que doit aussi faire une société démocratique .","And this is , by the way , something that a democratic society also has to do .","And, in fact, this is something that a democratic society must also do."
"( rires ) Mais en fait , ce n&apos; est pas ma faute ; c&apos; est tiré du journal The Guardian .","( Laughter ) But actually , it &apos;s not my fault ; it &apos;s from the Guardian newspaper .","(laughs) But actually, it's not my fault; it's from The Fore."
"Dans ma nouvelle entreprise , Marilyn Monrobot , j&apos; aimerais utiliser l&apos; art pour créer de la technologie .","With my new venture , Marilyn Monrobot , I would like to use art to create tech .","In my new company, Marilyn Mon Si, I would like to use the art to create technology."
Nous avons rendu le robot — dans sa tête se trouve une base de données avec plein de blagues .,We &apos;ve got the robot — in his head is a database of a lot of jokes .,We turned the robot in-- in his head is a database with lots of jokes.
Qu&apos; est-ce que je peux faire ? » L&apos; opérateur répond : « Du calme .,"What can I do ? &quot; &quot; The operator says , &quot; &quot; Just take it easy .",What can I do?
"La voix du type se fait de nouveau entendre : « D&apos; accord , et maintenant ? »","The guy &apos;s voice comes back on the line , &quot; Okay , now what ? &quot;",The guy's voice is being heard again.
"Nous suivons la pollution au sommet du réseau alimentaire , chez les mammifères marins et les poissons .","We &apos;re tracking pollution at the top of the food web , in marine mammals and fish .","We're following the summit at the top of the food network, in sea mammals and fish."
Et on pouvait tout simplement voir un filet de mort comme on descendait dans la colonne d&apos; eau .,And you could just see the web of death as you go down in the water column .,And we could just see a death net as we descended into the water column.
"Et puis il y a le problème , menaçant , épineux de la santé humaine , des effets sur la santé humaine qui ont été signalés .","And then there &apos;s the looming , messy problem of human health , reported human health effects .","And then there's the threatening, thorny human health problem, the effects on human health that have been reported."
Et nous réalisons en Occident que nous savons très peu sur ce qui se passe .,And we find out in the West that we know very little about what &apos;s happening .,And we realize in the West that we know very little about what's going on.
"À l&apos; heure actuelle , les discussions vont bon train , « Faut-il dialoguer avec les Frères Musulmans ?","Right now , the discussion goes , &quot; &quot; Should we talk to the Muslim Brotherhood ?","At this hour, the discussions are going well, do we have to talk to the Muslim Brotherhood?"
Nous faisons une distinction entre dialoguer à un niveau diplomatique et dialoguer à un niveau politique .,We make a distinction between talking from a diplomatic level and talking at the political level .,We make a distinction between talking on a diplomatic level and talking on a political level.
La boîte à outils diplomatiques est en fait pleine d&apos; outils différents que nous pouvons utiliser pour renforcer notre communication .,The diplomatic toolbox is actually full of different tools we can use to strengthen our communication .,The diplomatic toolbox is actually full of different tools that we can use to strengthen our communication.
"Nous avons besoin d&apos; améliorer les compétences nécessaires , et nous devons avoir le courage de les utiliser .","We need to improve the necessary skills , and we need the courage to use them .","We need to improve the necessary skills, and we need to have the courage to use them."
"Donc en bref , je suis choquée par toutes les choses qu&apos; ils n&apos; ont pas .","So in short , I &apos;m startled by all the things that they don &apos;t have .","So in short, I'm shocked by all the things they don't have."
"Si ils peuvent faire ça , pourquoi est-ce que les gouvernements et les ONG ne peuvent pas faire la même chose ?","If they can do that , why can &apos;t governments and NGOs do the same thing ?","If they can do that, why can't governments and institutions do the same thing?"
"Une fois , quelqu&apos; un d&apos; une ONG m&apos; a décrit ça comme de jouer au bowling dans le noir .",I had somebody from an NGO once describe it to me as bowling in the dark .,"Once, someone described it as bowling in the dark."
"Ils disaient , &quot; &quot; Vous lancer la boule , vous entendez quelques quilles tomber .","They said , &quot; &quot; You roll the ball , you hear some pins go down .","They said, ""You throw the ball, you hear some pins fall."""
"Et en Afrique , dans les endroits isolés , c&apos; est dur de trouver de bonnes routes .","And in Africa , the remote places , it &apos;s hard to find a good road .","And in Africa, in isolated places, it's hard to find good roads."
"Et en 2003 , le gouvernement éthiopien a lancé ce nouveau système dans son propre pays .","And in 2003 , the government of Ethiopia started this new system in their own country .","And in the year 4000, the Ethiopian government launched this new system in its own country."
"Mais ensuite vous prenez les toilettes et vous les présentez comme une chose pratique , moderne et à la mode .","But then you take the toilet and you position it as a modern , trendy convenience .","But then you take the toilet and present it as a practical, modern, fashionable thing."
Et ce ne serait que la deuxième maladie à être eliminée de la surface de la terre .,And it would only be the second disease ever wiped off the face of the planet .,And that would only be the second disease to be blown off the face of the earth.
"Il y a 500 ans , naviguer sur des voiliers commençait à être suffisamment fiable ; on a trouvé un nouveau continent .","500 years ago , sailing ships started getting reliable enough ; we found a new continent .","500 years ago, sailing on sailboats began to be reliable enough; we found a new continent."
Je les aime tous . Je n&apos; en garde aucun dans mon salon .,I love them all . I don &apos;t keep any of them in my living room .,I don't keep any in my living room.
"En fonction ceux à qui vous faites confiance pour vos chiffres , cela fait entre 60 et 85000 personnes par jour .","Depending on whose numbers you believe , it &apos;s between 60 and 85,000 people per day .","Depending on who you trust with your numbers, that's between 60 and 85,000 people a day."
"Nous voulons contribuer aux domaines de pointe , et nous voulons le faire autrement .","We want to be in the forefront fields , and we want to do it differently .","We want to contribute to cutting-edge areas, and we want to do it another way."
"Au 20ème siècle , nous avons vu le développement indépendant de deux grands thèmes en science .","In the 20th century , we saw the independent development of two big themes in science .","In the 20th century, we saw the independent development of two great themes in science."
"Et elle a fait un passage très bas , à quelques centaines de kilomètres au-dessus de la surface .","So it made a very low pass , just a few hundred kilometers above the surface .","And she made a very low passage, a few hundred miles above the surface."
"Et là , c&apos; est une image des atomes dans l&apos; atmosphère du Soleil absorbant la lumière .","And now , this is a picture of atoms in the Sun &apos;s atmosphere absorbing light .","And there, that's an image of atoms in the sun's atmosphere absorbing light."
Qu&apos; arrive t-il lorsqu&apos; on tient une étoile qui est juste à la limite de cette masse ?,What happens when you have a star that &apos;s right on the edge of that mass ?,What happens when you hold a star that's right on the edge of that mass?
Et il n&apos; y avait pas de carbone ou d&apos; oxygène dans l&apos; univers durant la première génération d&apos; étoiles .,And there was no carbon and oxygen in the universe throughout the first generation of stars .,And there was no carbon or oxygen in the universe during the first generation of stars.
Et le noyau de ces acteurs clés sont des groupes qui représentent des intérêts différents à l&apos; intérieur des pays .,And the core of these key actors are groups who represent different interests inside countries .,And the core of these key actors are groups that represent different interests within the country.
"Et il m&apos; a dit que , « On peut gagner militairement , monsieur le ministre .","And he told me that , &quot; &quot; This can be won militarily , minister .","And he said that, uh, we can win militaryly, Mr. Minister."
"Mais maintenant , alors que nous nous préparons à dialoguer , nous réalisons combien nous en savons peu .","But now , as we prepare to talk , we understand how little we know .","But now, as we prepare to talk, we realize how little we know."
Et vous n&apos; avez pas à être d&apos; accord quand vous vous asseyez avec la partie adverse .,And you don &apos;t have to agree when you sit down with the other side .,And you don't have to agree when you sit with the other side.
"Nos sociétés occidentales modernes sont plus complexes que par le passé , dans ces temps de migration .","Our modern Western societies are more complex than before , in this time of migration .","Our modern Western society is more complex than in the past, in these Seng times."
"Avec cette architecture par soustraction , ces yaodongs sont construits à l&apos; intérieur du sol .","Through this architecture by subtraction , these yaodongs are built literally inside of the soil .","With this architecture by subtraction, they're built on the inside of the ground."
"Mais je pense que , en tant que communauté , nous avons encore beaucoup à apprendre .","But I think , as a community , we still have a lot to learn .","But I think, as a community, we still have a lot to learn."
Il associe le produit au genre de vie que les gens veulent avoir .,It is associated that product with a kind of life that people want to live .,He associates the product with the kind of life that people want to have.
"Donc même si c&apos; est une entreprise internationale , ils prennent une approche très locale .","So even though it &apos;s a global company , they take a very local approach .","So even though it's an international company, they take a very local approach."
Mais ils ne se sont pas arrêté là . Ils l&apos; ont localisé en 18 langages .,"Well , they didn &apos;t stop there — they localized it into 18 different languages .",But they didn't stop there.
Ce ne sonne pas comme &quot; &quot; Drapeau dans le vent &quot; &quot; à mon avis .,It doesn &apos;t sound anything like &quot; &quot; Wavin &apos; Flag &quot; &quot; to me .,"It doesn't sound like a flag in the wind, in my opinion."
Un état du nord de l&apos; Inde a été jusqu&apos; à associer les toilettes à faire la cour .,One state in Northern India has gone so far as to link toilets to courtship .,A state in northern India has been up to now to associate toilets with courtship.
Et je heureuse de vous dire que seulement une autre personne dans cette région a eu la polio .,And I &apos;m happy to say only one other person in that area got polio .,And I'm happy to tell you that only one other person in this area had polio.
Alors nous allons être à cours d&apos; argent pour la polio d&apos; ici l&apos; été prochain .,"So by next summer , we &apos;re sighted to run out of money on polio .",Then we'll be running out of polio money here next summer.
"Ensuite , vous n&apos; avez plus besoin de rien pour contrôler votre voiture , sauf d&apos; y penser .","Then you don &apos;t need anything to control the car , except thinking about it .","Then you don't need anything to control your car, except to think about it."
"Quand Henry Ford lança , il y a tout juste 100 ans , le modèle T.","And Henry Ford , just about 100 years ago , started cranking out Model Ts .","When Henry Ford first started, just 100 years ago, the T model."
"Ceux-ci sont tout à fait différents , et ils sont hors de portée de la diplomatie moderne .","These are quite different , and they are outside the grasp of modern diplomacy .","These are completely different, and they're beyond the reach of modern diplomacy."
"Et nous , donc , nous avons un problème , parce qu&apos; ils échappent à la diplomatie traditionnelle .","And we , therefore , have a problem , because they escape traditional diplomacy .","And we, so, we have a problem, because they escape the traditional diplomacy."
"Et mon pays se fie à sa sécurité grâce à l&apos; alliance militaire , ceci est clair .","And my country relies on its security through military alliance , that &apos;s clear .","And my country trusts its safety through the military alliance, that's clear."
Cependant nous avons toujours un déficit important dans le traitement et la compréhension des conflits modernes .,But still we have a large deficit in dealing with and understanding modern conflict .,"However, we still have an important interest in the treatment and understanding of modern conflicts."
"Et donc , les forces armées sont nécessaires , mais l&apos; armée n&apos; est pas la solution au problème .","Now again , the military is necessary , but the military is no problem-solver .","And so, armed forces are necessary, but the army is not the solution to the problem."
"Mais si vous ne dialoguez pas , vous ne pouvez pas entrer en contact avec l&apos; autre .","But if you don &apos;t talk , you can &apos;t engage the other side .","But if you don't talk, you can't get in touch with anyone else."
"Et je pense que la communauté internationale aurait dit , « Qu&apos; à cela ne tienne .","And I think the international community would have said , &quot; &quot; Fair enough .","And I think the international community would have said, ""That's not what this is about."""
"Un autre endroit que j&apos; aimerais partager avec vous est là où se trouvent les Zabbalîn , au Caire .",Another place I &apos;d like to share with you is the Zabbaleen in Cairo .,"Another place I'd like to share with you is where the Zabbalins are, in scab."
"En fait , quand je voyage dans le monde en développement , Coca semble omniprésent .","In fact , when I travel to the developing world , Coke feels ubiquitous .","In fact, when I travel the world in development, Coke seems to be ubiquitous."
Et je crois qu&apos; il y a vraiment trois choses que nous pouvons apprendre de Coca-Cola .,And I think there are really three things we can take away from Coca-Cola .,And I believe that there really are three things we can learn from coke.
Il y a maintenant près de 3.000 de ces centres en Afrique qui emploient environ 15.000 personnes .,"There are now some 3,000 of these centers employing about 15,000 people in Africa .","There's now almost 1,500 of these centers in Africa that employ about 1,500 people."
Je pense qu&apos; un excellent exemple de ceci est le nouveau programme éthiopien d&apos; extension des soins .,I think a great example of this is Ethiopia &apos;s new health extension program .,I think that an excellent example of this is the new Ethiopianan nursing extension program.
Les deux chansons ont quelque chose en commun : le même appel à la célébration et à l&apos; unité .,Both songs have something in common : that same appeal of celebration and unity .,"The two songs have something in common, the same call to celebration and unity."
Et il y a quelques indications autour du monde que les choses commencent à changer .,And there &apos;s some indications around the world that this is starting to change .,And there are some indications around the world that things are starting to change.
"Comme vous l&apos; avez remarqué , à chaque fois que vous venez ici , vous apprenez quelque chose .","As you pointed out , every time you come here , you learn something .","As you've noticed, every time you come here, you learn something."
"Et si on pouvait les rendre amusantes , attirantes , propres , respectueuses de l&apos; environnement ?","What if you could make them fun , attractive , clean , environmentally friendly ?","What if we could make them fun, attractive, clean, respectful of the environment?"
Et je n&apos; arrive pas à croire qu&apos; un policier va se donner une contravention à lui-même .,And I can &apos;t believe a policeman is going to give themselves a ticket .,And I can't believe a cop's gonna give himself a ticket.
Les Grecs allaient du théâtre de Dionysos au Parthénon en sandales .,The Greeks went from the theater of Dionysus to the Parthenon in their sandals .,The Greeks used to go from the cameras of Republic world to the Parthenon in socialists.
La première cause de mortalité humaine sur cette planète est la mauvaise qualité de l&apos; eau .,The number one cause of death on this planet among humans is bad water .,The first cause of human mortality on this planet is the poor quality of water.
