sent,reference,translation
まわりの連中は いい迷惑だな 自分が間違ってることを 君は決して認めない,"You know, it must be very difficult for people around you, the fact you can never admit to being wrong.","You know, it must be really awkward for people around you, because you never admit you're wrong."
患者さん いい迷惑だな。,What a nuisance it must be for the patient.,What a bother.
でも いい迷惑ですよね,isn't it?,But it's a good bother.
彼はいい顔をしないわ,"I'd tell him myself, but he wouldn't understand.",I don't think he'd like that.
いい子になるのも・・,I was free.,I can be a good girl.
あなたは走り続けた スー いい子になりたくてね 大学生になるのを夢見て そして理想のボーイフレンドと 素晴らしいプロムを,"You kept running, Sue, little Suze, because you've been dreaming about senior year and the perfect boyfriend and the perfect prom your whole goddamned life.","You kept running, Soo, just trying to be a good kid, dreaming of college and the perfect boyfriend and the perfectいで."
では いい子になるのよ,"Now remember, Pinocchio, be a good boy.",Then be a good boy.
問題児だったけど― いざという時は勇敢だった,"He was a real handful... but when it came down to it, he was very brave.","He was a real problem, but when it came down to it, he was very brave."
いざという時が来たら― 君はどのくらいで ラボを引き継げるかな,"If push came to shove, I was wondering how soon you might be able to take over the lab yourself.","When the time comes, how soon can you take over the lab?"
いざという時 やり返す,I'm going out like I came in: screaming and kicking.,I'll do it again when it comes to it.
彼はデラウェア州を 買えるほどの金持ちのようです 広報が送ってきたパーティーの映像に,Apparently he can buy Delaware. We also found his arrival in the party footage the publicist sent over.,Apparently he's rich enough to buy like the one in the party footage the public sent over.
彼の名前は憶えるほど重要ではないと?,He's not important enough to remember his name?,You don't think his name is important enough to remember?
私たちは彼らが考えるほど 神経質ではない,We are not so naive that we think that all of us live.,We're not as nervous as they think.
君が手を加えるほど、ここの人たちは 君の周りに集まってくる,"The more you change things, the quicker the projections start to converge them.","The more you put your hands on it, the more these people get around you."
おじゃんになった,"Mm. Now, that blows.",I'm so sorry.
ほぉ お世辞でも嬉しいな,"Whoa. Well, I'm flattered.","Well, I'm glad you liked it."
お先真っ暗だな 勝手にやってろ,'Cause you just blew the best thing you had going for you.,It's all very dark in here. You're on your own.
お呼びじゃないでしょ,And he didn't invite me.,You didn't invite me.
騎兵隊はお呼びでないか? そうだ,No cavalry comin'?,- You didn't call the cavalry?
お呼びでない、とな?,Never even seen you?,"You didn't call me, did you?"
- お安い御用,- You're welcome.,- No problem.
あなたが勝って― お山の大将になったら―,"And once you've won, once you're king of the mountain,","And once you've won, once you're king of the mountain,"
お手の物ね,You're so good with him.,You're very good at this.
このくらいはお手の物さ,- Has been known to happen.,I'm good at this.
反対尋問で陪審員は 銃はお手の物だった事が判りますし,So on cross-examination the jury could hear about how well he handled a gun?,The jury would know that the gun was yours in cross- interrogation.
お手上げね,Allergies. Nothing you can do.,I don't know what to do.
お手上げだよ,I wish to hell we did.,I don't know what to do.
あぁ 基本的なことはね 君にはお手上げだろ,"Yeah, I got the basics. Wow. You are so in over your head.","Yeah, I'm just trying to make sure you don't get the hang of it."
とんだところでお目に掛かったな,"- It's great to see you, Leslie!",Nice to meet you.
すこし戸惑われたかもしれませんが お目に掛かれて大変光栄です,"I'm very pleased, if slightly puzzled, to make your acquaintance.","I'm very honored, if you don't mind me saying so."
礼はする、またお目に掛かろう 近いうちにな,"I'm gonna make a problem for you. I'm gonna be seeing you again, real soon.","I'll be thanking you. I'll see you again, real soon."
これからお目に掛けるものは あなたの肝をつぶし 魂を,"What you're about to see will astound your very senses and harrow... yes, harrow your souls.",What you're about to see will aches your throat and harrow your soul.
私たちにお<unk>え向きの仕事だわ,So we've got our work cut out for us.,It's for the best of us.
お<unk>え向きだわ,We're not going to get a better window.,He's headed your way.
そろそろ、あんたにゃお迎えが来る頃なんだから,"One of these days, you'll have to get your ass on a wagon and stay there.",It's about time you got a ride home.
お迎えが来ましたよ,"Your ride's here, pal. Take him.",Your ride's here.
財務長官だったんだよ お門違いどころか,I was the US Treasury Secretary. I'm in some position to make that call.,"I was the accountant's director, so I'm afraid I'm in some position to make that call."
そもそも、お門違いだし,"'Cause you shouldn't be, anyway.",You shouldn't be here in the first place.
身分の違い 願うのは お門違い,Because you'd be barking up the wrong beanstalk.,You're not in the right place to ask me to be.
あいつ等のおべっかで 満足しました? Kiss your(my) ass おべっかを使う、誰々のゴマをする,Did they kiss your ass to your satisfaction?,Did they kiss your ass?
かっとなって言っただけだよ,"Listen, I'm sure your sister didn't mean what she said.",I'm just saying that out loud.
きまりが悪かったか?,You embarrassed about me?,You embarrassed about me?
ひどくきまりが悪かったよ たった5分間なのに,It was fucking embarrassing. It was only for five minutes.,It was fucking embarrassing. It was only for five minutes.
きまりが悪いわ,It's embarrassing.,I'm embarrassed.
始めた事の けじめを付けたいよ,I'll finish what I started.,I'm gonna finish what I started.
おい けりを付けたくないなら やめろ?,"Hey, don't start this if you don't want to finish it.","Hey, don't start this if you don't want to finish it."
しょうもない酔っぱらいが,You fucking drunk.,You're a fucking drunk.
しょうもない男と 関係を持ったんだ,Hooked up with this guy. He was no good. His name was...,She had an affair with a guy who was no good.
- トレントしょうもないやつだ,Trent was a dick.,"He's an asshole, Trent."
だが そうは問屋が卸さない,"I just don't get it, Spock.",But that's not the way they do it.
それは あそこへ行く ということか?,Do we have to go there?,Does that mean we're going over there?
そこへ行くと言ってた,- Texas? - He said he was going to Texas.,He said he was going there.
笑顏も見せてくれないし 直ぐそっぽを向くし,"Never give me a smile, or even a shrug.","They don't give me a smile, or even a good look at me."
その手は食わないわ,"Oh, no, I'm not falling for that.",I won't let that happen.
その手は食わない,I know what you're doing.,I won't let that happen.
もうその手は食わないわ,I'm not falling for this shit.,I won't let that happen again.
それはそれは、ほれぼれすること 目元が引き立って素晴らしいことね,"Okay. Well, you look adorable. It really brings out your eyes.","Well, that's nice to look forward to. It really brings out your eyes."
めっちゃ うれしかった それは それは普通にうれしかった 俺は,"-Yeah, it made me super happy. It made me happy.",It made me super happy. It made me happy.
それは それは良かった - クソ,"That's-- that's good, right?",That's-- that's good.
前回までのFringe... そ知らぬ顔で 成りすましたせいでしょ,"Just because you walked in my shoes, don't you think that you know me.",Just because you walked in my shoes don't you think that you know me.
そ知らぬ顔で 私の人生を奪ったせいでしょ,Just because you walked in my shoes don't you think for a moment that you know me.,It's because you looked me in the eye and took my life.
知られたら あなたは、ただでは済まないのよ,"The point is, if he finds out about this, he's gonna transfer your ass to juneau so fast,","If he finds out, he'll kill you."
ちゃんちゃら おかしいよ,That was a stupid idea.,"Hey, you guys are crazy."
ちょっかいを出してるんじゃないよ,I'm not bothering them none.,I'm not bothering her a little bit.
オオカミにちょっかいを出すと 群れでやって来るぜ さっきの仕返しだ,"Guess nobody told you, if you mess with the wolf, you get the fangs.","I told you, if you mess with the wolf, they'll come for you."
ちょっかいを出したくなかったけど,"I didn't mean to interfere, you know. Silly girl.","I didn't mean to bother you, you know."
デイブ 目に付く女全てに ちょっかいを出すのはやめてくれないか?,"Dave, would you quit bothering every girl you see?","Dave, could you please stop bothering all the women you see?"
ちょっとした金,"A little money. No, sorry.",A little money.
より汁気の多い料理を作れるし、 ちょっとした見栄えと演出も 料理に加えられる。,It creates a more succulent dish and adds a little theatricality to dinner.,It creates a more sophisticated dish and adds a little publicity to dishes.
私が冒険中 ちょっとした相棒を得るなら それは 感情や 気まぐれからではありません 多くの素晴らしい資質を 持っているということです,"If I burden myself with a little helpmate during my adventures, this is not out of sentiment or caprice, it is that he has many fine qualities of his own that he has overlooked in his obsession with me.","If I get a little partner in the adventure, it's not from emotion or whispering, but I'm sure I've got a lot of wonderful skills."
もし私が力を貸すと いったらどうかしら 貴方の抱えるクラウス問題と ちょっとしたネタを 引き換えに?,What if I told you that I could help you out with your Klaus problem in exchange for the tiniest bit of gossip?,What if I were to help you in exchange for your Klaus problem and your little trick?
とてもじゃないが,"No, he's taking it pretty hard.",Not very much.
とどのつまりだな ジョン 我々が心と頭を奉げる対象とは 一人の男ではなく 理想なのだよ,"Ultimately, John, we owe our hearts and our minds not to any one man but to an idea, and that idea is under threat.","In the end, John, we owe our hearts and our minds not to any one man but to an idea, and that idea is yours."
とどのつまりは 殺されるってのに,"And you are en route to getting yourself killed,",And they're gonna kill you anyway.
とどのつまりはな,"Eventually, yeah.","In the end, yeah."
ない知恵を絞ってね,"You know, in case you got displaced.","You know, with a little less intelligence."
そして、ほとぼりが冷めるまで、あなたはココに隠れています。 あなたがそれを知っているから。,And you're hiding out here until things cool down because you know it.,"And you'll be hiding here until the dust cools, because you know that."
あんたは見てみぬ振りで 満足だっただろうが あんたには口がある,"You were more than happy to turn a blind eye, but... you're not dumb.","You were more than happy to turn a blind eye, but... you're not dumb."
見て見ぬ振りをしています ただ...,I stay out of the way.,I'm just... I'm just staring.
見て見ぬ振りをした,You just looked the other way.,You just looked the other way.
今から起きることは 見るに堪えない,What's about to happen is gonna be hard to watch.,What's about to happen is gonna be hard to watch.
見るに堪えないわ,I can't watch.,It's hard to watch.
見るに堪えなかった?,Was it painful to see?,Was it too much to look at?
見るに忍びないか?,Can't stand the sight of a little blood?,"Can't stand to see, can you?"
"""その方がいいと 思う様になった""","I think maybe I should take you,",I'm starting to think that's a good idea.
監視リストに載るぞと 自虐ジョークを言う様になった,if they donate to a political cause or if they say something in a discussion.,"I'm gonna be on the watch list, and I'm gonna tell you a bullshit joke."
食前に祈る様になったのか,We say grace now?,I see you've come to pray before dinner.
よく言うよ,He pressed you. Come on.,"Yeah, right."
生徒と寝といて よく言うな,Says the teacher who sleeps with his students.,Says the teacher who sleeps with his students.
盗んだ女の分際で よく言うわ,That's pretty rich coming from the woman who stole Alex to begin with.,That's a lot to take from the woman who stole it.
"彼の ""アキレス腱"" だ",His Achilles heel.,"He calls it his ""Ach持e."""
良いニュースは 彼女のアキレス腱は,"Yes, the good news, she may have her own Achilles' heel.","Well, the good news is, she's not the only one"
"私の ""アキレス腱""",My Achilles heel.,This is my...
アンテナを張ってればドクターはあちこち登場する,"If you dig deep enough and keep a lively mind, this Doctor keeps cropping up all over the place.","If you keep a good mind, there'll be doctors everywhere."
エンジンが 掛からない,It won't start.,The engine's not working.
オブラートに包んで言おうとしたんだ,I'm just- - I'm just trying to wrap my mind around it.,"I was going to wrap it up and say,"
社長、これ以下の表現はオブラートに包む方が,"Mr. Reid, do you understand that's kind of hitting it delicately?","You know, boss, it's probably best to wrap this thing in an oもう."
君たち キャフリーは 我々より4時間も前に 有利なスタートを切ったことを忘れるな,"Gentlemen, might I remind you that Caffrey has a four-hour head start?","Gentlemen, may I remind you that Caff精神 has a four-hour head start?"
新しいスタートを切り 古いしがらみも絶った,"Fresh start, no old ties.","You've made a fresh start, no old holds."
いつか 君の復帰する日が 来ることを願おう 初めから 支配人とは いかないだろうが 再スタートを切り 信頼を回復しろ,"And one day when all this is ancient history, I hope you can come back, maybe not as a building manager at first, but somewhere where you can start over, earn our trust.","And one day when all this is ancient history, I hope you'll come back, maybe not as a manager at first, but somewhere where you can start over, earn our trust."
ベッドの下に潜む怪物に スポットを当ててるだけさ,We're shining a light on the monster under the bed.,I'm just trying to find the monster that's hiding under my bed.
でも スポットライトを 浴びることになれば―,But Kate... you're stepping into the spotlight now.,But once you get the spotlight...
スポットライトを浴びたいが パートナーが必要さ,I guess I crave the spotlight. All I need is a proper partner.,"I'm gonna need a spotlight, but I'm gonna need a partner."
特に公衆のスポットライトを浴びる のが好きな人物はね,Especially one who enjoys the public spotlight so much.,Especially one who enjoys the public spotlight.
タオルを投げる選択肢はない 私たちにあるのは 2つの道だ,But seeing as throwing in the towel is not an option that leaves us with a total of two choices.,We don't have a choice but to throw the towel. We have two choices.
全てについてタオルを投げちゃうかな,Maybe I'll just listen to the universe and... and throw the towel in on the whole thing.,Maybe I'll just throw the towels on all of it.
タオルを投げる,- So I'm gonna call the fight.,I'm throwing a towel.
私を縛ってたテープを切るから,He said he would cut me free.,He's gonna cut me free.
フェニックス紙?,- The one in the Phoenix?,- The one in the Phoenix?
フェニックスに認められ 入部の儀式を,I'd gotten into the Phoenix.,I'm in the Phoenix. I'm in. I'm in.
フェニックス・ファーム。,Phoenix farms.,Phoenix farms.
意外とミーハーなんだよなあ,"You are pretty oldfashioned, despite your looks.","You're a little old school, aren't you?"
紗絵子さんは ミーハーな ノリで 新しいものに 飛び付くけど 商品に対しては シビアだよ。,"Saeko-san jumps at new things like a trendhopper, but she's a harsh judge of products.","Saeko-san jumps at new things like a motherfucker's knife, but she's a harsh judge of product."
案外ミーハーなんだよね,"She's oldfashioned despite her looks, right?","I guess I'm a little old school, huh?"
大学病院の腐った院内政治に 鋭くメスを入れますよ。 ちょっ ちょっ...,I plan to delve deeply into the rotten politics at university hospitals.,I'm going to take a deep look at the rotten politicals at college hospitals.
俺の頭に メスを入れようとするんだ,They're going to cut into my brain.,They're trying to put meth in my head.
ダビデ像が無事だと? ... モナリザの微笑みは?,"Who would make sure that the Statue of David is still standing, or that Mona Lisa's still smiling?",Do you think that the顔 of David is safe... or thatり Lisa's smile?
ユリイカ!,Eureka!,You're killing me.
一種のユートピアの創造さ つまり...,I sort of created a utopian society where we all sort of...,"It's some sort of beacon, you know, like..."
私達は夢中でユートピアを作ったよ,"We were jamming, man, building utopia.",We're all crazy. We're just trying to build a new one.
私たちは毒を持った宿命の人たちの中にい- ます。 常にユートピアです...,We are among those whose fate is a poison We are constantly utopia ...,"We're amongst those who have poisoned us, and we'll always be in beacon..."
それでもあんた 有罪にしたい? なにがなんでも彼女に犯罪者のレッテルを貼りたい,You still want to stamp a mark of conviction on her?,You still want to make her convicted?
あんたは レッテルを貼ってるだけだ,These are all labels. You just label everything.,You're just putting on aどうer.
起業して軌道に乗るまでかかった、でもローマは一日にしてならずだよ,"It took a while to get up and running, but Rome wasn't built in a day.","It took a while to get up and running, but Rome wasn't built in a day."
情報部の幹部は いつも一か八かなんです,Intelligence officers usually hedge their bets. It's...,"Sir, intelligence officers are always on the fence."
一か八かだが シスコと私でやってみる,"It's a bit of a hail mary, But Cisco and I are going to give it a try.","It's a bit tricky, but Cisco and I are going to give it a try."
一か八かしかない,Risk is all I've got left.,There's only one way to find out.
一つ間違えれば殺される,"One mistake, I die.","One mistake, I die."
一つ間違えば大勢の命が,"We make one mistake, thousands of people die.","If we make one mistake, thousands of people will die."
年に1度 コウノトリが一堂に会する,"Once a year, storks come together for one thing. Storkcon!","Once a year, a Exciting Exciting Exciting Exciting Exciting Exciting Exciting Exciting Exciting..."
一寸先は闇だな,"So, I've been thinking about those thousand razors.","I don't know, a little too much."
一寸先は闇だ,You're dying the death of a thousand razors up there and you don't even know it.,I don't know. I don't know.
一寸先は闇だ つらい毎日だったよ,I don't know. I don't know what happened. Tough couple of days.,I don't know. I don't know. I don't know.
気付かれたら 全員が一巻の終わりよ,"Because if they see you coming, we're all dead.","If they see you coming, we're all dead."
一巻の終わり,But if Torus gets the ARQ... they'll be unstoppable.,It's all over.
一巻の終わりだな,We are so dead.,It's the end of the line.
一本取られたな、中尉。,"Fair point, Lieutenant.","You got one, Lieutenant."
一本取られた,- She's got you there.,He's got me.
一本取られたようですな,You win.,I see you've taken one.
一杯食わせやがったな!,You swindled me!,You made me eat one of those!
ああ 一杯食わされた だが 失敗した,"Yeah, you took your shot, but you missed.","Yeah, you took your shot, but you failed."
一杯食わされたな,You should have seen your face.,I'm sorry you had to do this.
お人よし過ぎた だから一杯食わされた,"I've been gullible, all right, letting him make a fool of me.","I was being too nice to you, and that's why they made you drink."
当然彼も一枚噛んでる,Of course he was involved.,Of course he's biting.
いや お前は一筋縄では行かない,"No, nothing with you is easy.","No, you're not going to be easy."
- 奴は 一筋縄では行かないからな,- He's not playing with a straight bat?,- He's not going to be easy.
ええ 彼はもっと上手に対処すべきだ でも 彼は友人で 彼の為にひと肌脱ぐつもりだ,"But he's my friend, and I'm gonna bat for him.","Yeah, he should be dealing with it better, but he's my friend, and I'm gonna take one off for him."
私が持ってきた情報は 一刻を争うものです,The Intel that I brought back is time sensitive.,The information I've brought you is timethreatening.
一刻を争う事態でしたので 報告が遅れたことはお詫びします (浅野)結局 国税に持っていかれたら 元も子もないですね,but it was a race against time. it was all for naught.,but we're sorry for the delay in reporting.
一刻を争ってる,"Father, they don't have a lot of time.",We don't have a lot of time.
どう 一口乗らない?,"So, what do you say?",What do you say we go for a ride?
僕も 今度 一席 設けるから。,I'd love to meet him sometime. I will.,I'll meet you sometime.
今夜は特別だ、まず一張羅に着替えろ,You have a feast tonight. First change your clothes.,It's a special night. First you need to get dressed.
彼の一張羅の上着だぞ,He only wears that one damn jacket.,That's his new jacket.
(逮捕に一役買ったので 俺達の違法行為は見逃されたのだ),But since we led the cops to Harken they ultimately agreed to let our other offenses slide.,"The only reason why we're here is 'cause they wanted us to catch him, so we missed our illegal acts."
ジェーンはオレたちには トラブル メーカーだ 粛正に一役買っても良い,"Now, what befell Jane is very troubling to all of us, and we would like to help you to set it right.","You know, Jane is a troubleしてる, so it's okay to be a part of it."
私が君の記憶に一役買うとしたら?,What if I help your memory?,What if I help your memory?
大丈夫 一息入れて 落ち着いて,Okay. Just breathe and relax.,It's okay. Just breathe and relax.
俺達が 一息入れるころ 船はダイヤを乗せて パリに向かう,"When we come up for air, that ship will be headed to Paris and the diamond will be gone forever.","When we come up for air, that ship will be headed to Paris with the diamonds."
- 一息入れろよ、マイク,"- Get some ice cream, Mike.","- Take a breather, Mike."
僕は今日1日 この23人の前容疑者の 一言一句漏らさず 一挙手一投足から 無意識な反応まで 観察し続けていた,"I spent today soaking in every word, every gesture, every involuntary reaction of these 23 former suspects.","I spent today soaking in every word, every invisible reaction of these 23 former suspects."
地域外では大規模な掘削活動が 行われていて - -我々は一挙手一投足を見張られている,There has been massive digging activity out there and they undoubtedly monitor our every move.,There's huge digging activity out there and they're watching us every step of the way.
仕事に戻ったばかりの 君にしてみれば 情緒が不安定な状態にもなるし 君の一挙手一投足を観察してる 上の奴らに対して,"I understand your precarious emotional state, given you've just gotten your job back, and your sensitivity to the bureaucrats that are watching your every move.","I think, given the fact that you're just getting back to work, you're going to be having a bit of an upsight, and I think you're going to need some help with the fact that I've been watching your every move."
つかまってろ 小惑星帯に入るぞ これで一泡吹かせてやる,We'll move into the asteroid field... and we'll have a couple of surprises for him.,"All right, hold on. We're going into the planet field. We're gonna give you a couple of rounds."
自殺行為だ アンナに一泡吹かせてやりたいが,It's a suicide mission.,It's a suicide mission. I'd like to give Anna a break.
配置についた 一泡吹かせてやる,"We're on point, ready to give them some of their own medicine.",We're in position. Let's give them a drop.
- アルフォンには一目置かれている - おう そうか?,I saw Alphonse respected me back there.,"Yeah, I've seen Alダメen."
彼はお前を一目置いている,He sees something in you.,He sees something in you.
皆が一目置いてる NYの私立学校関係者も,That sort of thing means something to people in private schools in New York City.,Everybody's gonna be looking for one of those guys from New York's private school.
"""教会は 考えられる限りの"" あらゆる医療に 多大な努力を払っていますが 心理学的な説明は お祓い前には一笑に付されます",The church takes great pains to make sure every conceivable medical or psychological explanation can be ruled out before moving forward.,The church takes great pains to make sure every medical or psychological explanation can be ruled out before moving forward.
一笑に付され 自分の首を絞めるだけだ,"They'd laugh at the truth, and I'd have my head in a noose.",They'll have you hanging on to a stick and strangling yourself.
お前達とは問題を起こしたことがなかった 反逆の一翼を担うまではな,I never had a problem with your people... until they became a part of this rebellion.,I never had a problem with your people... until they became a part of this treason.
私は偉大な愛国戦争の 一翼を担う事を 誇りに思います,I am proud to be part of this mission in the great patriotic war.,I am very proud to be part of this mission in the great wars ofしてきたs.
近づく為に一芝居打つよ,I want to get close to Latimer. And I'll need a cover story.,I'm gonna need a cover story to get close to you.
彼は一言もなく 何週間も行方をくらましたんです,He has been gone for weeks.. Not a single word.,He has been gone for weeks. Not a single word.
一言もなく死亡しました,And did not live to tell about it.,He died without a word.
私に一言も無く?,Without telling me?,Not a word to me?
うん 三度目の正直ね,"Yeah, maybe three times is a charm.",Yeah. That's a third time's honesty.
- 三度目の正直か?,"""Third time's a charm?""",- Is this the third time you've been honest?
あなたもタキシードを着ないと おかしいでしょ ケーキの一番上に立ってるみたいだ,Like we're standing on top of a cake. Yes.,Looks like you're standing on top of a cake.
私は、見たのよ。 アストラを。 ナイフを持って、 ジョンの上に立ってた。,- I saw Astra standing over J'onn.,"I've seen薬re standing over John, with a knife."
長官たちが 党大会の壇上に立って― 犯人逮捕を アピールするんだぞ,The entire top tier of the Bureau's in town to stand onstage and show the world that we prevailed.,The directors will be standing on top of a party event to make sure we catch whoever did this.
そこの上げたり下げたりしている人,Well? What's your vote?,The guy who's up or down there.
実験の成功の為 私は上手に出るしかなかった,"For the experience to succeed. I had to get the upper hand,",I had to get the best in order for the experiment to work.
CIAの一つ上手を行きたいの? そうだ CIAの現状を暴露したい,"Yes, I want to expose the CIA for what it's become, but... mainly, I want to catch him.","Yes, I want to expose the CIA for what it's become."
真剣にやれ 下手すると怪我するぞ,"Take this serious, because you can get hurt if you're not strong enough, okay?",Take it seriously. You're gonna get hurt if you're not strong enough.
下手すると 誰かの人生を台無しに,If I fuck up I can ruin somebody's whole life.,"If I don't, I'll ruin somebody's life."
今、上手くいってますが下手をすると終わりです,"Now, we walk in there like this, with this, we're done.","Now, it's working, but if you do it badly, it's over."
真剣に言ってる 下手をすると これから20年は監獄だぞ,"Preston, if you're not careful, you're going to spend 20 years in prison.","I'm serious. If you're not careful, you're going to spend 20 years in prison."
あの高さじゃ不幸中の幸いだった,"Not bad, considering the height.",It's a good thing we're in the middle of nowhere.
"""それを知られてないのは 不幸中の幸いだ""","Yeah, well, I'm glad they don't know that.",It's a good thing they don't know about it.
それでも不幸中の幸いだ,We're lucky they got out when they did.,It's a good thing you're still in trouble.
花火は不発に終わり 最悪の事態に,"Only Fitzpatrick didn't explode, it was far worse than that.",The fireworks didn't explode. It's the worst.
だが不発に終わった,That's the only reason why I'm still here.,But it didn't go off.
不肖の父親だがやらない,"Look, I'm not the world's best dad, but I would never do that.","I'm the wrong father, but I won't."
息子の不興を買うのが怖いんでしょ?,"Terrified of displeasing him, aren't you? I know how my son can be.",Aren't you afraid to buy your son's disgrace?
掛けて 悲しむべき事に 世に出る前に死んだ,"Sadly, fredrick died without ever being published.",She died before she came out.
この写真が世に出たら DEAは終わりだ,The DEA's worst nightmare is that face out in public.,"If these pictures get out, the D.E.A. is done."
この世に出てくるため自分の母親を殺したお前が?,"You, who killed your mother to come into the world?","You, who killed your mother to come into the world?"
君が怒る必要は 無い これが世の習いって やつだ,Maybe angry is just the way of the world.,You don't have to be mad. This is the way of the world.
栄光は長子のもの それが世の習いだが,"You're the elder, you reap the glory. This is the way of the world.",The elderly are glory. That's the way of the world.
世も末だ,Even for the apocalypse.,Even for the apocalypse.
俺がこんな事をするとは 世も末だ,"Of all the horrible things I have had to do in the apocalypse,",The world's gonna die if I do something like this.
そんなに誉れ高き王たちが運び屋に用があるとは世も末だ,What is the world coming to when smugglers must vouch for the honor of kings?,What is the world coming to when transporters must have such honorable kings?
悲劇にも 若くしてこの世を去った...,...who was snuffed out... tragically early.,She died so young...
全員笑いで息を詰まらせるまで この世を去るつもりはない,And I'll not leave this world until they all choke on that laughter.,I'm not going to leave this world until they all choke on that laughter.
何年も前に世を去った,Lost for many years.,Lost for many years.
ほんとに世話が焼ける人,Your uselessness is epic.,You're a real helper.
来年 僕はずっと家にいる 世話が焼けて ママも大変だ,"I guess I'll just be home, which sucks for you because it's gonna be so hard for you to go through all my stuff.","I'm gonna be home all the time next year, and it's gonna be so hard for you to take care of me."
ポッポちゃんは 世話が焼ける,You must admit she works hard with those chicken feathers!,You must admit she's a wise girl. She's a wise girl.
世話になったな,"End of line, man.",I owe you one.
俺は人の世話になったことない 自分のことは自分でする,I've always paid my way. You know I send what I can.,I've never taken care of anyone. I take care of myself.
残りを昔世話になった遺伝学の教授に送ったの,I sent on to my old genetics professor.,I sent the rest to my old genetics professor.
誰かが親切に世話を焼いたんだね。 だれかが しんせつに せわをやいたんだね Someone must've helped you,Someone must've helped you,Someone must've helped you
その中の妻や子供たちの世話を焼いた,"His woman, his children.","His wife, his children."
世話を焼いてくれんでも 自分で出来る,Why must you always mother-hen me? I'm quite capable of looking after myself.,"You can take care of me, but I can do it myself."
レノックス・ヒル病院前です ヴァン・ルーンとの合併が 世間を騒がせてますが,"Outside Lenox Hill Hospital today, more twists and turns in the Van Loon-Atwood merger.","Outside Lennox hill hospital, where Van Loon's relationship is all over the news."
ああ だが あの銃は両刃の剣だ,"Yeah, the gun's a double-edged sword, kind of.","Yeah, but the gun's a double-edged sword."
歯止めとして働きますが 両刃の剣です,"Besides, he's hot.","It works as a toothまt, but it's a double-edged sword."
ニックは両手に花だ,They're organized the way he likes them.,They're in Nick's hands.
ダンスフロアでは 両手に花で踊つたものだ,On the dance floor I used to dance with girls on each arm.,On the dance floor I used to dance with girls on each arm.
瓦がグラついてるとこがあって そこから 中に入って,"There must be a loose tile and he's climbed in, and can't get out.","There's a gray spot there, and he's come in, there's a gray spot."
相手の中に入ると 広がって出てこない,Spreads as it goes in. Doesn't come out.,It spreads as it goes in. It doesn't come out.
中に入る パンツから ちんぽを絞首刑,"So, you know, we can come in, we can have our dick hanging out of our pants.","We're going in, we're going in, we're gonna hang you with your dick hanging from your pants."
だから、私は中に入る チャップルが何を 隠しているのか見つけて下さい,"So, I'll go back in, see what exactly Chapple's hiding.",So I'm gonna go inside and find out what Chapple's hiding.
さあ 中に入って 何かお口に合う物を探さなくては 文明国から来たお友達にね,"Oh, come inside, and we'll see if we can't get you some food, and some civilized company.","Oh, come inside, and we'll see if we can't get you some food, and some gotta get for your friend from civilized country."
