source,references,hypothesis,type
Ainoastaan korkeammilla tasoilla muut aistit tulevat mukaan luoden yhteyksiä muistiin ja tunteisiin .,['It &apos;s only at higher levels that the other senses join in and there are connections with memory and emotion .'],"Only at higher levels do the other senses come in, creating connections with memory and feelings.",random
"Keskustelu meni yleensä jotenkin näin : &quot; &quot; Kuule Aimee , sinä olet todella kaunis .","['And the conversation would go something like this , &quot; &quot; You know Aimee , you &apos;re very attractive .']","The conversation usually went something like this: &quot;&quot;Listen Aimee, you are really beautiful.",random
"Ja tyttö , joka on tuntenut minut vuosikausia normaalipituudessani 173 cm —",['And a girl was there who has known me for years at my normal 5 &apos; 8 &quot; &quot; .'],And a girl who has known me for years in my normal height of 173 cm —,random
"Itse asiassa on havaittu , että aivojen eri näköalueet aktivoituvat hallusinaatioita koettaessa .","['And in fact , to find that different parts of the visual brain are activated as they are hallucinating .']","In fact, it has been found that different visual areas of the brain are activated when experiencing hallucinations.",random
"Vuoden 1970 paikkeilla havaittiin , etteivät ainoastaan tietyt aivojen osat , vaan myös tietyt solut .","['Around 1970 , it was found that there were not only parts of the brain , but particular cells .']","Around 1970, it was discovered that not only certain parts of the brain, but also certain cells.",random
"Koska et saa ketään olemaan samaa mieltä kanssasi , jos he eivät ensin kuuntele sinua .",['Because you can &apos;t get anyone to agree with you if they don &apos;t even listen to you first .'],Because you can&#39;t get anyone to agree with you if they don&#39;t listen to you first.,random
"Jos esimerkiksi liitämme vuoren ja tulen yhteen , saadaan tuli vuori . Siis tulivuori .","['For example , the mountain and the fire together , we have fire mountain . It &apos;s a volcano .']","For example, if we connect a mountain and a fire together, we get a fire mountain. So a volcano.",random
"Hän oli toimittaja lehdessä nimeltä ID , ja teki minusta lehteen kansijutun .","['She was the editor then of a magazine called ID , and she gave me a cover story .']","He was a reporter at a magazine called ID, and made me a cover story for the magazine.",random
"Ihmiset tulivat luokseni konferenssin jälkeen , puheeni jälkeen , miehiä ja naisia .","['And people would come up to me after the conference , after my talk , men and women .']","People came to me after the conference, after my talk, men and women.",random
"Toinen hahmo oli puoliksi nainen , puoliksi gepardi — pieni kunnianosoitus elämälleni urheilijana .","['Then another character was a half-woman , half-cheetah — a little homage to my life as an athlete .']","Another character was half woman, half cheetah — a small tribute to my life as an athlete.",random
Mutta hän oli peloissaan . Hän oli elänyt 95 vuotta eikä ollut koskaan ennen hallusinoinut .,['But she was frightened . She &apos;d lived 95 years and she &apos;d never had a hallucination before .'],But he was scared. He had lived 95 years and had never hallucinated before.,random
Varsin usein nämä hallusinaatiot putkahtavat esiin ja häipyvät yhdessä hujauksessa .,['It &apos;s typical of these hallucinations that they may come in a flash and disappear in a flash .'],Quite often these hallucinations pop up and disappear in a blur.,random
Kermit-sammakko ei merkitse minulle mitään . &quot; &quot; Sarjakuvat eivät häirinneet häntä suuremmin .,['Kermit the Frog means nothing to me . &quot; &quot; She didn &apos;t mind the cartoons too much .'],Kermit the Frog means nothing to me. &quot; &quot; The cartoons didn&#39;t bother him more.,random
Kuvia muodostettaessa ylempi osa ohimolohkon näköaivokuorta tulee mukaan toimintaan .,"['When images are formed , a higher part of the visual cortex is involved in the temporal lobe .']","When forming images, the upper part of the visual cortex of the temporal lobe comes into play.",random
"Se aktivoituu , kun ihminen tunnistaa , piirtää tai hallusinoi sarjakuvia .","['It &apos;s activated when one recognizes cartoons , when one draws cartoons , and when one hallucinates them .']","It is activated when a person recognizes, draws or hallucinates cartoons.",random
"Jotta voimme lopettaa lokeroimasta muotoa , toimintaa ja estetiikkaa , ja niiden arvottamisen eri tavoin .","['So that we can stop compartmentalizing form , function and aesthetic , and assigning them different values .']","So that we can stop compartmentalizing form, function and aesthetics, and valuing them in different ways.",random
"Jokunen kuukausi sitten minulle soitettiin hoitokodista , missä työskentelen .","['A few months ago , I got a phone call from a nursing home where I work .']","About a month ago, I received a call from the nursing home where I work.",random
Ei ihmistä eikä eläintä . Ne kaikki tuntuivat hänestä merkityksettömiltä .,"['And none of the people or the animals , well , they all seemed oblivious of her .']",Neither human nor animal. They all seemed insignificant to him.,random
"Sitten sanoin hänelle : &quot; &quot; Luulen tietäväni , mikä teitä vaivaa .","['And I then said to her , &quot; I think I know what you have . &quot;']",Then I said to him: &quot;&quot;I think I know what&#39;s wrong with you.,random
Isoisä Charles Lullin näki satamäärin eri hahmoja ja kaikenlaisia maisemia .,"['Charles Lullin , the grandfather , saw hundreds of different figures , different landscapes of all sorts .']",Grandpa Charles Lullin saw hundreds of different characters and all kinds of landscapes.,random
Kerran hän sanoi nähneensä ravintolassa raitapaitaisen miehen .,"['On one occasion , she said she saw a man in a striped shirt in a restaurant .']",Once he said he saw a man in a striped shirt in a restaurant.,random
Näköön tai kuuloon littyvät psykoottiset hallusinaatiot puhuttelevat ihmistä . Ne syyttävät .,"['Psychotic hallucinations , whether they are visual or vocal , they address you . They accuse you .']",Psychotic hallucinations that overlap with sight or hearing speak to a person. They blame .,random
Nyt 250 vuotta myöhemmin alamme saada pientä valaistusta tapahtumaan .,"['Now , 250 years later , I think we &apos;re beginning to glimpse how this is done .']","Now 250 years later, we are starting to get a little light on the event.",random
O.S. : &quot; &quot; Ne eivät häiritse minua sen enempää kuin tinnituksenikaan . Jonka jätän huomiotta .,"['OS : Well they don &apos;t disturb me any more than my tinnitus , which I ignore .']",OS: &quot;&quot; They don&#39;t bother me any more than the tinnitus. Which I ignore.,random
( Naurua ) Mitä olen oppinut ollessani vastaanottavana osapuolena kaikessa tässä rumuudessa ?,"['( Laughter ) So what have I realized , being on the receiving end of all this ugliness ?']",(Laughter) What have I learned from being on the receiving end of all this ugliness?,random
"Tuo ei muuten , jos kiinnititte huomiota , ollut emotionaalisesti korrektia .","['That , by the way , in case you &apos;re paying attention , is not emotionally correct .']","By the way, if you paid attention, that wasn&#39;t emotionally correct.",random
"Siksi olin siellä , halusin kutsua heidät katsomaan ja tutustumaan .","['That &apos;s why I was there , I wanted to invite them to look and explore .']","That&#39;s why I was there, I wanted to invite them to see and get to know each other.",random
"Ja mielenkiintoista , identiteetin kannalta , mitä tarkoittaa olla vammainen ?","['And interestingly , from an identity standpoint , what does it mean to have a disability ?']","And interestingly, in terms of identity, what does it mean to be disabled?",random
Siis tarkoitan — Pamela Andersonilla on enemmän proteesia kehossaan kuin minulla .,"['I mean , people — Pamela Anderson has more prosthetic in her body than I do .']",So I mean — Pamela Anderson has more prosthetics in her body than I do.,random
"Minulla on ne täällä lavalla mukanani : Viiniköynnöksiä , magnolioita , tyrmäävät .","['Actually , I have them on stage with me : grapevines , magnolias — truly stunning .']","I have them here on stage with me: Vines, magnolias, knockers.",random
"Minulta kysyttiin , voisinko tulla tapaamaan vanhaa Rosalie-rouvaa .","['And so they asked me if I would come and see Rosalie , the old lady .']",I was asked if I could come and see old Mrs. Rosalie.,random
"Mitä tulee taudin alkuperäiseen kuvaukseen 1700-luvulla , Charles Bonnet ei itse nähnyt asioita .","['Now with the original description in the 18th century , Charles Bonnet did not have them .']","As for the original description of the disease in the 18th century, Charles Bonnet did not see things himself.",random
Kuvat olivat läpikuultavia ja peittivät näytön tavoin puolet näkökentästä .,"['These cartoons would be transparent and would cover half the visual field , like a screen .']",The images were translucent and covered half of the field of vision like a screen.,random
"Ensimmäisissä kuvailuissa ajateltiin , että niitä voitaisiin tulkita unien tapaan .","['When these were first described , it was thought that they could be interpreted like dreams .']","In the first descriptions, it was thought that they could be interpreted like dreams.",random
En ole lappuliisa enkä hautausurakoitsija .,"['And no , I &apos;m not a meter maid , and I &apos;m not an undertaker .']",I&#39;m not an undertaker and I&#39;m not a funeral contractor.,random
"Aloin pohtia , kuinka uusi , nopea tapa oppia kiinaa voisi olla hyödyllinen .","['I started thinking about how a new , fast method of learning Chinese might be useful .']","I started thinking about how a new, fast way to learn Chinese could be useful.",random
Oven symboli näyttää kuin saluunan ovilta villissä lännessä .,['The symbol of the door looks like a pair of saloon doors in the wild west .'],The door symbol looks like a saloon door in the wild west.,random
Nyt hän nostaa kynän peukalolla ja etusormella .,['Now he &apos;s going to pick up a pen with his opposed thumb and index finger .'],Now he lifts the pen with his thumb and forefinger.,random
"Ja toiseksi : onko mahdollista , tai edes mielekästä hidastaa ?","['And the second is , is it possible , or even desirable , to slow down ?']",And secondly: is it possible or even meaningful to slow down?,random
TED oli kirjaimellisesti laukaisualusta elämäni matkan seuraavalle vuosikymmenelle .,['TED literally was the launch pad to the next decade of my life &apos;s exploration .'],TED was literally the launching pad for the next decade of my life&#39;s journey.,random
"Ei ole reilua , että voi muuttaa pituuttaan , miten haluaa .","['It &apos;s not fair that you can change your height , as you want it .']",It&#39;s not fair that you can change your height however you want.,random
"Hän sanoi , ettei tunnistanut ainuttakaan ihmistä tai paikkaa harha-aistimuksissaan .",['She said she didn &apos;t recognize any of the people or places in the hallucinations .'],He said he did not recognize a single person or place in his hallucinations.,random
Hän oli fiksu vanha nainen . Mieleltään täysin terve . Ei mitään lääketieteellisiä ongelmia .,"['She was a bright old lady , perfectly sane . She had no medical problems .']",She was a smart old woman. He feels completely healthy. No medical problems.,random
Aivonne ovat täysin kunnossa . Olette mieleltänne täysin terve .,['There is nothing wrong with your brain . There is nothing wrong with your mind .'],Your brain is perfectly fine. You seem perfectly healthy.,random
Noin 10 prosentilla näkövammaisista on harhoja .,"['Something like 10 percent , as I said , of visually impaired people get these .']",About 10 percent of visually impaired people have delusions.,random
"Kasvot , toisinaan rujot kasvot , ovat yleisin yksittäinen näky näissä harhoissa .","['Faces , and sometimes deformed faces , are the single commonest thing in these hallucinations .']","A face, sometimes a rugged face, is the single most common sight in these delusions.",random
Erityisesti ohimolohkon yksi alue nimeltään gyrus fusiformis .,"['And in particular , one area of the temporal lobe is called the fusiform gyrus .']","In particular, one area of the temporal lobe called the gyrus fusiformis.",random
"Eräs toinen aivojen osa aktivoituu erityisesti , kun näkee sarjakuvia .",['There is another part of the brain which is especially activated when one sees cartoons .'],Another part of the brain is especially activated when you see cartoons.,random
Charles Bonnet ´ n syndroomassa ei päästä noille korkeammille tasoille .,"['And in the Charles Bonnet syndrome , you don &apos;t go to those higher levels .']","In Charles Bonnet&#39;s syndrome, one cannot reach those higher levels.",random
"Vain silloin , kun on näkövammainen tai sokea , ketju katkeaa .",['It is only if one is visually impaired or blind that the process is interrupted .'],Only when one is visually impaired or blind does the chain break.,random
Toisinaan ne kiinnostavat minua . Minulla on paljon kuvia niistä muistikirjoissani .,"['They occasionally interest me , and I have many pictures of them in my notebooks .']",Sometimes they interest me. I have lots of pictures of them in my notebooks.,random
"Itse asiassa , mitä paremmin työni teen , sitä enemmän minua vihataan .","['In fact , the better I do my job , the more people hate me .']","In fact, the better I do my job, the more I&#39;m hated.",random
"En välitä , jos kutsutte minua lepakoksi &#91; dyke &#93; . Ihan oikeasti .",['I don &apos;t care if you call me a dyke . I really don &apos;t .'],I don&#39;t care if you call me bat [dyke]. Really .,random
"Tänään aloitan kahdeksalla näyttääkseni , miten tapa toimii .",['Today I &apos;m going to start with eight to show you how the method works .'],Today I start with eight to show you how the habit works.,random
"Ovi . Laitetaan lankku oven sisälle , oven salpa .","['A door . Put a plank inside the door , it &apos;s a door bolt .']","The door. Let&#39;s put a plank inside the door, a door latch.",random
Tätä tapaa käyttämällä kahdeksan ensimmäistä radikaalia sallivat luoda 32 merkkiä .,"['By using this method , the first eight radicals will allow you to build 32 .']","Using this method, the first eight radicals allow the creation of 32 characters.",random
Hän sanoo minulle : &quot; &quot; Olemme tehneet työtä ympäri maata .,"['He says to me , &quot; &quot; We &apos;ve done some work around the country .']",He tells me: &quot;&quot;We have worked all over the country.,random
"Sanoimme rakentavamme laitteen , joka tekee mitä hän haluaa .","['We said , we &apos;re going to build a device that does what he wants .']",We said we would build a device that would do what he wanted.,random
"Jostakin syystä , siihen ei ole tutkintovaatimusta eikä peruskurssia .","['For some reason , there &apos;s no standard syllabus , there &apos;s no basic course .']","For some reason, there is no degree requirement or basic course for it.",random
Reaktioni oli sanoa : &quot; &quot; Halleluja — mikä loistoidea !,"['My first reflex was to say , &quot; &quot; Hallelujah — what a great idea !']",My reaction was to say: &quot; &quot; Hallelujah — what a brilliant idea!,random
"&quot; Ei , ei , ei ! Sen pitäisi olla Ihmeperhe . &quot;","['&quot; No , no , no ! It should be the Incredibles . &quot;']","&quot;No, no, no! It should be The Incredibles.&quot;",random
Runous nostaa banaalin ja laiminlyödyn esineen taiteen valtakuntaan .,['Poetry is what elevates the banal and neglected object to a realm of art .'],Poetry elevates a banal and neglected object into the realm of art.,random
Näemme silmillämme . Mutta näemme myös aivoillamme .,"['We see with the eyes , but we see with the brain as well .']",We see with our eyes. But we also see with our brain.,random
Mutta viime päivinä hän oli nähnyt asioita .,"['But now , for the last few days , she &apos;d been seeing things .']",But in the past few days he had seen things.,random
Näen paljon lapsia . He kävelevät portaissa ylös alas .,['I see a lot of children . They are walking up and down stairs .'],I see a lot of children. They walk up and down the stairs.,random
"Tapaan useita vanhoja ihmisiä , joiden kuulo tai näkö on heikentynyt .",['I see a lot of elderly people who are hearing impaired or visually impaired .'],I meet several old people whose hearing or vision has deteriorated.,random
Vuonna 1759 hän kuvaili lapsenlapselleen erilaisia näkemiään asioita .,"['And in 1759 , he described to his grandson various things he was seeing .']","In 1759, he described various things he saw to his grandson.",random
Joskus hän saattoi nähdä teini-ikäisen pojan istumassa konepellillä .,['Sometimes she would see a teenage boy sitting on the hood of the car .'],Sometimes he could see a teenage boy sitting on the hood.,random
"Jos he myöntävät vaivansa lääkäreilleen , heidät voidaan diagnosoida väärin .",['And if they do mention them to their own doctors they may be misdiagnosed .'],"If they admit their problems to their doctors, they may be misdiagnosed.",random
Tällaista puhutelluksi tulemisen luonnetta ei esiinny Charles Bonnet ´ n hallusinaatioissa lainkaan .,['There is none of this quality of being addressed with these Charles Bonnet hallucinations .'],This kind of character of being spoken to does not appear in Charles Bonnet&#39;s hallucinations at all.,random
"Kun ihmisillä on yksinkertaisia geometrisiä hallusinaatioita , primaarinen näköaivokuori aktivoituu .","['When people have these simple geometrical hallucinations , the primary visual cortex is activated .']","When people have simple geometric hallucinations, the primary visual cortex is activated.",random
Puhutte näistä asioista osoittaen suurta ymmärtämystä ja empatiaa potilaitanne kohtaan .,['You speak about these things with so much insight and empathy for your patients .'],"You talk about these things, showing great understanding and empathy towards your patients.",random
"Toinen silmäni on sokea , eikä toinenkaan ole ihan terässä .","['I &apos;m blind in one eye , and not terribly good in the other .']","One of my eyes is blind, and the other one isn&#39;t quite right either.",random
Koska ymmärrätte niiden syyn . Eivätkö ne huolestuta teitä ? &quot; &quot;,"['Because you understand what &apos;s doing it , it doesn &apos;t make you worried ?']",Because you understand their reason. Don&#39;t they worry you? &quot; &quot;,random
Opin uusia merkkejä joka päivä 15 vuoden ajan .,['I learned new characters every day during the course of the next 15 years .'],I learned new signs every day for 15 years.,random
Yksi puu on puu . Kaksi puuta muodostavat pikkumetsän .,"['One tree is a tree . Two trees together , we have the woods .']",One tree is a tree. Two trees form a small forest.,random
Merkki vasemmalla on kaksi vuorta toistensa päällä .,['The character on the left is two mountains stacked on top of each other .'],The sign on the left is two mountains on top of each other.,random
Mielestäni se ei ole silti yllättävää .,"['And I think that — that &apos;s not really surprising though , is it ?']",I think it is still not surprising.,random
Ja mielestäni psykologisella tasolla tällainen luo yhtälön .,['And I think what that does to us psychologically is it creates an equation .'],And I think on a psychological level this kind of creates an equation.,random
"Ja jos siinä ei ole hävettävää tarpeeksi , sain sakon Italiassa .","['And if that &apos;s not shaming enough , I got that ticket in Italy .']","And if that&#39;s not embarrassing enough, I was fined in Italy.",random
Se antaa adrenaliiniryöpyn . Siitä on vaikea luopua .,['It &apos;s all that adrenaline rush . It &apos;s hard to give it up .'],It gives an adrenaline rush. It&#39;s hard to give it up.,random
Tai yksinkertaisesti käyttää aikaa hidastamiseen ja elämästä nauttimiseen .,['Or even simply just taking the time to slow down and savor your life .'],Or simply take the time to slow down and enjoy life.,random
"( Naurua ) Tällä tarkoitan , etten enää varta vasten ylikuormita itseäni .",['( Laughter ) And what that means is that I no longer overload myself gratuitously .'],(Laughter) By this I mean that I don&#39;t overload myself anymore.,random
( Naurua ) Näemme tällaista sisä- ja ulkopiiri- psykologiaa koko ajan .,"['( Laughter ) We see this sort of in-group , out-group psychology all the time .']",( Laughter ) We see this kind of insider and outsider psychology all the time.,random
Jotkut teistä näkivätkin minut TEDissä 11 vuotta sitten .,"['So some of you actually saw me at TED , 11 years ago .']",Some of you saw me at TED 11 years ago.,random
Minun onnekseni monet ihmiset vastasivat kutsuun .,"['Well , lucky for me , a lot of people answered that call .']","Fortunately for me, many people answered the invitation.",random
Mutta ihmisillä on toki hallusinaatioitakin . Hallusinaatiot ovat täysin erilaisia .,"['But there are also hallucinations as well , and hallucinations are completely different .']","But people have hallucinations, of course. Hallucinations are completely different.",random
Näen valkean rakennuksen . Sataa pehmeää lunta .,"['I see a white building . It &apos;s snowing , a soft snow .']",I see a white building. Soft snow is falling.,random
Poika oli hyvin sinnikäs ja liikkui melkoisen sulavasti auton kääntyessä .,['He was very tenacious and he moved rather gracefully when the car turned .'],The boy was very persistent and moved quite smoothly when the car turned.,random
Yhtäkkiä näkee kasvot . Yhtäkkiä näkee auton .,"['So , suddenly you see a face . Suddenly you see a car .']",Suddenly you see a face. Suddenly you see a car.,random
( Suosionosoituksia ) Chris Anderson : &quot; &quot; Suurenmoinen esitys . Kiitoksia oikein paljon .,['( Applause ) Chris Anderson : That was superb . Thank you so much .'],(Applause) Chris Anderson: &quot;&quot;A great performance. Thank you very much .,random
"Ja se tarkoittaa , että ihmiset eivät pidä meistä . Vai mitä ?","['And incidentally , that means that people don &apos;t like us . Right ?']",And that means people don&#39;t like us. Or what ?,random
Hän istui pöydässä seitsemän tai kahdeksan kaverin kanssa .,['He sat at a table with seven or eight of these other guys .'],He was sitting at a table with seven or eight friends.,random
"Kun kuorman ottaa pois , siitä tulee taas ohjautuvampi .","['They take the load off , and it becomes , again , compliant .']","When the load is removed, it becomes more maneuverable again.",random
"Kävimme treffeillä , nyt pikatreffeillä .","['And of course , we used to date and now we speed date .']","We went on a date, now speed dating.",random
Eli seksikin kellotetaan nykyään .,"['So , you know , even sex is on a stopwatch these days .']",So even sex is timed these days.,random
Yksi on että nopeus on hauskaa ja seksikästä .,"['One is that speed is fun , you know , speed is sexy .']",One is that speed is fun and sexy.,random
Eniten tätä on tutkittu rotukysymysten yhteydessä .,['And the case that &apos;s been most studied is the case of race .'],Most of this has been studied in connection with racial issues.,random
"Joitakin korteista piteli valkoiset kädet , toisia tummat kädet . Kortit olivat samoja .","['Some of them were held by white hands , others by black hands .']","Some of the cards were held by white hands, others by dark hands. The cards were the same.",random
