source,references,hypothesis,type
トーレ ・ デ ・ ダビのような場所が 特に注目に値するのは このような骨組みだけの構造物が 人々が創造力を発揮する 基礎を提供するからです,['What makes places like the Torre David particularly remarkable is this sort of skeleton framework where people can have a foundation where they can tap into .'],Places like Torre de d'Abbi are particularly noteworthy because these skeletal structures provide the foundation for people to unleash their creativity.,random
そしてそのような多くの辺境の地で その土地の母親達と交流すると 私達の持つ共通点に とても驚かされます,"['And when I meet the mothers in so many of these remote places , I &apos;m really struck by the things that we have in common .']","And when I interact with local mothers in many of these remote places, I'm very surprised at the similarities we have.",random
まず村の屋外で排便することが よくないという理由を説明し 理解してもらいます,"['You start to talk to them about why open defecation is something that shouldn &apos;t be done in the village , and they agree to that .']","First, explain to them why it is not good to defecate outdoors in the village, and help them understand.",random
つまり 人々が医療と開発援助で 何を実際に求めているか 理解し始めれば コミュニティに変化をもたらし 国全体に変化をもたらすことができるのです,"['So if we can start to understand what people really want in health and development , we can change communities and we can change whole nations .']","I mean, if we start to understand what people are actually looking for in health care and development assistance, we can make a difference in our communities and we can make a difference in the country as a whole.",random
国境を越えてすぐ北にあるネパールか すぐ南にあるジャールカンド州です,"['It could have come from Nepal , just to the north , across the border , or from Jharkhand , a state just to the south .']","Nepal, just north of the border, or Jharkhand, just south.",random
ほろ馬車で大陸を横断するのに 要する時間と 鉄道や飛行機を 利用した場合を比べてみてください,"['I mean , look at the time it took to cross a continent in a Conestoga wagon , then on a railroad , then an airplane .']",Compare the time it would take to cross the continent in a horse-drawn wagon to the time it would take to cross by train or plane.,random
一方の時間と空間に対する考え方と もう片方の社会に対する 考え方は密接に関係していました,"['Their way of thinking about space and time and motion on the one hand , and a society on the other hand , were closely related .']",The one's conception of time and space was closely related to the other's conception of society.,random
そして さらに突き詰めていくと 相関性の宇宙においては 全ての特性が互いに 関連していると考えるのが 自然でしょう,"['And if you push that all the way down , really , it makes the best sense in a relational universe where all properties are relational .']","And if we go further, in a universe of correlations, it is natural to assume that all properties are related to each other.",random
街路とは 都市のもっとも大切な 資産の１つですが その ほとんどが ― 日常の風景に隠れています,"['Streets are some of the most valuable resources that a city has , and yet it &apos;s an asset that &apos;s largely hidden in plain sight .']","Streets are one of a city's most important assets, yet most of them are hidden in the everyday landscape.",random
科学に充てられる費用は 左に 紫や黄色の丸がありますが そのなかの,"['The science budget is actually — if you look to your left , there &apos;s a purple set of blobs and then yellow set of blobs .']","The cost of science, which is indicated by the purple and yellow circles on the left, is the cost of the",random
赤十字国際委員会 ICRCは 中立の立場を取っているため 誰とでも対話をしています,"['The International Committee of the Red Cross , the ICRC , is talking to everyone , and it is doing so because it is neutral .']","The International Committee of the Red Cross, the ICRC, is taking a neutral position, so we're in dialogue with everybody.",random
人々はメインデッキから 長い木のカヌーに乗り 自分の家やお店のある 広大な地域を移動します,"['From the main dock , people board long wooden canoes which carry them out to their various homes and shops located in the expansive area .']",People would board long wooden canoes from the main deck and travel around the vast area where their homes and stores were located.,random
特にマココのような地域での ナイジェリアの人口増加は 特にマココのような地域での ナイジェリアの人口増加は 物事が手に負えない状態に なってきていることを象徴しています,"['The population growth in Nigeria , and especially in these areas like Makoko , are painful reminders of how out of control things really are .']","Nigeria's population growth, especially in areas like Makoko, especially in areas like Makoko, symbolizes that things are getting out of hand.",random
一日を通して 婚約パーティーのような 小規模なパーティーに 路上で行き会うことがあります,"['Throughout the day , it &apos;s quite common to come across a small party taking place in the streets , just like this engagement party .']","Throughout the day, I may run into smaller parties, like engagement parties, on the street.",random
コカコーラのような物を普及させるのは何か それが理解できれば 応用して社会に役立てることができます,"['I feel that , if we can understand what makes something like Coca-Cola ubiquitous , we can apply those lessons then for the public good .']","If we can understand what it is that makes something like Coca-Cola so popular, then we can apply it and make it useful to society.",random
これらの小規模起業家たちが コカコーラを売って収益を得ることができるのは 屋台や荷車に積んだ瓶を1本残らず売っているからです,['Now the reason these micro-entrepreneurs can sell or make a profit is they have to sell every single bottle in their pushcart or their wheelbarrow .'],These small entrepreneurs are able to profit from selling Coca-Cola because they sell every single bottle in their stalls and carts.,random
そのキャンペーン用にコカコーラが制作したこの曲を聴いてみましょう ソマリのヒップホップ ・ アーチストによる 「 ウェイヴィン フラッグ 」,"['Let &apos;s listen to this song that Coke created for it , &quot; &quot; Wavin &apos; Flag &quot; &quot; by a Somali hip hop artist .']","Listen to this song produced by Coca-Cola for that campaign, ""Wavin' Flag,"" by the Somali hip-hop artist.",random
しかし 都市のなかで ４ブロックほど移動したいとき 車は楽しくも 、 効率的でも 、 生産的でもありません,"['The problem is , you get into the city and you want to go four blocks , it &apos;s neither fun nor efficient nor productive .']","But when you want to travel four blocks in the city, a car is not fun, efficient, or productive.",random
それはすなわち 200ワットの電力と 700から800ワットの熱を 手にいれることになります,"['It doesn &apos;t matter much — it says if you get 200 watts of electricity , you &apos;ll get 700 or 800 watts of heat .']",That means you get 200 watts of power and 700 to 800 watts of heat.,random
その一方で 我われは コミュニティとして 不完全な証拠から 皆が同意する結論を なんとか導き出します,"['On the other hand , somehow we manage to reason together as a community , from incomplete evidence to conclusions that we all agree about .']","Meanwhile, as a community, we manage to draw conclusions we can all agree on from incomplete evidence.",random
そして この事実を共有して 結論を導き出す プロセスとコミュニティに 参加することは 民主主義に関して色々と 教えてくれると思います,"['And being in this process of being in a community that reasons from shared evidence to conclusions , I believe , teaches us about democracy .']",And I think that sharing these facts and participating in the process and the community of coming to these conclusions can teach us a lot about democracy.,random
そして現在 明らかにしようとしているのは 宇宙は関係により 成り立っているというアイデアです,"['And what we ’ ve been working out is the implications , really , of the idea that the universe is made up of relations .']",And what I'm trying to clarify now is the idea that the universe is made up of relationships.,random
過去の試みは どれも効果が無いと分かり 私たちは 別の もっと大きなアプローチで 街路について考えました,"['And so , none of those approaches worked , so we took a different approach , a bigger approach , looked at our street differently .']","When we realized that none of our past attempts had worked, we took a different, larger approach to our streets.",random
何かに着手する際の 長年を要する研究調査や 何かに着手する際の 長年を要する研究調査や コンピューターモデルを 待っているのではなく 塗料と仮設のもので 遂行したのです,"['Instead of waiting through years of planning studies and computer models to get something done , we &apos;ve done it with paint and temporary materials .']","Instead of waiting for the years of research studies and computer models to start on something, or the years of research studies and computer models to start on something, they did it with paint and temporary stuff.",random
私たちは この即効性の高いアプローチを 自転車プログラムにも適用しました ６年間で自転車は ニューヨークにおける 日常の移動手段の１つになりました,"['We also brought this quick-acting approach to our cycling program , and in six years turned cycling into a real transportation option in New York .']","We applied this fast-acting approach to our bicycle program, and in six years, the bicycle has become one of the most popular modes of daily transportation in New York City.",random
その何がすごいのかと言うと 地球では液体の水が ある場所ならばどこでも 生命が宿っています,"['And what &apos;s important about that is that , on our planet , on Earth , wherever we find liquid water , we find life .']","What's amazing about that is that on Earth, wherever there is liquid water, there is life.",random
近くの軌道に移動して 元の軌道に戻ってくるとき 決まった色の光を放ちます,"['And when they jump up to the next place they can be , and fall back down again , they emit light at particular colors .']","As it moves to a nearby orbit and then back to its original orbit, it emits a light of a specific color.",random
その銀河の一部で 何十億もの太陽を含み 銀河の中心であるかのように 輝いています,"['It &apos;s part of that galaxy , and it &apos;s shining as brightly as the center of the galaxy with a billion suns in it .']",It's part of a galaxy that contains billions of suns and shines as if it were the center of the galaxy.,random
俺をかわせたとしても 後には — スプーンを持ったやつが 控えてるんだ 」 ( 笑い声 ) 口の悪いロボットなんです,"['You get past me , the guy behind me has a spoon . &quot; &quot; ( Laughter ) HK : He &apos;s a French robot .']","Even if you can fend me off, there's a guy with a spoon waiting in the wings."" ( chuckles ) He's a foul-mouthed robot.",random
その程度をお見せしますと アメリカ人はヨーロッパ人に比べて 体内にある難燃剤の濃度が 10 ～ 40倍も高くなっています,['And just to point out the levels — Americans have 10 to 40 times higher levels of these compounds in our bodies than the Europeans .'],"To give you an idea of the extent of this, Americans have 10 to 40 times higher levels of flame retardants in their bodies than Europeans.",random
彼は政治的なプロセスとしての対話を 弱者の戦略としてではなく 強者の戦略として用いました,"['So he engaged a political process of dialogue , not as a strategy of the weak , but as a strategy of the strong .']","He used dialogue as a political process, not as a strategy for the weak, but for the strong.",random
彼は人々が集まって対話をする 真実と和解のプロセスを通して いくつかの非常に難しい問題を解決し 積極的に対話を行いました,['And he engaged talking profoundly by settling some of the most tricky issues through a truth and reconciliation process where people came and talked .'],"He has brought people together to dialogue, through a process of truth and reconciliation, to resolve some very difficult issues, and he has actively engaged in dialogue.",random
ここの経済活動は全て 水上での生活に 適応してきたため 漁業やボート作りが 一般的な職業です,"['This entire economic model is designed to meet a specific way of living on the water , so fishing and boat-making are common professions .']","All economic activities here have been adapted to life on the water, so fishing and boat building are common occupations.",random
毎年150万人の子供が 下痢で死亡していますが 大半は野外排便のせいです,['We know that a million and a half children die a year from diarrhea and a lot of it is because of open defecation .'],"1.5 million children die each year from diarrhea, mostly from open defecation.",random
利用する面積は歩行者と同じです 混雑のなかでも他の歩行者と 共存する能力を有します,['I have the same footprint as a pedestrian ; I have the same unique capability to deal with other pedestrians in a crowded space .'],"The area used is the same as that of a pedestrian, with the ability to coexist with other pedestrians in a crowded environment.",random
また戻ってきて こう言いました 「 やっと欲しかったものを作ってくれた 」,"['And she comes back to me and she stops , and she says , &quot; Finally , they made something for us . &quot;']","He came back and said, ""You finally made me what I wanted.""",random
ここで学んだ重要なことは 交通か 公共スペースを作ることか ― どちらかだけを優先しなくても 良いということです,"['And this is an important lesson , because it doesn &apos;t need to be a zero-sum game between moving traffic and creating public space .']",The important thing we've learned here is that you don't have to prioritize traffic or creating public space over the other.,random
そこでホームセンターに行って 何百ものローンチェアを購入し 街路にローンチェアを置きました,"['So we went to a hardware store and bought hundreds of lawn chairs , and we put those lawn chairs out on the street .']","So I went to Home Depot, bought hundreds of lawn chairs, and placed them on the streets.",random
