source,references,hypothesis,type
Nous avons donc passé plus de temps à nous focaliser sur la raison pour ne pas dialoguer avec les autres plutôt que de trouvercomment parler aux autres .,['So we &apos;ve spent more time on focusing on why we should not talk to others than finding out how we talk to others .'],So we spent more time focusing on why not to engage with others rather than figuring out how to talk to others.,random
"Alors , il a engagé un processus politique de dialogue , non pas comme une stratégie de faible , mais comme une stratégie de force .","['So he engaged a political process of dialogue , not as a strategy of the weak , but as a strategy of the strong .']","So he initiated a political process of dialogue, not as a strategy of weakness, but as a strategy of strength.",random
Et il s&apos; est engagé dans des pourparlers détaillés en réglant certaines des questions les plus délicates grâce à un processus de vérité et de réconciliation où les gens sont venus et ont dialogué .,['And he engaged talking profoundly by settling some of the most tricky issues through a truth and reconciliation process where people came and talked .'],"And he engaged in detailed talks, sorting out some of the toughest issues through a truth and reconciliation process where people came and talked.",random
"Nous les appelons vaguement « groupes » . Ils peuvent représenter des réalités sociales , religieuses , politiques , économiques , ou militaires .","['We loosely call them &quot; &quot; groups . &quot; &quot; They may represent social , religious , political , economic , military realities .']","We loosely call them “groups”. They can represent social, religious, political, economic, or military realities.",random
"L&apos; Occident , comme je vois les choses , sort de cette décennie affaibli , parce que nous n&apos; avons pas compris le groupe .","['The West , as I would see it , comes out of that decade weakened , because we didn &apos;t understand the group .']","The West , as I see it , comes out of this decade weakened , because we did not understand the group .",random
"Quand je suis arrivé en Afghanistan en 2005 , en tant que ministre des Affaires étrangères , j&apos; ai rencontré le commandant de la FIAS , les troupes internationales .","['When I first came to Afghanistan in 2005 as a foreign minister , I met the commander of ISAF , the international troops .']","When I arrived in Afghanistan in 2005, as foreign minister, I met with the commander of ISAF, the international troops.",random
Et c&apos; est la raison pour laquelle cette organisation est probablement est l&apos; acteur clé le mieux informé pour comprendre les conflits modernes — parce qu&apos; ils dialoguent .,['And that &apos;s one reason why that organization probably is the best informed key player to understand modern conflict — because they talk .'],And that&#39;s why this organization is probably the most knowledgeable key player in understanding modern conflicts — because they talk.,random
"De plus , au cours de la dernière décennie , nous avons été dans un mode où le traitement avec des groupes était conceptuellement et politiquement dangereux .","['Plus , during the last decade , we &apos;ve been in the mode where dealing with groups was conceptually and politically dangerous .']","Moreover, over the past decade, we have been in a mode where dealing with groups was conceptually and politically dangerous.",random
"Le dialogue n&apos; est pas facile — entre individus , entre les groupes , et entre gouvernements — mais il est vraiment nécessaire .","['Dialogue is not easy — not between individuals , not between groups , not between governments — but it is very necessary .']","Dialogue is not easy — between individuals, between groups, and between governments — but it is really necessary.",random
Je ne peux pas faire cela à moins d&apos; envoyer des signaux que je serai à l ’ écoute des signaux de l&apos; autre partie .,['I cannot do that unless I send the signals that I will be open to listen to the other side &apos;s signals .'],I can&#39;t do that unless I&#39;m sending signals that I&#39;ll be listening for signals from the other party.,random
"Nous savons par expérience personnelle que c&apos; est parfois facile de se retirer , et que parfois il faut se battre .","['We know from our personal experiences that it &apos;s easy sometimes just to walk , and sometimes you may need to fight .']","We know from personal experience that sometimes it&#39;s easy to walk away, and sometimes you have to fight.",random
"Et je crois que nous devons renforcer cette approche dans la diplomatie moderne , non seulement entre les Etats , mais aussi au sein des Etats .","['And I believe we need to strengthen this approach in modern diplomacy , not only between states , but also within states .']","And I believe that we need to reinforce this approach in modern diplomacy, not only between states, but also within states.",random
"Ensemble , les habitants ont créé des espaces publics et ils les ont conçus de sorte qu&apos; ils se sentent plus comme chez eux et moins comme dans une tour inachevée .","['Together , the inhabitants created public spaces and designed them to feel more like a home and less like an unfinished tower .']","Together, the residents created public spaces and designed them to feel more like home and less like an unfinished tower.",random
"Une fois sur l&apos; eau , on voit clairement que la vie s&apos; est complètement adaptée à ces conditions de vie bien spécifiques .","['When out on the water , it &apos;s clear that life has been completely adapted to this very specific way of living .']","Once on the water, you can clearly see that life has completely adapted to these very specific living conditions.",random
"Comme à Makoko ou dans la Torre David , partout chez les Zabbalîn on trouve tous les mêmes services que dans n&apos; importe quel quartier .","['Like Makoko and the Torre David , throughout the Zabbaleen you &apos;ll find all the same facilities as in any typical neighborhood .']","As in Makoko or in the Torre David, everywhere at the Zabbalîn one finds all the same services as in any neighborhood.",random
"Le succès de Coca est pertinent parce que si nous pouvons l&apos; analyser , en tirer des leçons , alors nous pouvons sauver des vies .","['Coke &apos;s success is relevant , because if we can analyze it , learn from it , then we can save lives .']","Coke&#39;s success is relevant because if we can analyze it, learn from it, then we can save lives.",random
"La plupart des gouvernements ont suivi le diktat des dirigeants autoritaires qui était de rester loin de ces différents groupes , parce qu&apos; ils étaient des terroristes .","['Most governments followed the dictate of the authoritarian leaders to stay away from these different groups , because they were terrorists .']","Most governments followed the dictate of the authoritarian rulers to stay away from these different groups, because they were terrorists.",random
"Et quand la tension a augmenté , ils avaient déjà eu ce dialogue , et c&apos; était une force pour traiter différents problèmes .","['And when tension increased , they already had that dialogue , and that was a strength to deal with different issues .']","And when the tension increased, they had already had this dialogue, and it was a force to deal with different problems.",random
"Lentement , à partir de matériaux trouvés , les murs s&apos; élèvent , et les gens créent un espace avec n&apos; importe quels objets ou matériaux trouvés .","['Slowly , from found materials , walls rise , and people create a space out of any found objects or materials .']","Slowly , from found materials , the walls go up , and people create a space with whatever objects or materials they find .",random
"Même les canots deviennent des boutiques où des dames rament d&apos; une maison à l&apos; autre , en vendant de tout , du dentifrice aux fruits frais .","['Even the canoes become variety stores where ladies paddle from house to house , selling anything from toothpaste to fresh fruits .']","Even the canoes become shops where ladies row from house to house, selling everything from toothpaste to fresh fruit.",random
Ils flottaient sur les canaux dans un canot large avec générateur pour que toute la communauté en profite .,['They were floating through the canals in a large canoe with a fitted-out generator for all of the community to enjoy .'],They floated down the canals in a wide canoe with generator for the whole community to enjoy.,random
"Mais la situation évolue , et nous constatons qu&apos; il y a de nouveaux acteurs clés qui arrivent sur la scène .","['But the picture is changing , and we are seeing that there are new key players coming onto the scene .']","But the situation is changing, and we see that there are new key players coming onto the scene.",random
Et le paradoxe est que la décennie précédente était si prometteuse — et principalement pour une raison .,['And the paradox is that the decade before the last decade was so promising — and for one reason primarily .'],And the paradox is that the previous decade was so promising — and mainly for a reason.,random
"Il est crucial de comprendre , je crois , à cause de la technologie et à cause de la mondialisation , les sociétés ascendantes .","['It &apos;s crucial to understand , I believe , because of technology and because of globalization , societies from bottom-up .']","It&#39;s crucial to understand, I think, because of technology and because of globalization, bottom-up societies.",random
Mais le problème est que nous sortons d&apos; une décennie où nous avons eu peur de la toucher .,['But the problem is that we are coming out of a decade where we had a fear of touching it .'],But the problem is that we are coming out of a decade where we were afraid to touch it.,random
Elles ont été conçues de manières très spécifiques par ce groupe de personnes qui n&apos; ont jamais fait d&apos; études en architecture ni en design .,['Designed in very specific ways by this group of people who haven &apos;t had any education in architecture or design .'],They were designed in very specific ways by this group of people who have never studied architecture or design.,random
"Dans cette tradition , la future mariée étale toutes ses possessions , qu&apos; ils apporteront bientôt à son nouveau mari .","['In this tradition , the bride-to-be displays all of their belongings , which they soon bring to their new husband .']","In this tradition, the future bride displays all her possessions, which they will soon bring to her new husband.",random
"Bien que leur accès à l&apos; espace et à l&apos; argent soit limité , les maisons de cette zone sont conçues avec soin et souci du détail .","['Despite having limited access to space and money , the homes in the area are designed with care and detail .']","Although their access to space and money is limited, the houses in this area are designed with care and attention to detail.",random
"Les règles d&apos; engagement : comment dialoguer , quand dialoguer , et comment traiter avec eux .","['The rules of engagement : how to talk , when to talk , and how to deal with them .']","The rules of engagement: how to dialogue, when to dialogue, and how to deal with them.",random
"Il peut y avoir une nécessité de les traiter avec des moyens militaires , mais ils ne peuvent pas être résolus par des moyens militaires .","['They may have to be dealt with with military means , but they cannot be solved by military means .']","There may be a need to deal with them with military means, but they cannot be solved by military means.",random
Ils ont besoin d&apos; un processus inclusif où le réel tissu de cette société très compliquée pourra faire face à leurs problèmes .,['They need an inclusive process where the real fabric of this very complicated society can deal with their issues .'],They need an inclusive process where the real fabric of this very complicated society can deal with their problems.,random
"C&apos; est leur droit de se battre . » Maintenant , comme vous le savez , Mandela n&apos; a pas fait cela .","['It &apos;s their right to fight . &quot; &quot; Now as you know , Mandela didn &apos;t do that .']","It is their right to fight. Now, as you know, Mandela didn&#39;t do that.",random
"Et nous devons aller au-delà de la diplomatie traditionnelle vers la question de la survie de notre temps , le changement climatique .","['And we have to go also beyond traditional diplomacy to the survival issue of our times , climate change .']","And we need to move beyond traditional diplomacy to the survival issue of our times, climate change.",random
"Qu&apos; est-ce qui fait que les gens se font mutuellement confiance , non seulement entre les Etats , mais aussi au sein des Etats ?","['What is it that makes people trust each other , not only between states , but also within states ?']","What makes people trust each other, not only between states, but also within states?",random
"Mais quand on regarde attentivement , on voit d&apos; énormes trous à travers lesquels les ascenseurs et les services auraient fonctionné .","['But when you look up closely , you see massive holes where elevators and services would have run through .']","But when you look closely , you see huge holes through which elevators and services would have functioned .",random
Durant cette soirée j&apos; ai croisé ce groupe de musique sur leur 31 dans leurs habits coordonnés .,"['On this particular evening , I came across this live band dressed to the T in their coordinating outfits .']",During this evening I met this music group on their 31 in their coordinated clothes.,random
"Nous qui sommes des diplomates , sommes formés pour gérer les conflits entre les Etats et les questions entre les Etats .","['We who are diplomats , we are trained to deal with conflicts between states and issues between states .']",We who are diplomats are trained to deal with conflicts between states and issues between states.,random
Et l&apos; autre avec qui vous allez entrer en contact est celui avec qui vous êtes en profond désaccord .,['And the other side which you &apos;re going to engage is the one with whom you profoundly disagree .'],And the other you&#39;re going to come into contact with is the one you strongly disagree with.,random
"Si nous dialoguons avec eux , il y a le risque de les légitimer . » Je pense que c&apos; est une erreur .","['If we talk to them , we may legitimize them . &quot; &quot; I think that is wrong .']","If we dialogue with them, there is the risk of legitimizing them. &#39;I think that&#39;s a mistake.",random
"Si vous dialoguez comme il faut , vous dites clairement que dialoguer ce n&apos; est pas être d&apos; accord .","['If you talk in the right way , you make it very clear that talking is not agreeing .']","If you dialogue properly, you are clearly saying that dialogue is not agreement.",random
Le paradoxe ici c&apos; est que la dernière décennie a probablement été une décennie perdue pour les progrès sur ce point .,['The paradox here is that the last decade probably was a lost decade for making progress on this .'],The paradox here is that the last decade has probably been a lost decade for progress on this point.,random
"Et alors que nous essayons de comprendre ce vaste mouvement qui traverse le monde Arabe , nous ne sommes pas impuissants .","['And as we try to understand this broad movement across the Arab world , we are not powerless .']","And as we try to understand this vast movement that crosses the Arab world, we are not helpless.",random
"La nuit tombée , la région devient d&apos; un noir d&apos; encre , à l&apos; exception d&apos; une petite ampoule ou d&apos; un feu .","['By nightfall , the area becomes almost pitch black , save for a small lightbulb or a fire .']","When night falls, the area becomes pitch black except for a small light bulb or fire.",random
"Chaque appartement est unique , et cette individualité raconte l&apos; histoire des circonstances et des valeurs de chaque famille .","['Every apartment is unique , and this individuality tells a story about each family &apos;s circumstances and values .']","Each apartment is unique, and this individuality tells the story of each family&#39;s circumstances and values.",random
Permettez-moi de vous montrer une diapositive qui illustre ici le caractère des conflits depuis 1946 jusqu&apos; à nos jours .,['Let me show you a slide here which illustrates the character of conflicts since 1946 until today .'],Let me show you a slide here that illustrates the character of the conflicts from 1946 to the present day.,random
"Vous voyez en vert c&apos; est un conflit interétatique traditionnel , ceux que nous avions coutume de lire dans la presse .","['You see the green is a traditional interstate conflict , the ones we used to read about .']","You see in green it is a traditional interstate conflict, those that we used to read about in the press.",random
Je crois que l&apos; intervention en Libye était nécessaire et que l&apos; intervention militaire en Afghanistan était également nécessaire .,['I happen to believe that Libya was necessary and that military intervention in Afghanistan was also necessary .'],I believe that the intervention in Libya was necessary and that the military intervention in Afghanistan was also necessary.,random
Le slogan de la campagne internationale de Coca c&apos; est &quot; &quot; Ouvrez le bonheur &quot; &quot; . Mais ils le localisent .,['Coke &apos;s global campaign slogan is &quot; &quot; Open Happiness . &quot; &quot; But they localize it .'],Coke&#39;s international campaign slogan is “Open Happiness”. But they locate it.,random
"Mais il y a une chose à laquelle je ne crois pas que beaucoup de gens pensent , c&apos; est le contexte dans lequel une technologie intervient .",['What I don &apos;t think most people think about is the context of how technology is applied .'],But one thing that I don&#39;t think a lot of people think about is the context in which a technology comes into play.,random
"Ou au ski . C&apos; est juste marrant , et les gens adorent se déplacer en faisant des trucs marrants .","['Or skiing . It &apos;s just fun , and people love to move around doing fun things .']","Or skiing. It&#39;s just fun, and people love to get around doing fun stuff.",random
"car techniquement j&apos; ai des moteurs , j&apos; ai des roues — je suis dans un véhicule à moteur .",['Because technically I &apos;ve got motors ; I &apos;ve got wheels — I &apos;m a motor vehicle .'],"because technically I have motors, I have wheels — I am in a motor vehicle.",random
"J&apos; ai pris ça jusqu&apos; à Ground Zero , et je me suis frayé un chemin à travers la foule pendant une heure .","['I took this down to Ground Zero , and knocked my way through crowds for an hour .']","I took that to Ground Zero, and fought my way through the crowd for an hour.",random
"&quot; &quot; J&apos; ai 81 ans , et je ne conduis plus de voiture ,","['&quot; &quot; And I &apos;m 81 years old , and I don &apos;t drive a car anymore .']","&quot;I am 81 years old, and I no longer drive a car,",random
"Et , en fait , ceci est une chose que doit aussi faire une société démocratique .","['And this is , by the way , something that a democratic society also has to do .']","And, in fact, this is something that a democratic society must also do.",random
"( rires ) Mais en fait , ce n&apos; est pas ma faute ; c&apos; est tiré du journal The Guardian .","['( Laughter ) But actually , it &apos;s not my fault ; it &apos;s from the Guardian newspaper .']","(laughs) But actually, it&#39;s not my fault; it&#39;s from The Guardian newspaper.",random
"Dans ma nouvelle entreprise , Marilyn Monrobot , j&apos; aimerais utiliser l&apos; art pour créer de la technologie .","['With my new venture , Marilyn Monrobot , I would like to use art to create tech .']","In my new business, Marilyn Monrobot, I would like to use art to create technology.",random
Nous avons rendu le robot — dans sa tête se trouve une base de données avec plein de blagues .,['We &apos;ve got the robot — in his head is a database of a lot of jokes .'],We rendered the robot — in its head is a database full of jokes.,random
Qu&apos; est-ce que je peux faire ? » L&apos; opérateur répond : « Du calme .,"['What can I do ? &quot; &quot; The operator says , &quot; &quot; Just take it easy .']","What can I do ? The operator replies, “Calm down.",random
"La voix du type se fait de nouveau entendre : « D&apos; accord , et maintenant ? »","['The guy &apos;s voice comes back on the line , &quot; Okay , now what ? &quot;']","The guy&#39;s voice is heard again: “Okay, now what? »",random
"Nous suivons la pollution au sommet du réseau alimentaire , chez les mammifères marins et les poissons .","['We &apos;re tracking pollution at the top of the food web , in marine mammals and fish .']","We track pollution at the top of the food web, in marine mammals and fish.",random
Et on pouvait tout simplement voir un filet de mort comme on descendait dans la colonne d&apos; eau .,['And you could just see the web of death as you go down in the water column .'],And you could just see a trickle of death as you went down through the water column.,random
"Et puis il y a le problème , menaçant , épineux de la santé humaine , des effets sur la santé humaine qui ont été signalés .","['And then there &apos;s the looming , messy problem of human health , reported human health effects .']","And then there is the threatening , thorny issue of human health , the human health effects that have been reported .",random
Et nous réalisons en Occident que nous savons très peu sur ce qui se passe .,['And we find out in the West that we know very little about what &apos;s happening .'],And we realize in the West that we know very little about what is going on.,random
"À l&apos; heure actuelle , les discussions vont bon train , « Faut-il dialoguer avec les Frères Musulmans ?","['Right now , the discussion goes , &quot; &quot; Should we talk to the Muslim Brotherhood ?']","At present, discussions are going well, “Should we dialogue with the Muslim Brotherhood?",random
Nous faisons une distinction entre dialoguer à un niveau diplomatique et dialoguer à un niveau politique .,['We make a distinction between talking from a diplomatic level and talking at the political level .'],We make a distinction between dialogue at a diplomatic level and dialogue at a political level.,random
La boîte à outils diplomatiques est en fait pleine d&apos; outils différents que nous pouvons utiliser pour renforcer notre communication .,['The diplomatic toolbox is actually full of different tools we can use to strengthen our communication .'],The diplomatic toolbox is actually full of different tools that we can use to enhance our communication.,random
"Nous avons besoin d&apos; améliorer les compétences nécessaires , et nous devons avoir le courage de les utiliser .","['We need to improve the necessary skills , and we need the courage to use them .']","We need to improve the necessary skills, and we need to have the courage to use them.",random
"Donc en bref , je suis choquée par toutes les choses qu&apos; ils n&apos; ont pas .","['So in short , I &apos;m startled by all the things that they don &apos;t have .']","So in short, I&#39;m shocked at all the things they don&#39;t have.",random
"Si ils peuvent faire ça , pourquoi est-ce que les gouvernements et les ONG ne peuvent pas faire la même chose ?","['If they can do that , why can &apos;t governments and NGOs do the same thing ?']","If they can do that, why can&#39;t governments and NGOs do the same?",random
"Une fois , quelqu&apos; un d&apos; une ONG m&apos; a décrit ça comme de jouer au bowling dans le noir .",['I had somebody from an NGO once describe it to me as bowling in the dark .'],"Once, someone from an NGO described it to me as bowling in the dark.",random
"Ils disaient , &quot; &quot; Vous lancer la boule , vous entendez quelques quilles tomber .","['They said , &quot; &quot; You roll the ball , you hear some pins go down .']","They would say, “You throw the ball, you hear a few pins fall.",random
"Et en Afrique , dans les endroits isolés , c&apos; est dur de trouver de bonnes routes .","['And in Africa , the remote places , it &apos;s hard to find a good road .']","And in Africa, in remote places, it&#39;s hard to find good roads.",random
"Et en 2003 , le gouvernement éthiopien a lancé ce nouveau système dans son propre pays .","['And in 2003 , the government of Ethiopia started this new system in their own country .']","And in 2003, the Ethiopian government launched this new system in its own country.",random
"Mais ensuite vous prenez les toilettes et vous les présentez comme une chose pratique , moderne et à la mode .","['But then you take the toilet and you position it as a modern , trendy convenience .']","But then you take the toilet and present it as something practical, modern and fashionable.",random
Et ce ne serait que la deuxième maladie à être eliminée de la surface de la terre .,['And it would only be the second disease ever wiped off the face of the planet .'],And it would only be the second disease to be wiped off the face of the earth.,random
"Il y a 500 ans , naviguer sur des voiliers commençait à être suffisamment fiable ; on a trouvé un nouveau continent .","['500 years ago , sailing ships started getting reliable enough ; we found a new continent .']","500 years ago, sailing on sailboats began to be reliable enough; we have found a new continent.",random
Je les aime tous . Je n&apos; en garde aucun dans mon salon .,['I love them all . I don &apos;t keep any of them in my living room .'],I love them all . I don&#39;t keep any in my living room.,random
"En fonction ceux à qui vous faites confiance pour vos chiffres , cela fait entre 60 et 85000 personnes par jour .","['Depending on whose numbers you believe , it &apos;s between 60 and 85,000 people per day .']","Depending on who you trust with your numbers, that&#39;s between 60 and 85,000 people a day.",random
"Nous voulons contribuer aux domaines de pointe , et nous voulons le faire autrement .","['We want to be in the forefront fields , and we want to do it differently .']","We want to contribute to cutting-edge areas, and we want to do it differently.",random
"Au 20ème siècle , nous avons vu le développement indépendant de deux grands thèmes en science .","['In the 20th century , we saw the independent development of two big themes in science .']","In the 20th century, we have seen the independent development of two major themes in science.",random
"Et elle a fait un passage très bas , à quelques centaines de kilomètres au-dessus de la surface .","['So it made a very low pass , just a few hundred kilometers above the surface .']","And it made a very low pass, a few hundred kilometers above the surface.",random
"Et là , c&apos; est une image des atomes dans l&apos; atmosphère du Soleil absorbant la lumière .","['And now , this is a picture of atoms in the Sun &apos;s atmosphere absorbing light .']",And here is a picture of the atoms in the atmosphere of the Sun absorbing the light.,random
Qu&apos; arrive t-il lorsqu&apos; on tient une étoile qui est juste à la limite de cette masse ?,['What happens when you have a star that &apos;s right on the edge of that mass ?'],What happens when you hold a star that is just at the limit of this mass?,random
Et il n&apos; y avait pas de carbone ou d&apos; oxygène dans l&apos; univers durant la première génération d&apos; étoiles .,['And there was no carbon and oxygen in the universe throughout the first generation of stars .'],And there was no carbon or oxygen in the universe during the first generation of stars.,random
Et le noyau de ces acteurs clés sont des groupes qui représentent des intérêts différents à l&apos; intérieur des pays .,['And the core of these key actors are groups who represent different interests inside countries .'],And the core of these key players are groups that represent different interests within countries.,random
"Et il m&apos; a dit que , « On peut gagner militairement , monsieur le ministre .","['And he told me that , &quot; &quot; This can be won militarily , minister .']","And he told me that, “We can win militarily, Mr. Minister.",random
"Mais maintenant , alors que nous nous préparons à dialoguer , nous réalisons combien nous en savons peu .","['But now , as we prepare to talk , we understand how little we know .']","But now, as we prepare to dialogue, we realize how little we know.",random
Et vous n&apos; avez pas à être d&apos; accord quand vous vous asseyez avec la partie adverse .,['And you don &apos;t have to agree when you sit down with the other side .'],And you don&#39;t have to agree when you sit down with the opposing party.,random
"Nos sociétés occidentales modernes sont plus complexes que par le passé , dans ces temps de migration .","['Our modern Western societies are more complex than before , in this time of migration .']","Our modern Western societies are more complex than in the past, in these times of migration.",random
"Avec cette architecture par soustraction , ces yaodongs sont construits à l&apos; intérieur du sol .","['Through this architecture by subtraction , these yaodongs are built literally inside of the soil .']","With this architecture by subtraction, these yaodongs are built inside the ground.",random
"Mais je pense que , en tant que communauté , nous avons encore beaucoup à apprendre .","['But I think , as a community , we still have a lot to learn .']","But I think, as a community, we still have a lot to learn.",random
Il associe le produit au genre de vie que les gens veulent avoir .,['It is associated that product with a kind of life that people want to live .'],It associates the product with the kind of life people want to have.,random
"Donc même si c&apos; est une entreprise internationale , ils prennent une approche très locale .","['So even though it &apos;s a global company , they take a very local approach .']","So even though it&#39;s an international company, they take a very local approach.",random
Mais ils ne se sont pas arrêté là . Ils l&apos; ont localisé en 18 langages .,"['Well , they didn &apos;t stop there — they localized it into 18 different languages .']",But they didn&#39;t stop there. They localized it into 18 languages.,random
Ce ne sonne pas comme &quot; &quot; Drapeau dans le vent &quot; &quot; à mon avis .,['It doesn &apos;t sound anything like &quot; &quot; Wavin &apos; Flag &quot; &quot; to me .'],That doesn&#39;t sound like &quot;Flag in the Wind&quot; to me.,random
Un état du nord de l&apos; Inde a été jusqu&apos; à associer les toilettes à faire la cour .,['One state in Northern India has gone so far as to link toilets to courtship .'],One state in northern India has gone so far as to associate toilets with courtship.,random
Et je heureuse de vous dire que seulement une autre personne dans cette région a eu la polio .,['And I &apos;m happy to say only one other person in that area got polio .'],And I&#39;m happy to tell you that only one other person in that area has had polio.,random
Alors nous allons être à cours d&apos; argent pour la polio d&apos; ici l&apos; été prochain .,"['So by next summer , we &apos;re sighted to run out of money on polio .']",So we&#39;re going to be out of money for polio by next summer.,random
"Ensuite , vous n&apos; avez plus besoin de rien pour contrôler votre voiture , sauf d&apos; y penser .","['Then you don &apos;t need anything to control the car , except thinking about it .']","Then you don&#39;t need anything to control your car, except to think about it.",random
"Quand Henry Ford lança , il y a tout juste 100 ans , le modèle T.","['And Henry Ford , just about 100 years ago , started cranking out Model Ts .']",When Henry Ford introduced the Model T just 100 years ago.,random
"Ceux-ci sont tout à fait différents , et ils sont hors de portée de la diplomatie moderne .","['These are quite different , and they are outside the grasp of modern diplomacy .']","These are quite different, and they are beyond the reach of modern diplomacy.",random
"Et nous , donc , nous avons un problème , parce qu&apos; ils échappent à la diplomatie traditionnelle .","['And we , therefore , have a problem , because they escape traditional diplomacy .']","And we , therefore , have a problem , because they elude traditional diplomacy .",random
"Et mon pays se fie à sa sécurité grâce à l&apos; alliance militaire , ceci est clair .","['And my country relies on its security through military alliance , that &apos;s clear .']","And my country relies on its security thanks to the military alliance, that is clear.",random
Cependant nous avons toujours un déficit important dans le traitement et la compréhension des conflits modernes .,['But still we have a large deficit in dealing with and understanding modern conflict .'],"However, we still have a significant deficit in the treatment and understanding of modern conflicts.",random
"Et donc , les forces armées sont nécessaires , mais l&apos; armée n&apos; est pas la solution au problème .","['Now again , the military is necessary , but the military is no problem-solver .']","And so , the armed forces are necessary , but the army is not the solution to the problem .",random
"Mais si vous ne dialoguez pas , vous ne pouvez pas entrer en contact avec l&apos; autre .","['But if you don &apos;t talk , you can &apos;t engage the other side .']","But if you do not dialogue , you can not enter into contact with the other .",random
"Et je pense que la communauté internationale aurait dit , « Qu&apos; à cela ne tienne .","['And I think the international community would have said , &quot; &quot; Fair enough .']","And I think the international community would have said, “Never mind.",random
"Un autre endroit que j&apos; aimerais partager avec vous est là où se trouvent les Zabbalîn , au Caire .",['Another place I &apos;d like to share with you is the Zabbaleen in Cairo .'],"Another place that I would like to share with you is where the Zabbalîn are, in Cairo.",random
"En fait , quand je voyage dans le monde en développement , Coca semble omniprésent .","['In fact , when I travel to the developing world , Coke feels ubiquitous .']","In fact, when I travel in the developing world, Coke seems ubiquitous.",random
Et je crois qu&apos; il y a vraiment trois choses que nous pouvons apprendre de Coca-Cola .,['And I think there are really three things we can take away from Coca-Cola .'],And I think there are really three things we can learn from Coca-Cola.,random
