source,references,hypothesis,type
私たちが行なっている 公共スペースのプロジェクトでは すべて地元の企業や商人団体と 緊密に働きます すべて地元の企業や商人団体と 緊密に働きます スペースを維持したり 街路の家具を移動したり 植物の世話をしてくれる人々です,"['With all of our projects , our public space projects , we work closely with local businesses and local merchant groups who maintain the spaces , move the furniture , take care of the plants .']",All of the public space projects that we do work closely with local businesses and trade associations. people who do,random
1968年を救った写真だと 多くの人が言う有名な写真です 緊迫した年だった1968年は パリの五月革命が起き ベトナム戦争の真っ最中でした,"['A famous picture ; many people have said that it &apos;s the picture that saved 1968 , which was a turbulent year — the student riots in Paris , the height of the Vietnam War .']","It&#39;s a famous photo that many say saved 1968. It was a tense year, with the May Revolution in Paris and the height of the Vietnam War.",random
我々が もし民主主義を説く一方で 彼らを代表する集団と 交渉しないのであれば ダブルスタンダードと言われても当然です,"['How can we escape &#91; having &#93; a double-standard , if we at the same time preach democracy and at the same time don &apos;t want to deal with the groups that are representative ?']","If we preach democracy but don&#39;t negotiate with the groups that represent them, then it&#39;s fair to say we have a double standard.",random
また 数年間にわたって 北京に建てられた レム ・ コールハースの 中国中央電視台本部ビルや ヘルツォーク ＆ ド ・ ムーロンの オリンピックスタジアムの 建設現場を追いました,"['But over the course of several years , I &apos;ve been documenting Rem Koolhaas &apos;s CCTV building in Beijing and the olympic stadium in the same city by the architects Herzog and de Meuron .']","Over the years, I followed the construction sites of Rem Koolhaas&#39;s China Central Television Headquarters and Herzog &amp; de Meuron&#39;s Olympic Stadium in Beijing.",random
人々や市民団体を 問題の一部としてではなく 解決策の一部として 取り込むことができなければ 交渉によって気候変動問題を 解決することはできないでしょう,"['How are we going to solve climate change through negotiations , unless we are able to make civil society and people , not part of the problem , but part of the solution ?']","If we can&#39;t get people and civil society to be part of the solution, not part of the problem, then negotiations will not solve the climate change problem.",random
建設期間が何年にもわたると 雑然としていながらも 街としての機能を備えた 労働者の集落ができます 彼らが建築している洗練された建物とは 対照的です,"['As the length of the construction takes years , workers end up forming a rather rough-and-ready informal city , making for quite a juxtaposition against the sophisticated structures that they &apos;re building .']","Over the years of construction, you&#39;ll end up with cluttered yet functioning workers&#39; settlements, in contrast to the sophisticated buildings they&#39;re building.",random
彼らは与えられた環境の中で 自分たちのスペースをなるべく 綺麗で居心地よくしようとします,"['They typically make the best out of their conditions , and try to make their spaces look nice and homey , or at least up until as far as they can reach .']",They try to make their space as clean and comfortable as possible in the environment they are given.,random
住人たちがそれぞれ 独自の適応方法を見出すことで 住人たちがそれぞれ 独自の適応方法を見出すことで このタワーはミクロ経済と 中小ビジネスが活発な このタワーはミクロ経済と 中小ビジネスが活発な 生きた街のようになるのです,"['And with each inhabitant finding their own unique way of coming by , this tower becomes like a living city , a place which is alive with micro-economies and small businesses .']",By each resident finding their own way of adapting By each resident finding their own way of adapting This tower is a lively city with active microeconomy and small and medium businesses it becomes,random
タワーに新しく越してくる人は 屋根はすでにあるので 住みたい場所を カーテンや敷物で区切ります,"['When a new inhabitant moves into the tower , they already have a roof over their head , so they just typically mark their space with a few curtains or sheets .']","Newcomers to the tower already have a roof, so they divide the area they want to live in with curtains and rugs.",random
私がマココを訪れた そもそもの理由は 友人のクンレ ・ アデイェミが マココの子供たちのために 立ち上げた 三階建ての水上校舎を作る プロジェクトに参加するためでした,"['What originally brought me to Makoko was this project from a friend of mine , Kunlé Adeyemi , who recently finished building this three-story floating school for the kids in Makoko .']",The reason I came to Makoko in the first place was to participate in a project that my friend Kunle Adeyemi had set up for Makoko&#39;s children to build a three-story floating school building.,random
このような集まりは 興味深い対比を浮き彫りにします このような集まりは 興味深い対比を浮き彫りにします 新品が飾られている一方で 新居の調度品を展示するための 小道具として ゴミが混在しているのです,['A gathering like this one offers such a juxtaposition where all the new stuff is displayed and all the garbage is used as props to display all their new home accessories .'],"Gatherings like this highlight an interesting contrast: Gatherings like this highlight an interesting contrast: new items are on display, while trash is mixed in as props to showcase the furnishings of the new home.",random
対人地雷禁止条約および クラスター爆弾禁止条約は 市民団体を関与させるという 従来の外交政策からの転換がなければ なしえなかったことでしょう,"['We could never have done the convention against anti-personnel landmines and the convention that is banning cluster munitions unless we had done diplomacy differently , by engaging with civil society .']",The anti-personnel mine ban treaty and the cluster munition ban treaty would not have been possible without a shift from traditional foreign policy to involve civil society.,random
この住人たちは文字通り 自らの手で家を建てます そして この愛情に満ちた努力が このタワーに住む 多くの家族の誇りになるのです,"['The inhabitants literally built up these homes with their own hands , and this labor of love instills a great sense of pride in many families living in this tower .']","These residents literally build their homes with their own hands, and it&#39;s this loving effort that makes the tower&#39;s many families proud.",random
30階にはジムがあり 重りやバーベルには 備え付けられることのなかった エレベーターの滑車を使っています,"['And on the 30th floor , there is a gym where all the weights and barbells are made out of the leftover pulleys from the elevators which were never installed .']",There&#39;s a gym on the 30th floor that uses lift pulleys that were never installed for weights and barbells.,random
しかし この牛小屋の向かいにある 部屋には新婚の夫婦が 住んでおり 地元の人曰く この地域で最も 素敵なアパートらしいです,['But then in the apartment across the hall from this cow shed lives a newly married couple in what locals describe as one of the nicest apartments in the area .'],But the apartment across from this cowshed is occupied by a newlywed couple in what locals say is the nicest apartment in the area.,random
コミュニケーションのスキルを 向上させなければ より大きな 「 私たち 」 を作って 我々の問題に対処することはできないのです,['How are we going to settle and build a bigger &quot; &quot; We &quot; &quot; to deal with our issues if we don &apos;t improve our skills of communication ?'],"Unless we improve our communication skills, we can&#39;t create a larger &quot;us&quot; to deal with our problems.",random
タワーの中では 色々なサービスを 目にします たとえば理髪店や 小さな工房 そして各階に 小さな食料品店や店があります,"['Throughout the tower , you come across all kinds of services , like the barber , small factories , and every floor has a little grocery store or shop .']","Inside the tower, you&#39;ll find a variety of services, like barbershops, small workshops, and small grocery stores and shops on each floor.",random
ゲイツ財団の仕事で 私が一番好きなのは 発展途上国を訪れることができることで 実際かなり頻繁に行っています,"['One of my favorite parts of my job at the Gates Foundation is that I get to travel to the developing world , and I do that quite regularly .']","My favorite thing about my work at the Gates Foundation is that it allows me to visit developing countries, and I actually do it quite often.",random
私達が子供に願うことは同じなのです 子供達が大きくなって成功し 健康で幸せな人生を送って欲しいのです,"['They want what we want for our children and that is for their children to grow up successful , to be healthy , and to have a successful life .']","We want our children to be the same: we want them to grow up to be successful, to live healthy, happy lives.",random
このようなことはエチオピアのような国では 大きなインパクトがあるのです このおかげでエチオピアの子供の死亡率が 2000年から2008年にかけて 25 % 低下しました,"['That is having real impact in a country like Ethiopia , and it &apos;s why you see their child mortality numbers coming down 25 percent from 2000 to 2008 .']","This kind of thing has a big impact in a country like Ethiopia, and it&#39;s helped Ethiopia&#39;s child mortality rate drop by 25 percent from 2000 to 2008.",random
しかも何が人々を幸せにするか想像するのでなく 例えばラテンアメリカなどに出かけて行って そこでは幸せが家族との生活に関係していると 理解した上で行なっています,['And they don &apos;t just guess what makes people happy ; they go to places like Latin America and they realize that happiness there is associated with family life .'],"And instead of imagining what makes people happy, they go to, say, Latin America, and do it with the understanding that happiness has to do with family life.",random
10億人以上の人々が暮らしています でも麻痺症の報告をする 地域の医師が3万5000人いて 臨床医や薬局からの大規模な報告システムがあります,"['They have over a billion people in this country , but they have 35,000 local doctors who report paralysis , and clinicians , a huge reporting system in chemists .']","It&#39;s home to over a billion people, but there are 35,000 local doctors who report paralysis, and we have an extensive reporting system from clinicians and pharmacies.",random
重要なことは これが我々が おそらく初めて目にする アラブ世界の歴史上初の ボトムアップの革命であり 民衆主体の革命だということです,"['The point is that we are probably seeing , for the first time in the history of the Arab world , a revolution bottom-up — people &apos;s revolution .']","The important thing is that this is probably the first time we&#39;ve seen this, the first bottom-up revolution in the history of the Arab world, the first democratic revolution.",random
将来 私たちは 人々や市民団体から断絶した 外交政策ではなく こうした成功例を参考にする必要があります,"['In the future , I believe , we should draw examples from these different illustrations , not to have diplomacy which is disconnected from people and civil society .']","In the future, we need to draw on these successes, not foreign policies that are disconnected from people and civil society.",random
地元の建築家や シンクタンクの方から トーレ ・ デ ・ ダビの話を聞きました カラカスの中心に位置する 45階建てのオフィスビルです,"['During a conversation with local architects Urban-Think Tank , I learned about the Torre David , a 45-story office building which sits right in the center of Caracas .']","Local architects and think tanks told me about the Torre de Davi, a 45-story office building in the heart of Caracas.",random
さて アフリカはナイジェリアの マココというコミュニティーに 話を移しましょう ラゴス ・ ラグーンの水上で 15万人の人々が 生活をしているスラムです,"['Let &apos;s go now to Africa , to Nigeria , to a community called Makoko , a slum where 150,000 people live just meters above the Lagos Lagoon .']","Now let&#39;s turn Africa into a community called Makoko in Nigeria, a slum where 150,000 people live above the water in the Lagos Lagoon.",random
これらの特殊な空間に 暮らし 働き 遊ぶ人々によって 作られているため こうした地域はその環境を 十分生かすように 直感的に設計されています,"['Created by these very people who live , work and play in these particular spaces , these neighborhoods are intuitively designed to make the most of their circumstances .']","Created by people who live, work and play in these special spaces, these neighborhoods are intuitively designed to take full advantage of their environment.",random
彼女はこう言いました 「 均一性という病が ― 生きる喜びを奪っている 」 まさにその通りだと思います,"['She says that &quot; &quot; there &apos;s this plague of sameness which is killing the human joy , &quot; &quot; and I couldn &apos;t agree with her more .']","She said, &quot;The disease of uniformity is robbing us of the joy of living.&quot;",random
（ 拍手 ） そして機械的機構がなくなる代わりに 電線が使われると言います,"['( Applause ) They then pointed out that there &apos;d be , sort of , the other controls by wire , to get rid of all that mechanical stuff .']","(Applause) And they say that instead of getting rid of mechanical mechanisms, they&#39;re going to use wires.",random
この問題に関する情報はあまりにも多く 様々な形で 皆さんに提供できます,"['And maybe to put that in perspective : there &apos;s so much data on this , I &apos;ll be happy to give it to you in different forms .']",There&#39;s just too much information on this subject that I can give you in many different ways.,random
そしてなにより 我々が 多数派の権利を尊重しないとしたら ムスリム同胞団に 少数派の権利を尊重すべきであるなどと どうして言うことができるでしょうか ？,"['And how can we tell the Muslim Brotherhood , as we should , that they must respect minority rights , if we don &apos;t accept majority rights ?']","And above all, if we don&#39;t respect the rights of the majority, how can we tell the Muslim Brotherhood that we should respect the rights of minorities?",random
８年ほど前から この廃墟ビルに 人々が移り住み始め ― この作りかけのビルの 支柱の間に 家を作り始めたのです,"['About eight years ago , people started moving into the abandoned tower and began to build their homes right in between every column of this unfinished tower .']","About eight years ago, people started moving into this abandoned building, building their homes between the stilts of this half-finished building.",random
この未完成のタワーで 生活していく上で 出てくる諸問題に対して 住人たちは様々な解決策を 編み出しました,"['Within the tower , people have come up with all sorts of solutions in response to the various needs which arise from living in an unfinished tower .']",Residents have come up with various solutions to the challenges of living in this unfinished tower.,random
でもコカコーラはあることに気づきました 現地の人々が商品をまとめ買いして コカコーラの手が届かない地域で売っていることです,"['But Coke noticed something — they noticed that local people were taking the product , buying it in bulk and then reselling it in these hard-to-reach places .']",But Coca-Cola realized that there were local people buying the product in bulk and selling it in areas that Coca-Cola couldn&#39;t reach.,random
医者は8月14日と15日に便サンプルを採取し 8月25日には 1型ポリオであると確認されました,"['On August 14th and 15th , they took a stool sample , and by the 25th of August , it was confirmed he had Type 1 polio .']","Doctors took stool samples on August 14th and 15th, and on August 25th, he was confirmed to have type 1 polio.",random
そして20世紀には革命がありました この革命は20世紀の初めに起こり まだ続いています,"['Now , in the 20th century we had a revolution that was initiated at the beginning of the 20th century , and which is still going on .']","And in the 20th century there was a revolution, this revolution happened at the beginning of the 20th century and is still going on.",random
同時に 私たち物理学者は 量子論や相対性理論を理解し 組み合わせ 発展させるのに 時間を費やしてきました,"['At the same time , we physicists have been busy trying to make sense of and build on and integrate the discoveries of quantum theory and relativity .']","At the same time, we physicists have spent time understanding, combining, and developing quantum theory and relativity.",random
これはブルックリンのベッド ・ スタイ 短い道があったことが分かります 車のためで あまり必要ではありませんでした,"['This is in Bed-Stuy , Brooklyn , and you can see the short leg that was there , used for cars , that &apos;s not really needed .']","This is Bed-Stuy in Brooklyn. You can see there was a short road for the car, and it wasn&#39;t really needed.",random
私たちは この方法を バスにも適用していて ニューヨーク市の バス車両台数は 北米最大ですが 速度は一番遅いです,"['We &apos;ve also brought this approach to our buses , and New York City has the largest bus fleet in North America , the slowest bus speeds .']","We&#39;ve applied this method to buses, and New York City has the largest fleet of buses in North America, but the slowest.",random
画面では表面しか見えませんが 氷は おそらく何百kmもの厚さがあります,"['So what you &apos;re looking at is the surface of the moon Europa , which is a thick sheet of ice , probably a hundred kilometers thick .']","You can only see the surface on your screen, but the ice is probably hundreds of kilometers thick.",random
今夜は私が今一番夢中な エンターテインメントとロボティクスが交わる所について お話ししたいと思います,"['So tonight I &apos;d like to tell you about the intersection that I &apos;m most excited about at this very moment , which is entertainment and robotics .']","Tonight, I want to talk to you about one of my biggest passions right now: the intersection of entertainment and robotics.",random
柔らかく多孔性の 黄土高原の 土で有名なこの地域では ごく最近まで約４千万人が 地中の家に住んでいました,"['In a region famous for the soft , porous Loess Plateau soil , there lived until recently an estimated 40 million people in these houses underground .']","In this region, famous for its soft, porous Loess Plateau soil, until very recently about 40 million people lived in underground homes.",random
トーレ ・ デ ・ ダビのような場所が 特に注目に値するのは このような骨組みだけの構造物が 人々が創造力を発揮する 基礎を提供するからです,['What makes places like the Torre David particularly remarkable is this sort of skeleton framework where people can have a foundation where they can tap into .'],Places like the Torre de Davi are particularly noteworthy because these skeletal structures provide a foundation for people to be creative.,random
そしてそのような多くの辺境の地で その土地の母親達と交流すると 私達の持つ共通点に とても驚かされます,"['And when I meet the mothers in so many of these remote places , I &apos;m really struck by the things that we have in common .']","And when you interact with local mothers in many of these remote places, it&#39;s amazing what we have in common.",random
まず村の屋外で排便することが よくないという理由を説明し 理解してもらいます,"['You start to talk to them about why open defecation is something that shouldn &apos;t be done in the village , and they agree to that .']","First, explain why it&#39;s not a good idea to defecate outdoors in the village, and get them to understand.",random
つまり 人々が医療と開発援助で 何を実際に求めているか 理解し始めれば コミュニティに変化をもたらし 国全体に変化をもたらすことができるのです,"['So if we can start to understand what people really want in health and development , we can change communities and we can change whole nations .']","So when we start to understand what people really want in health care and development assistance, we can make a difference in our communities, and we can make a difference across our nations.",random
国境を越えてすぐ北にあるネパールか すぐ南にあるジャールカンド州です,"['It could have come from Nepal , just to the north , across the border , or from Jharkhand , a state just to the south .']","Nepal, just across the border, or Jharkhand, just south.",random
ほろ馬車で大陸を横断するのに 要する時間と 鉄道や飛行機を 利用した場合を比べてみてください,"['I mean , look at the time it took to cross a continent in a Conestoga wagon , then on a railroad , then an airplane .']",Compare the time it takes to cross the continent in a horse-drawn wagon to the time it takes to travel by train or by plane.,random
一方の時間と空間に対する考え方と もう片方の社会に対する 考え方は密接に関係していました,"['Their way of thinking about space and time and motion on the one hand , and a society on the other hand , were closely related .']",The idea of time and space on the one hand and the idea of society on the other were closely related.,random
そして さらに突き詰めていくと 相関性の宇宙においては 全ての特性が互いに 関連していると考えるのが 自然でしょう,"['And if you push that all the way down , really , it makes the best sense in a relational universe where all properties are relational .']","And if we take it even further, it would be natural to think that in a correlative universe all properties are related to each other.",random
街路とは 都市のもっとも大切な 資産の１つですが その ほとんどが ― 日常の風景に隠れています,"['Streets are some of the most valuable resources that a city has , and yet it &apos;s an asset that &apos;s largely hidden in plain sight .']","Streets are one of the city&#39;s most valuable assets, but most of them are hidden in the everyday landscape.",random
科学に充てられる費用は 左に 紫や黄色の丸がありますが そのなかの,"['The science budget is actually — if you look to your left , there &apos;s a purple set of blobs and then yellow set of blobs .']","The money spent on science is on the left, in the purple and yellow circles, in the",random
赤十字国際委員会 ICRCは 中立の立場を取っているため 誰とでも対話をしています,"['The International Committee of the Red Cross , the ICRC , is talking to everyone , and it is doing so because it is neutral .']","The International Committee of the Red Cross, the ICRC, is neutral, so we talk to everyone.",random
人々はメインデッキから 長い木のカヌーに乗り 自分の家やお店のある 広大な地域を移動します,"['From the main dock , people board long wooden canoes which carry them out to their various homes and shops located in the expansive area .']","From the main deck, people board long wooden canoes and travel across vast areas of their homes and shops.",random
特にマココのような地域での ナイジェリアの人口増加は 特にマココのような地域での ナイジェリアの人口増加は 物事が手に負えない状態に なってきていることを象徴しています,"['The population growth in Nigeria , and especially in these areas like Makoko , are painful reminders of how out of control things really are .']","Nigeria&#39;s population growth, especially in areas like Makoko, Nigeria&#39;s population growth, especially in areas like Makoko, symbolizes that things are getting out of hand.",random
一日を通して 婚約パーティーのような 小規模なパーティーに 路上で行き会うことがあります,"['Throughout the day , it &apos;s quite common to come across a small party taking place in the streets , just like this engagement party .']","Throughout the day, you&#39;ll run into small parties on the streets, like engagement parties.",random
コカコーラのような物を普及させるのは何か それが理解できれば 応用して社会に役立てることができます,"['I feel that , if we can understand what makes something like Coca-Cola ubiquitous , we can apply those lessons then for the public good .']","EnglishIf we can understand what makes something like Coca-Cola popular, we can apply it to benefit society.",random
これらの小規模起業家たちが コカコーラを売って収益を得ることができるのは 屋台や荷車に積んだ瓶を1本残らず売っているからです,['Now the reason these micro-entrepreneurs can sell or make a profit is they have to sell every single bottle in their pushcart or their wheelbarrow .'],The reason these small entrepreneurs are able to sell Coca-Cola and make money is because they&#39;re selling every single bottle in the stalls and carts.,random
そのキャンペーン用にコカコーラが制作したこの曲を聴いてみましょう ソマリのヒップホップ ・ アーチストによる 「 ウェイヴィン フラッグ 」,"['Let &apos;s listen to this song that Coke created for it , &quot; &quot; Wavin &apos; Flag &quot; &quot; by a Somali hip hop artist .']",Listen to this song produced by Coca-Cola for its campaign &quot;Wavin&#39; Flag&quot; by Somali hip-hop artist,random
しかし 都市のなかで ４ブロックほど移動したいとき 車は楽しくも 、 効率的でも 、 生産的でもありません,"['The problem is , you get into the city and you want to go four blocks , it &apos;s neither fun nor efficient nor productive .']","But when you want to move four blocks in a city, cars aren&#39;t fun, they&#39;re not efficient, they&#39;re not productive.",random
それはすなわち 200ワットの電力と 700から800ワットの熱を 手にいれることになります,"['It doesn &apos;t matter much — it says if you get 200 watts of electricity , you &apos;ll get 700 or 800 watts of heat .']",That&#39;s about 200 watts of power and 700 to 800 watts of heat.,random
その一方で 我われは コミュニティとして 不完全な証拠から 皆が同意する結論を なんとか導き出します,"['On the other hand , somehow we manage to reason together as a community , from incomplete evidence to conclusions that we all agree about .']","On the other hand, as a community, we manage to draw conclusions that we all agree on from incomplete evidence.",random
そして この事実を共有して 結論を導き出す プロセスとコミュニティに 参加することは 民主主義に関して色々と 教えてくれると思います,"['And being in this process of being in a community that reasons from shared evidence to conclusions , I believe , teaches us about democracy .']",And I think that participating in this process of sharing facts and drawing conclusions and being part of a community can teach us a lot about democracy.,random
そして現在 明らかにしようとしているのは 宇宙は関係により 成り立っているというアイデアです,"['And what we ’ ve been working out is the implications , really , of the idea that the universe is made up of relations .']",And what we&#39;re trying to reveal now is the idea that the universe is made up of relationships.,random
過去の試みは どれも効果が無いと分かり 私たちは 別の もっと大きなアプローチで 街路について考えました,"['And so , none of those approaches worked , so we took a different approach , a bigger approach , looked at our street differently .']","None of our past attempts proved to be effective, so we started thinking about the streets in a different, much larger approach.",random
何かに着手する際の 長年を要する研究調査や 何かに着手する際の 長年を要する研究調査や コンピューターモデルを 待っているのではなく 塗料と仮設のもので 遂行したのです,"['Instead of waiting through years of planning studies and computer models to get something done , we &apos;ve done it with paint and temporary materials .']","Instead of waiting for years of research to get started, and years of research to get started, and waiting for computer models, we did it with paint and temporary stuff.",random
私たちは この即効性の高いアプローチを 自転車プログラムにも適用しました ６年間で自転車は ニューヨークにおける 日常の移動手段の１つになりました,"['We also brought this quick-acting approach to our cycling program , and in six years turned cycling into a real transportation option in New York .']","We applied this fast-acting approach to our cycling program, and in six years, cycling has become a part of everyday transportation in New York City.",random
その何がすごいのかと言うと 地球では液体の水が ある場所ならばどこでも 生命が宿っています,"['And what &apos;s important about that is that , on our planet , on Earth , wherever we find liquid water , we find life .']","And what&#39;s amazing about it is that on Earth, wherever there&#39;s liquid water, there&#39;s life.",random
近くの軌道に移動して 元の軌道に戻ってくるとき 決まった色の光を放ちます,"['And when they jump up to the next place they can be , and fall back down again , they emit light at particular colors .']","As it moves into a nearby orbit and returns to its original orbit, it emits a specific color of light.",random
その銀河の一部で 何十億もの太陽を含み 銀河の中心であるかのように 輝いています,"['It &apos;s part of that galaxy , and it &apos;s shining as brightly as the center of the galaxy with a billion suns in it .']",Part of that galaxy that contains billions of suns and shines like it&#39;s the center of the galaxy.,random
俺をかわせたとしても 後には — スプーンを持ったやつが 控えてるんだ 」 ( 笑い声 ) 口の悪いロボットなんです,"['You get past me , the guy behind me has a spoon . &quot; &quot; ( Laughter ) HK : He &apos;s a French robot .']","Even if you dodge me, there&#39;s a guy with a spoon waiting for you later.&quot;",random
その程度をお見せしますと アメリカ人はヨーロッパ人に比べて 体内にある難燃剤の濃度が 10 ～ 40倍も高くなっています,['And just to point out the levels — Americans have 10 to 40 times higher levels of these compounds in our bodies than the Europeans .'],"And just to give you an idea, Americans have 10 to 40 times higher levels of flame retardants in their bodies than Europeans.",random
彼は政治的なプロセスとしての対話を 弱者の戦略としてではなく 強者の戦略として用いました,"['So he engaged a political process of dialogue , not as a strategy of the weak , but as a strategy of the strong .']","He used dialogue as a political process not as a strategy for the weak, but as a strategy for the strong.",random
彼は人々が集まって対話をする 真実と和解のプロセスを通して いくつかの非常に難しい問題を解決し 積極的に対話を行いました,['And he engaged talking profoundly by settling some of the most tricky issues through a truth and reconciliation process where people came and talked .'],He solved some very difficult problems and actively engaged in dialogue through the truth and reconciliation process where people came together to talk.,random
ここの経済活動は全て 水上での生活に 適応してきたため 漁業やボート作りが 一般的な職業です,"['This entire economic model is designed to meet a specific way of living on the water , so fishing and boat-making are common professions .']","All economic activity here has been adapted to life on the water, so fishing and boat building are common occupations.",random
毎年150万人の子供が 下痢で死亡していますが 大半は野外排便のせいです,['We know that a million and a half children die a year from diarrhea and a lot of it is because of open defecation .'],"1.5 million children die each year from diarrhea, mostly from open defecation.",random
利用する面積は歩行者と同じです 混雑のなかでも他の歩行者と 共存する能力を有します,['I have the same footprint as a pedestrian ; I have the same unique capability to deal with other pedestrians in a crowded space .'],Uses the same area as pedestrians Has the ability to coexist with other pedestrians even in congestion,random
また戻ってきて こう言いました 「 やっと欲しかったものを作ってくれた 」,"['And she comes back to me and she stops , and she says , &quot; Finally , they made something for us . &quot;']","He came back and said, &quot;You finally made me what I wanted.&quot;",random
ここで学んだ重要なことは 交通か 公共スペースを作ることか ― どちらかだけを優先しなくても 良いということです,"['And this is an important lesson , because it doesn &apos;t need to be a zero-sum game between moving traffic and creating public space .']",The important thing I learned here is that it&#39;s not necessary to prioritize either transportation or creating public spaces.,random
そこでホームセンターに行って 何百ものローンチェアを購入し 街路にローンチェアを置きました,"['So we went to a hardware store and bought hundreds of lawn chairs , and we put those lawn chairs out on the street .']","So I went to the hardware store, bought hundreds of lawn chairs, and put lawn chairs on the streets.",random
