source,references,hypothesis,type,lemmatized,idioms_in_sents,freq
"""C'est les chiffres, putain, ça marche plus ! Regarde !""","['""It\'s the numbers, fuck, it doesn\'t work anymore!']","&quot;It&#39;s the numbers, damn it doesn&#39;t work anymore! Look!&quot;",idiomatic,""" ce être le chiffre , putain , ça marcher plus ! regarder ! """,['ça marcher'],12211
Elle en a marre que je sente l'iodoforme.,['She says I have to stop smelling of iodoform.'],She&#39;s sick of me smelling of iodoform.,idiomatic,il en avoir marrer que il sentir le iodoforme .,['en avoir marre'],5339
J'en ai marre d'être sous ce soleil... à discutailler avec un aspirant dictateur.,"[""Now, look, I'm tired of hanging around under this sun... playing footsie with a half-pint would-be dictator.""]",I&#39;m sick of being in this sun... arguing with an aspiring dictator.,idiomatic,il en avoir marre de être sous ce soleil ... à discutailler avec un aspirant dictateur .,['en avoir marre'],5339
Il adore les sucettes et en a marre d'en tenir six à la fois ?,"[""Maybe he's really into lollipops, and he's tired of housing six at a time?""]",He loves lollipops and is tired of holding six at a time?,idiomatic,il adorer le sucette et en avoir marre de en tenir six à le fois ?,['en avoir marre'],5339
J'en avais marre de tes âneries.,"['Lister, I did that because I was sick of you annoying me.']",I was fed up with your nonsense.,idiomatic,il en avoir marre de son ânerie .,['en avoir marre'],5339
"J'en ai marre, marre de Napoléon Quatorze.","[""And I'm sick of it, Aeryn! I'm sick of Napoleon the Fourteenth,""]","I&#39;m fed up, fed up with Napoleon Quatorze.",idiomatic,"il en avoir marre , marre de Napoléon Quatorze .",['en avoir marre'],5339
Il donne un coup de main avec les fournisseurs et...,"[""He's uh, helping out, keeping things together with the vendors and...""]",He helps out with suppliers and...,idiomatic,il donner un coup de main avec le fournisseur et ...,['un coup de main'],2509
- Besoin d'un coup de main ?,['Need a hand? Nah.'],- Need a hand ?,idiomatic,- besoin de un coup de main ?,['un coup de main'],2509
"Vous êtes tellement doués pour trouver des trucs, peut-être que vous pourriez donner un coup de main à mon équipier.","['You guys are so good at finding things, maybe you could give my partner a hand.']","You guys are so good at finding stuff, maybe you could give my partner a hand.",idiomatic,"il être tellement douer pour trouver un truc , peut-être que il pouvoir donner un coup de main à son équipier .",['un coup de main'],2509
Elle donnait un coup de main à la maison et à son père au travail.,['She lends you a helping hand at home and her father at work.'],She helped out at home and helped her father at work.,idiomatic,il donner un coup de main à le maison et à son père à le travail .,['un coup de main'],2509
Ça marcherait peut-être mieux si tu donnais un coup de main.,['It would be easier if you helped me.'],It might work better if you helped out.,idiomatic,ça marcher pouvoir être mieux si il donner un coup de main .,"['un coup de main', 'ça marcher']",2509
"- Bonjour, un coup de main ?","['- Hey ya, may I help you on here\xa0?']","- Hello, a hand?",idiomatic,"- bonjour , un coup de main ?",['un coup de main'],2509
Ça marchera pas. - Faut faire gaffe.,"['What do you think, honey?']",It won&#39;t work. - You have to be careful.,idiomatic,ça marcher pas . - falloir faire gaffe .,"['faire gaffe', 'ça marcher']",2227
"- Tous chez Faucelli! - Aux baraques, faites gaffe!","['Back to the sheds, and keep your eyes open!']","- All at Faucelli! - At the barracks, watch out!",idiomatic,"- tout chez Faucelli! - à le baraque , faire gaffe !",['faire gaffe'],2227
"Fais gaffe oû tu mets les pieds, j'ai tout astiqué.","[""Watch where you're walking, I just mopped here.""]","Be careful where you put your feet, I polished everything.",idiomatic,"faire gaffe oû il mettre le pied , il avoir tout astiquer .",['faire gaffe'],2227
"- À ta place, je ferais gaffe à mon cul.","[""- Lf I was you, I'd watch my ass.""]","- If I were you, I&#39;d watch my ass.",idiomatic,"- à ta place , il faire gaffe à son cul .",['faire gaffe'],2227
"Fais gaffe, l'oiseau !","['Whoa, bird! Watch out for the...']","Watch out, bird!",idiomatic,"faire gaffe , le oiseau !",['faire gaffe'],2227
"Fais gaffe Lindsey, surveille-les bien.","[""Watch them, Lindsey. Keep an eye on 'em.""]","Watch out, Lindsey, watch &#39;em.",idiomatic,"faire gaffe Lindsey , surveiller il bien .",['faire gaffe'],2227
"- Alors, vous voulez que je jette un coup d'oeil?","['- So, you want me to take a look? - Where?']",- So you want me to take a look?,idiomatic,"- alors , il vouloir que il jeter un coup de oeil ?",['jeter un coup de oeil'],1489
"Je suis revenu avec des glacières médicales, un conteneur scellé, mais, une fois, j'ai jeté un coup d'oeil.","['I flew back with medical ice chests, coolers sealed up tight, but I got a look once.']","Came back with medical coolers, sealed container, but once I peeked.",idiomatic,"il être revenir avec un glacière médical , un conteneur sceller , mais , un fois , il avoir jeter un coup de oeil .",['jeter un coup de oeil'],1489
Je devrais aller jeter un coup d'oeil aux personnes du CMI.,['I should check in with the I.D.C. rep.'],I should go take a look at the people at CMI.,idiomatic,il devoir aller jeter un coup de oeil à le personne de le CMI .,['jeter un coup de oeil'],1489
Laissez-moi juste jeter un coup d'oeil.,['Just give me one stroll around the foot.'],Just let me take a look.,idiomatic,laisser lui juste jeter un coup de oeil .,['jeter un coup de oeil'],1489
Ça ne vous dérange pas si on jette un coup d'oeil ?,"[""I hope you don't mind if we look around.""]",Do you mind if we take a look?,idiomatic,ça ne il déranger pas si on jeter un coup de oeil ?,['jeter un coup de oeil'],1489
J'appelais juste pour vous tenir au courant des nouvelles.,"[""I'm just calling to give you an update.""]",I was just calling to update you on the news.,idiomatic,il appeler juste pour il tenir à le courant de le nouvelle .,['tenir à le courant'],1377
Histoire que la police nous tienne au courant de l'enquête.,['At least have NYPD keep us in the loop on the investigation.'],History that the police keep us informed of the investigation.,idiomatic,histoire que le police il tenir à le courant de le enquête .,['tenir à le courant'],1377
On jette un coup d'oeil et on te tient au courant.,"[""We'll take a look and get back to you.""]",We&#39;ll take a look and let you know.,idiomatic,on jeter un coup de oeil et on lui tenir à le courant .,"['tenir à le courant', 'jeter un coup de oeil']",1377
"Ils veulent prendre des notes, se tenir au courant, mais si ça leur sautait au visage, ils ne seraient pas responsables.","[""It's like they want to keep tabs on this. They want to stay on top of it, but if it blows up in their faces, then they don't have to take responsibility for it.""]","They want to take notes, keep up to date, but if it jumped out at them, they wouldn&#39;t be responsible.",idiomatic,"il vouloir prendre un note , se tenir à le courant , mais si ça lui sauter à le visage , il ne être pas responsable .",['tenir à le courant'],1377
"Je ne suis pas fou de joie d'entendre ça, mais il faut se tenir au courant.","[""I'm not exactly bursting to hear it either. We've gotta know what's going on.""]","I&#39;m not overjoyed to hear that, but you have to keep up to date.",idiomatic,"il ne être pas fou de joie de entendre ça , mais il falloir se tenir à le courant .",['tenir à le courant'],1377
"C'est une grosse enquête; Le directeur assistant a besoin de savoir qu'il sera tenu au courant sans fioritures, donc...","[""It's a major case; the Assistant Director needs to know he's getting the facts without spin, so...""]","It&#39;s a big survey; The assistant director needs to know that he&#39;ll be kept up to date with no frills, so...",idiomatic,"ce être un gros enquête ; le directeur assistant avoir besoin de savoir que il être tenir à le courant sans fioriture , donc ...",['tenir à le courant'],1377
"j'envisage de changer de camp. Je vous tiens au courant, je vous dirai si ça marche.","[""It's a question you haven't asked,mikayla,and i'm so surprised.""]","I plan to switch sides. I&#39;ll let you know, I&#39;ll let you know if it works.",idiomatic,"il envisager de changer un camp . il il tenir à le courant , il il dire si ça marcher .","['tenir à le courant', 'ça marcher']",1377
"C'est la faute à personne. Terminé. Tourne la page, j'en ai marre.","[""Move on, because, frankly, I'm sick of hearing about it.""]","It&#39;s nobody&#39;s fault. Ended. Turn the page, I&#39;m fed up.",idiomatic,"ce être le faute à personne . terminer . tourner le page , il en avoir marrer .","['tourner le page', 'en avoir marre']",1349
Ma cliente est prête à tourner la page.,['My client is ready to put this behind her.'],My client is ready to turn the page.,idiomatic,son client être prêt à tourner le page .,['tourner le page'],1349
Non... Tournons la page.,"[""Now it's just time to let go.""]",No... Let&#39;s turn the page.,idiomatic,non ... tourner le page .,['tourner le page'],1349
Ils se féliciteront et tourneront la page.,"[""They'll pat themselves on the back and they'll forget about it.""]",They will congratulate each other and turn the page.,idiomatic,il se féliciter et tourner le page .,['tourner le page'],1349
Tu dois tourner la page. Comment ça ?,['You have to let it go.'],You have to turn the page. What ?,idiomatic,il devoir tourner le page . comment ça ?,['tourner le page'],1349
Vous avez tourné la page.,['Closure.'],You have turned the page.,idiomatic,il avoir tourner le page .,['tourner le page'],1349
"Si ça marche pas, tournez la page.","[""If it doesn't work out, you move on. (chuckles) Mm-hmm.""]","If it doesn&#39;t work, turn the page.",idiomatic,"si ça marcher pas , tourner le page .","['tourner le page', 'ça marcher']",1349
"Fais ce que tu veux, j'en ai rien à foutre.",['Suit yourself. See if I care.'],"Do what you want, I don&#39;t give a fuck.",idiomatic,"faire ce que il vouloir , il en avoir rien à foutrer .",['en avoir rien à foutrer'],1002
"Putain, j'en ai rien à foutre! J'en ai marre!","[""Fuck, I don't want to know, I've had enough!""]","Damn, I don&#39;t give a fuck! I&#39;ve had it up to here!",idiomatic,"putain , il en avoir rien à foutrer il en avoir marrer !","['en avoir rien à foutrer', 'en avoir marre']",1002
"Mais je me suis investie pour faire en sorte que ça marche, mais il en avait rien à foutre.","['But I put everything I had into it to make it work, and he could care less.']","But I threw myself into making it work, but he didn&#39;t give a fuck.",idiomatic,"mais il se être investir pour faire en sorte que ça marcher , mais il en avoir rien à foutrer .","['en avoir rien à foutrer', 'ça marcher']",1002
"Votre argent et vos amis puissants, j'en ai rien à foutre, Gartley.","[""Hey, all your powerful friends and all your money don't mean shit to me, Gartley.""]","Your money and your powerful friends, I don&#39;t give a fuck, Gartley.",idiomatic,"son argent et son ami puissant , il en avoir rien à foutrer , Gartley .",['en avoir rien à foutrer'],1002
"""J'en ai rien à foutre de Mozart !"" Parfait !","['""I do not give a shit about Mozart!"" Perfect! Remove.']",&quot;I don&#39;t give a fuck about Mozart!&quot; Perfect !,idiomatic,""" il en avoir rien à foutrer de Mozart ! "" parfait !",['en avoir rien à foutrer'],1002
"De toute façon, j'en ai rien à foutre.","[""I don't care what the hell you're doing.""]","Either way, I don&#39;t give a fuck.",idiomatic,"de tout façon , il en avoir rien à foutrer .",['en avoir rien à foutrer'],1002
J'en ai rien à foutre.,"[""I'm not giving you shit.""]",I don&#39;t give a fuck.,idiomatic,il en avoir rien à foutrer .,['en avoir rien à foutrer'],1002
Voilà pourquoi je suis crevée!,"[""Well, that's because I'm tired!""]",That&#39;s why I&#39;m exhausted!,idiomatic,voilà pourquoi il être crever !,['être crever'],798
"Tout ce que j'ai à faire, c'est crever la dalle une semaine... et je retrouverai la vie infernale que j'avais avant ?","['So all I gotta do is starve and be miserable for a week, then my life will go back to the normal hell it always was?']",All I have to do is die for a week... and I&#39;ll go back to the hellish life I had before?,idiomatic,"tout ce que il avoir à faire , ce être crever le dalle un semaine ... et il retrouver le vie infernal que il avoir avant ?","['être crever', 'crever le dalle']",798
"- Je suis crevée, j'en ai marre.","[""I'm tired and I'm bored. What are you bored of?""]","- I&#39;m exhausted, I&#39;m fed up.",idiomatic,"- il être crever , il en avoir marrer .","['être crever', 'en avoir marre']",798
Tu es crevée après ce voyage.,"[""You're tired after all that travelling.""]",You are exhausted after this trip.,idiomatic,il être crever après ce voyage .,['être crever'],798
"Le réveil sonne, vous vous êtes levé tôt, vous êtes crevé, sonné.","[""So you get up in the morning, you're exhausted, groggy.""]","The alarm clock rings, you got up early, you&#39;re exhausted, rung.",idiomatic,"le réveil sonner , il il être lever tôt , il être crever , sonné .",['être crever'],798
"Je suis crevé, j'ai la dalle et la migraine !","[""I don't know where the fuck we are and we don't have any water. I'm tired, I'm hungry, and I've got a headache.""]","I&#39;m exhausted, I have the slab and the migraine!",idiomatic,"il être crever , il avoir le dalle et le migraine !","['être crever', 'avoir le dalle']",798
"Je suis crevé, et j'en ai marre de tout ça.","[""I'm just tired and just really tired of all of it.""]","I&#39;m exhausted, and I&#39;m sick of all this.",idiomatic,"il être crever , et il en avoir marre de tout ça .","['être crever', 'en avoir marre']",798
Je suis crevé.,"[""Yeah, I'm pretty beat. Well, I need you.""]",I&#39;m tired.,idiomatic,il être crever .,['être crever'],798
Ma cliente était crevée.,['My client was wasted.'],My client was exhausted.,idiomatic,son client être crever .,['être crever'],798
"Soit parce qu'elle est canon soit parce que c'est la seule fille du groupe. Mais dans tous les cas, je suis fou d'elle.","[""I don't know whether it's 'cause she's hot or maybe it's 'cause she's the only girl around, but... either way, I'm totally smitten.""]","Either because she&#39;s hot or because she&#39;s the only girl in the group. But either way, I&#39;m crazy about her.",idiomatic,"soit parce que il être canon soit parce que ce être le seul fille de le groupe . mais dans tout le cas , il être fou de il .",['être canon'],760
"Et au fait, toi aussi t'es canon.","[""By the way, I think you're hot, too.""]","And by the way, you&#39;re hot too.",idiomatic,"et à le fait , lui aussi lui être canon .",['être canon'],760
Tu es canon.,"[""You're the sexy one.""]",You&#39;re hot.,idiomatic,il être canon .,['être canon'],760
Je parie qu'elle est canon.,"[""Something tells me she's a knockout!""]",I bet she&#39;s hot.,idiomatic,il parier que il être canon .,['être canon'],760
Il est canon.,['He looks proper lush.'],He&#39;s hot.,idiomatic,il être canon .,['être canon'],760
Il a pris la tête et fonça vers la clôture.,['When he took the lead he fought for the rail.'],He took the lead and raced towards the fence.,idiomatic,il avoir prendre le tête et foncer vers le clôture .,['prendre le tête'],694
J'aimerais manger sans qu'on me prenne la tête.,['I would like to eat in peace.'],I would like to eat without being bothered.,idiomatic,il aimerer manger sans que on se prendre le tête .,['prendre le tête'],694
Tu me prends la tête quand je bosse là-dessus ?,"[""You come at me when I'm dealing with this shit?""]",Do you bother me when I work on this?,idiomatic,il se prendre le tête quand il bosser là-dessus ?,['prendre le tête'],694
"Je sais qu'il est ici, et ça me prend la tête.","[""I know that he's over there right now and it's drilling a hole in my brain.""]","I know he&#39;s here, and it&#39;s freaking me out.",idiomatic,"il savoir que il être ici , et ça se prendre le tête .",['prendre le tête'],694
"Savage prend la tête pour Angkor ! - Allez, Savage !",['Savage now in the lead for angkor.'],"Savage takes the lead for Angkor! - Come on, Savage!",idiomatic,"Savage prendre le tête pour Angkor ! - aller , Savage !",['prendre le tête'],694
Et la police n'en avait rien à faire.,"[""Stolen. The police couldn't have cared less.""]",And the police didn&#39;t care.,idiomatic,et le police ne en avoir rien à faire .,['en avoir rien à faire'],602
Au lieu de leur rentrer dedans comme si tu n'en avais rien à faire.,"[""Instead of coming across like you don't care.""]",Instead of bumping into them like you don&#39;t care.,idiomatic,à le lieu de lui rentrer dedans comme si il ne en avoir rien à faire .,['en avoir rien à faire'],602
"Chéri, je croyais que tu en avais rien à faire de cet arbre.","[""Honey, I thought you didn't care about the tree.""]","Honey, I thought you didn&#39;t care about that tree.",idiomatic,"chéri , il croire que il en avoir rien à faire de ce arbre .",['en avoir rien à faire'],602
J'en ai rien a faire de vivre les deux prochaines heures.,"[""Look, I don't care about living through the next two hours.""]",I don&#39;t care about living the next two hours.,idiomatic,il en avoir rien à faire de vivre le deux prochain heure .,['en avoir rien à faire'],602
Mais je n'en ai rien à faire [br]de ces détails!,['Those are careless details!'],But I don&#39;t care about [br]those details!,idiomatic,mais il ne en avoir rien à faire [ br ] de ce détail !,['en avoir rien à faire'],602
- On devrait être en train de boire un coup.,"['- Yeah, we should be at the bar by now.']",- We should be having a drink.,idiomatic,- on devoir être en train de boire un coup .,"['boire un coup', 'être en train de']",561
"Même si ça me coûte les yeux de la tête, pour payer ses études, je remercie Dieu de pouvoir encore boire un coup.","[""Considering it costs me an arm and a leg to pay for his education I'm thankful I can afford to drink""]","Even if it costs me the eyes of the head, to pay for his studies, I thank God that I can still have a drink.",idiomatic,"même si ça se coûter le œil de le tête , pour payer son étude , il remercier Dieu de pouvoir encore boire un coup .","['boire un coup', 'coûter le œil de le tête']",561
Millie ne sera pas choquée de voir quelqu'un boire un coup.,"[""Millie won't be shocked to see somebody take a drink.""]",Millie won&#39;t be shocked to see someone having a drink.,idiomatic,Millie ne être pas choquer de voir quelqu'un boire un coup .,['boire un coup'],561
Deux courtiers sont venus boire un coup.,['A couple of brokers stopped in for spritzers one night.'],Two brokers came for a drink.,idiomatic,deux courtier être venir boire un coup .,['boire un coup'],561
Viens boire un coup ce soir.,"[""Aren't you coming with us?""]",Come have a drink tonight.,idiomatic,venir boire un coup ce soir .,['boire un coup'],561
"Tu crois que cette fille, cette bombasse a vu Éric, elle a flashé, hop, coup de foudre.",['Really? You think that 25-year-old sex bomb saw Eric and suddenly fell in love with him?'],"Do you think this girl, this hottie saw Eric, she flashed, hop, love at first sight.",idiomatic,"de le croire que ce fille , ce bombasse avoir voir Éric , il avoir flasher , hop , coup de foudre .",['coup de foudre'],552
J'ai eu un vrai coup de foudre.,['It was love at first sight.'],I had a real crush.,idiomatic,il avoir avoir un vrai coup de foudre .,['coup de foudre'],552
C'est un coup de foudre. C'est inoffensif.,"[""It's a crush.It's harmless.""]",It&#39;s a thunderbolt. It&#39;s harmless.,idiomatic,ce être un coup de foudre . ce être inoffensif .,['coup de foudre'],552
Je n'ai pas eu de coup de foudre depuis Sean Cassidy.,"[""I haven't had a crush since Sean Cassidy. No way.""]",I haven&#39;t had a crush since Sean Cassidy.,idiomatic,il ne avoir pas avoir un coup de foudre depuis Sean Cassidy .,"['avoir un coup de foudre', 'coup de foudre']",552
"Tu as regardé ""Coup de foudre à Notting Hill"" pour moi?",['You watched Notting Hill for me?'],Did you watch &quot;Love at First sight in Notting Hill&quot; for me?,idiomatic,"il avoir regarder "" coup de foudre à Notting Hill "" pour lui",['coup de foudre'],552
"Je sais pas, j'ai eu un coup de foudre.","[""I don't know, it was love at first sight.""]","I don&#39;t know, I had a crush.",idiomatic,"il savoir pas , il avoir avoir un coup de foudre .","['avoir un coup de foudre', 'coup de foudre']",552
"Avoir un coup de foudre, c'est sentir le véritable amour.","['To experience love at first sight, is to feel true love.']",To fall in love is to feel true love.,idiomatic,"avoir un coup de foudre , ce être sentir le véritable amour .","['avoir un coup de foudre', 'coup de foudre']",552
Moi aussi. Mais on n'a pas eu de coup de foudre.,"[""So do I, but we didn't love each other at first either.""]",Me too. But we didn&#39;t have a crush.,idiomatic,lui aussi . mais on ne avoir pas avoir un coup de foudre .,"['avoir un coup de foudre', 'coup de foudre']",552
"Meg disait à Markayla de ralentir, mais Markayla a eu un coup de foudre.","['Meg kept telling Markayla to slow down, but Markayla was head over heels.']","Meg was telling Markayla to slow down, but Markayla had a crush.",idiomatic,"Meg dire à Markayla de ralentir , mais Markayla avoir avoir un coup de foudre .","['avoir un coup de foudre', 'coup de foudre']",552
Barbara a eu le coup de foudre en voyant une photo de toi dans People magasine,['Barbara fell enchanted vith you in a picture in People magazine'],Barbara fell in love with a photo of you in People magazine.,idiomatic,Barbara avoir avoir le coup de foudre en voir un photo de lui dans People magasine,['coup de foudre'],552
J'en ai marre de jouer au chat et à la souris. J'ai Faith pour ça. Allons droit au but.,"[""'Cause you know I'm here to take that call""]",I&#39;m tired of playing cat and mouse. I have Faith for that. Let&#39;s cut to the chase.,idiomatic,il en avoir marre de jouer à le chat et à le souris . il avoir Faith pour ça . aller droit à le but .,"['aller droit à le but', 'en avoir marre']",538
C'était en train de partir en fumée.,['McGEE: It was running on fumes.'],It was going up in smoke.,idiomatic,ce être en train de partir en fumée .,"['partir en fumée', 'être en train de']",300
"C'est une fille qui a le cafard. Elle en a marre de la guerre, marre d'être seule, à attendre que son homme revienne.","[""It's about a very lonely girl who's sick and tired of war and being left alone.""]","It&#39;s a girl who has the blues. She&#39;s tired of the war, tired of being alone, waiting for her man to come back.",idiomatic,"ce être un fille qui avoir le cafard . il en avoir marre de le guerre , marre de être seul , à attendre que son homme revenir .","['avoir le cafard', 'en avoir marre']",85
